timestamp,roll,pitch,yaw,state,progress
1733436754.3762553,3.184554735324225,358.38360739353396,132.72894385235827,0,0
1733436754.4853334,3.1864687977579615,358.32364772614966,132.70515208831182,0,0
1733436754.6817343,3.261988203009159,358.33997701700514,132.68829976210117,0,0
1733436754.8954105,3.288075257727168,358.2994578395712,132.63681458427567,0,0
1733436755.1001341,3.336760944873897,358.09649479719883,132.57257073642427,0,0
1733436755.2991345,3.4444569007665624,357.81608479859887,132.52890798087745,0,0
1733436755.487686,3.4969902627602596,357.5022374876692,132.50978047325768,0,0
1733436755.699059,3.5595427345652157,357.49916112990735,132.51754959543888,0,0
1733436755.8976388,3.541356281322684,357.87917133127434,132.56260613553573,0,0
1733436756.0847394,3.4045380858946044,358.57950693793356,132.6599201563281,0,0
1733436756.30846,3.1969824849887676,359.1888813052558,132.7256761418023,0,0
1733436756.4978502,3.0277288548817487,359.4933407440093,132.73285769554732,0,0
1733436756.7076519,3.0347741657842633,359.6524298143159,132.74059228165987,0,0
1733436756.8876436,3.1383179399945704,359.4277446886441,132.70671301623028,0,0
1733436757.0978348,3.224962578107864,358.94441604992124,132.64811409073673,0,0
1733436757.3255546,3.397104996545028,358.458645641519,132.57955571117262,0,0
1733436757.4994528,3.5504318388478806,357.98307487478746,132.50225641485193,0,0
1733436757.6897933,3.6835793752901544,357.6852160742699,132.4606724615987,0,0
1733436757.8980725,3.687866768612991,357.54438232111676,132.4661799421813,0,0
1733436758.0997634,3.6002467345623663,357.6597509225227,132.5172383117221,0,0
1733436758.3184419,3.4457897225990237,358.116195815013,132.59250370450295,0,0
1733436758.5151098,3.2579003902243606,358.7016197813755,132.64829508481193,0,0
1733436758.699048,3.066216592274355,359.23789366550074,132.68299078983492,0,0
1733436758.9078786,3.036378934126145,359.4592464699546,132.69155627000578,0,0
1733436759.1092398,3.0577377433875577,359.30786293012784,132.67248744279397,0,0
1733436759.295246,3.1845405215141667,358.79584296174914,132.60011048500652,0,0
1733436759.5148768,3.313149061380013,358.2337895508252,132.52324262148147,0,0
1733436759.7049367,3.3989189275561666,357.83014222530335,132.45257702483752,0,0
1733436759.906205,3.449962969012381,357.70180626841955,132.39541570724916,0,0
1733436760.0980306,3.4688435256422365,357.90636947181594,132.38281025625488,0,0
1733436760.3018658,3.4988344335335397,358.36013703038384,132.43167995954627,0,0
1733436760.5102134,3.5343684851744337,358.9247777458009,132.48888329396343,0,0
1733436760.7270265,3.4766390067852826,359.35502006440396,132.53478757438128,0,0
1733436760.9009063,3.268520874703583,359.3990704670595,132.56110505775123,0,0
1733436761.1005602,3.1228612259397095,359.0930572453042,132.55867454827603,0,0
1733436761.3312984,3.0914480381601743,358.6433887258222,132.52804802847845,0,0
1733436761.499676,3.2038283363182,358.1808489277972,132.47081252363327,0,0
1733436761.72106,3.2650842843064334,357.83529783424717,132.40249718334124,0,0
1733436761.9063776,3.307984435998246,357.7125840182628,132.33607876072918,0,0
1733436762.100081,3.330113057788867,357.8288834205901,132.2840735289406,0,0
1733436762.3167114,3.365057352067916,358.2228391079518,132.28891850280363,0,0
1733436762.5059116,3.4512433446837405,358.61135921715794,132.31512428837257,0,0
1733436762.7039807,3.5713675212512332,358.750063887947,132.34381030737148,0,0
1733436762.9205396,3.5955640573442187,358.56503307722215,132.37085395738316,0,0
1733436763.1139386,3.471013315248189,358.307667627842,132.39221810083777,0,0
1733436763.3089569,3.3023762040554305,358.1893207032927,132.41916329493637,0,0
1733436763.5084443,3.0820109271217837,358.1661075332176,132.42887964227862,0,0
1733436763.6985946,2.989444670755605,358.2024010505447,132.40356375960056,0,0
1733436763.9130752,3.000569686893394,358.2620233178445,132.33235370423108,0,0
1733436764.1373246,3.2262551843269103,358.12333359390715,132.28276916482224,0,0
1733436764.3112411,3.4391258779506457,357.92576506937064,132.24348006203726,0,0
1733436764.5103877,3.657326218579046,357.6456055390307,132.2078370379121,0,0
1733436764.7040105,3.6522846378201974,357.4609882006375,132.18962884672243,0,0
1733436764.9127629,3.6283673247595507,357.4848842960302,132.18154353695195,0,0
1733436765.1091597,3.3850047791212967,357.78046524290187,132.19816087457593,0,0
1733436765.317676,3.1564101960904236,358.1607155868397,132.23527691412968,0,0
1733436765.5121686,2.980475812162502,358.5382559032577,132.25233578033456,0,0
1733436765.7199533,2.933808157227155,358.84431726934207,132.26384136308974,0,0
1733436765.909908,3.1129654309744526,358.8293762561154,132.26160021959575,0,0
1733436766.1106815,3.371813579256552,358.5552294918302,132.2139395849682,0,0
1733436766.3166342,3.5401651654985207,358.06981024504523,132.16569061105454,0,0
1733436766.5116916,3.6471690503965584,357.5624418942332,132.1044517712488,0,0
1733436766.7049258,3.6127271632931937,357.25826841864637,132.07994058393172,0,0
1733436766.910403,3.4512255353833448,357.2587038077585,132.08167998582354,0,0
1733436767.122894,3.304764552049159,357.4990231523775,132.0938870655581,0,0
1733436767.326997,3.195481042150147,357.87158817705824,132.12057064243626,0,0
1733436767.5293932,3.202786452449535,358.3224625300059,132.1516369626986,0,0
1733436767.708776,3.2380551013428245,358.6554427537035,132.16606161120785,0,0
1733436767.914357,3.2750294610210324,358.7920722968004,132.17141091802216,0,0
1733436768.1142786,3.207685688222544,358.7212764636272,132.15413234622957,0,0
1733436768.3323796,3.200690584187261,358.42866050694965,132.11836536093637,0,0
1733436768.5083165,3.2764695131197024,358.04405458640326,132.07349475714932,0,0
1733436768.737572,3.370162800860597,357.7360824393322,132.04892437451366,0,0
1733436768.9138896,3.4312099971325183,357.6642096683726,132.02640937613228,0,0
1733436769.1283026,3.4593169510668305,357.7002532884779,132.01691849144098,0,0
1733436769.3297656,3.4569523734899397,357.770265870791,132.02038247259196,0,0
1733436769.5223694,3.4118369107655266,357.8719835199076,132.028486615713,0,0
1733436769.7193165,3.3275359972832974,357.9956681346725,132.05345875346055,0,0
1733436769.9207568,3.21281078147201,358.21892237750257,132.06614860363652,0,0
1733436770.1149983,3.233250391069827,358.3706909955358,132.0759234223697,0,0
1733436770.3134184,3.311276133092455,358.38028144871976,132.07850809699974,0,0
1733436770.5366468,3.417131755878971,358.28200891328237,132.06894349590914,0,0
1733436770.719713,3.528306945191679,358.0914836201291,132.03792418637437,0,0
1733436770.9135344,3.506194022291167,357.8611344031231,132.00666848892945,0,0
1733436771.1143322,3.3547596615452857,357.7530946475461,131.9867313853698,0,0
1733436771.3121712,3.1057048851699465,357.7905683733398,131.96794508815137,0,0
1733436771.5221007,2.9225416053367916,357.9661904355016,131.9430218275969,0,0
1733436771.7325766,2.907894980059697,358.1982961267501,131.9329104234047,0,0
1733436771.9229622,3.1062240028046366,358.3056306457105,131.92869870057623,0,0
1733436772.1128905,3.3880229388691827,358.2816828852786,131.92802860379336,0,0
1733436772.3135343,3.6470763116997666,358.08542437704295,131.94745293486469,0,0
1733436772.523654,3.7619079447764525,357.96683634708575,131.94057141715177,0,0
1733436772.7123847,3.7055353676709544,357.9057310039493,131.9545070407356,0,0
1733436772.9081297,3.534311995977365,357.874395995713,131.974066120496,0,0
1733436773.124183,3.3327267575575488,357.9647984388327,131.97426461045802,0,0
1733436773.330548,3.1846217606002534,358.05397720361583,131.98375725591526,0,0
1733436773.5292158,3.0596244762493665,358.13985754558615,131.9808746506761,0,0
1733436773.740098,3.0628221482241766,358.1161429117972,131.96837635253814,0,0
1733436773.9316463,3.1561903253538865,358.0023612337227,131.96168703840692,0,0
1733436774.1267738,3.2011287385727725,357.93800948592775,131.95566221741112,0,0
1733436774.3451395,3.1933154190480413,357.93452668372885,131.95683240699645,0,0
1733436774.5430655,3.239430707769328,358.0352639481861,131.97198360373994,0,0
1733436774.7285569,3.349741286929287,358.2811111188189,131.9967410899153,0,0
1733436774.921015,3.5005371234335962,358.5209558311785,132.025955829745,0,0
1733436775.1296136,3.544052015054546,358.48132184392915,132.02908363591348,0,0
1733436775.3200226,3.5279166156376376,358.1530030832349,132.0020769350139,0,0
1733436775.521805,3.4982775488815094,357.7861279091728,131.96986410639093,0,0
1733436775.7268212,3.4054640195106063,357.59268000657573,131.95936580350943,0,0
1733436775.9299743,3.2919718632811548,357.68444976276584,131.97740175671476,0,0
1733436776.1427786,3.220954390424476,358.1081305690307,132.017946385709,0,0
1733436776.3201544,3.1207569222641243,358.68136827493964,132.06131511381145,0,0
1733436776.5220397,3.0167364989286996,359.04036689546956,132.09069107172093,0,0
1733436776.7347214,2.9408159533598326,359.04568133349323,132.0881116177621,0,0
1733436776.921559,3.075955001575745,358.60835823294923,132.03975135755684,0,0
1733436777.126786,3.397128299766692,358.022820136472,132.0246889801473,0,0
1733436777.3269563,3.704504913234614,357.6102940394562,132.00588775892373,0,0
1733436777.5438952,3.7801768797792126,357.4927585970523,132.0307806505495,0,0
1733436777.7351441,3.716111994807203,357.5798284315684,132.08031015406965,0,0
1733436777.917693,3.5022940779380036,357.90608809764956,132.14765694951535,0,0
1733436778.1234133,3.3135203302424743,358.4265081214121,132.2170783983689,0,0
1733436778.3340466,3.1007338270176357,358.8914509237427,132.25849416132158,0,0
1733436778.5215175,3.0540023225845503,359.0722631032062,132.25335287032263,0,0
1733436778.7256997,3.0799325153528248,358.83496439234966,132.21811500058675,0,0
1733436778.9347513,3.1906806732462925,358.30062396555434,132.18697814858783,0,0
1733436779.1265936,3.270754297885936,357.77109551875964,132.17941464515226,0,0
1733436779.3274984,3.37014349729308,357.48474542920803,132.18562680606044,0,0
1733436779.5324314,3.423659371564879,357.48989843511185,132.1978212339473,0,0
1733436779.7233639,3.4016264476870455,357.61308033839987,132.2061827699486,0,0
1733436779.9300897,3.3846252505298158,357.8394643540788,132.19973574158834,0,0
1733436780.1480842,3.2726941495597788,358.06846613343737,132.2138531024267,0,0
1733436780.334982,3.2765042191912253,358.2411738976784,132.26194476934631,0,0
1733436780.532207,3.3454625684857047,358.405292378234,132.31788963317453,0,0
1733436780.7715952,3.3703928890288775,358.6154562936151,132.37528147126034,0,0
1733436780.925095,3.3375396026967366,358.68898120892396,132.42343242060454,0,0
1733436781.1310894,3.2470902194638938,358.49322775508404,132.40175489606628,0,0
1733436781.3301868,3.146380505747067,358.13823180959463,132.34587958183783,0,0
1733436781.5377293,3.1368575179997182,357.76100801889197,132.31033933812876,0,0
1733436781.7453947,3.2894940022881847,357.5138753558326,132.3045023600714,0,0
1733436781.9324129,3.448614120890772,357.38972096546195,132.33789140608758,0,0
1733436782.1289907,3.6069705366055596,357.5098274881168,132.41019788483976,0,0
1733436782.3298583,3.589282601215904,357.8426401628639,132.49476961766788,0,0
1733436782.5301116,3.432193732185597,358.2781840449063,132.56232434229997,0,0
1733436782.7360532,3.19614350326296,358.6461432860198,132.59152354240268,0,0
1733436782.9543972,2.9917526872609006,358.82325971546976,132.60422049725355,0,0
1733436783.1438558,2.921875068191152,358.8167379267308,132.58577552200668,0,0
1733436783.3340876,3.100374963377925,358.56083588494,132.56576272440446,0,0
1733436783.5624878,3.34101402554177,358.18636603258153,132.54132075258644,0,0
1733436783.73716,3.541925085329381,357.7804262575194,132.52923722205435,0,0
1733436783.936384,3.6266562599750896,357.5554293497141,132.53990854756253,0,0
1733436784.133948,3.52445508309445,357.5317096820324,132.57148981816954,0,0
1733436784.3429613,3.4109749511208722,357.61718636820586,132.6216727235396,0,0
1733436784.584758,3.2978385275725812,357.75370946498856,132.68421285227578,0,0
1733436784.745658,3.206706269826807,357.8750100635182,132.73621947281603,0,0
1733436784.944435,3.1573940935637204,357.9175047033438,132.7722909226061,0,0
1733436785.1556165,3.1680089032535825,357.97766284463273,132.79468513374655,0,0
1733436785.3457618,3.204016491088311,358.231041932537,132.83176073002687,0,0
1733436785.5379047,3.2806861112083934,358.67858432279604,132.88029972626842,0,0
1733436785.736015,3.375663221671148,359.01659425664343,132.90794217026297,0,0
1733436785.9481966,3.458881007140207,358.9632848908309,132.88605690824983,0,0
1733436786.142975,3.4443412883930478,358.3869159269164,132.8217543720553,0,0
1733436786.3543227,3.3609167909776723,357.48714693096787,132.7465426352263,0,0
1733436786.5491855,3.248902422200856,356.74440921776363,132.71275836328442,0,0
1733436786.740135,3.2089383178007433,356.5380942666463,132.7301388076277,0,0
1733436786.9386668,3.235033950344378,357.00877020291875,132.82379680905126,0,0
1733436787.1432462,3.3837333900121735,357.9503050260672,132.95964409525342,0,0
1733436787.3383255,3.381788803682139,358.92910543634906,133.0893529680884,0,0
1733436787.550387,3.400639652410396,359.5440406452935,133.14854393827108,0,0
1733436787.7368407,3.4097543781512014,359.40772920360587,133.13823023394534,0,0
1733436787.9454472,3.365737375013239,358.62113371373454,133.0560349895914,0,0
1733436788.1500874,3.299326883145214,357.65563600173243,132.9740959955768,0,0
1733436788.3447552,3.266844985402281,357.053212078682,132.9361680468705,0,0
1733436788.5490315,3.2629472483904616,356.8638258219656,132.94715849881752,0,0
1733436788.7439454,3.242377015995758,357.101371382952,133.01518851012526,0,0
1733436788.9480193,3.2265240149904346,357.5965561967501,133.09888972239543,0,0
1733436789.1621187,3.284628863714741,358.05551637416414,133.18866661871678,0,0
1733436789.3447478,3.3355371676226238,358.3397585740389,133.2550069170785,0,0
1733436789.5458512,3.3734410254537877,358.462413463683,133.29012855320315,0,0
1733436789.7517734,3.3666810489856633,358.40084698748694,133.28952360000497,0,0
1733436789.9552004,3.2713066597023617,358.225644816476,133.27372741353318,0,0
1733436790.1589594,3.1676739952209334,358.0642967356647,133.2516685593885,0,0
1733436790.3458238,3.1726094712004493,357.9020062402658,133.2478619695769,0,0
1733436790.5564551,3.296561154641275,357.8181061672531,133.26497429759831,0,0
1733436790.745042,3.356345347248497,357.8061900634578,133.31455694672724,0,0
1733436790.9503589,3.4287554744954503,357.8267015942972,133.3594156048512,0,0
1733436791.1458204,3.519966000132813,357.8962936493332,133.38557365913513,0,0
1733436791.3499959,3.487995824094269,357.8736401359281,133.4004724376738,0,0
1733436791.5501912,3.4404611564586856,357.84365434412297,133.4145817422094,0,0
1733436791.7556098,3.237083606861723,357.7410124503042,133.4200311763807,0,0
1733436791.9577549,3.026845986352524,357.66459927850514,133.44227004449453,0,0
1733436792.149393,2.9469250821752877,357.71455953025674,133.49565355117332,0,0
1733436792.3439398,2.9822602860454155,357.7185385230513,133.53606022195135,0,0
1733436792.54778,3.2011464675699965,357.8324357295943,133.6020464545067,0,0
1733436792.762601,3.4532963320447037,358.02592214309453,133.66321876447725,0,0
1733436792.9427426,3.5389448936719377,358.33739616537144,133.70524885128663,0,0
1733436793.1493282,3.5823539459658202,358.5969894744923,133.71485633230736,0,0
1733436793.3524587,3.530761117258628,358.57322616863604,133.69497656717323,0,0
1733436793.555659,3.3890706001314053,358.28961887096045,133.6719682942988,0,0
1733436793.7817974,3.2779004406441135,357.85057777960145,133.6685755488912,0,0
1733436793.9475813,3.2245544697844455,357.4199967877314,133.69967095487436,0,0
1733436794.159794,3.205907329517782,357.2019185727973,133.74023992719665,0,0
1733436794.3620803,3.2260459202740503,357.1846253472925,133.801189116741,0,0
1733436794.5612082,3.1901509932370655,357.45102449710345,133.87829605051937,0,0
1733436794.747637,3.248662307017161,357.8638560085324,133.93062708299448,0,0
1733436794.9511175,3.2547968019535802,358.3380213316935,133.97293804328655,0,0
1733436795.15618,3.318305035057115,358.5897645903051,133.9818763906375,0,0
1733436795.3553703,3.359632080738909,358.58579240373973,133.98496574678785,0,0
1733436795.5597444,3.403315621622367,358.3597445350872,133.9822115638434,0,0
1733436795.756217,3.3765068540725087,358.03074977772803,133.97525508931815,0,0
1733436795.9494517,3.3550381421490805,357.8187455912612,133.98094277895294,0,0
1733436796.1643705,3.282985096401557,357.66529391332404,134.00438364814684,0,0
1733436796.363667,3.2852357247088535,357.65595328415304,134.0260718927369,0,0
1733436796.5593634,3.2970530812888983,357.6607463862357,134.07114797140915,0,0
1733436796.7547476,3.2771186716764786,357.6802163473551,134.1128455720783,0,0
