timestamp,distance [mm],confidence [%]
2022-08-15 09:57:45.413000,4286,15
2022-08-15 09:57:45.462000,4260,16
2022-08-15 09:57:45.538000,4180,9
2022-08-15 09:57:45.592000,3810,0
2022-08-15 09:57:45.656000,4255,15
2022-08-15 09:57:45.729000,4280,22
2022-08-15 09:57:45.803000,4312,31
2022-08-15 09:57:45.857000,4339,23
2022-08-15 09:57:45.923000,4323,21
2022-08-15 09:57:45.995000,4309,26
2022-08-15 09:57:46.100000,4213,6
2022-08-15 09:57:46.145000,4340,16
2022-08-15 09:57:46.197000,4108,9
2022-08-15 09:57:46.258000,4083,10
2022-08-15 09:57:46.313000,4223,15
2022-08-15 09:57:46.390000,4282,28
2022-08-15 09:57:46.447000,4318,29
2022-08-15 09:57:46.516000,4324,34
2022-08-15 09:57:46.602000,4376,30
2022-08-15 09:57:46.649000,4408,34
2022-08-15 09:57:46.726000,4436,29
2022-08-15 09:57:46.781000,4207,19
2022-08-15 09:57:46.861000,4505,22
2022-08-15 09:57:46.909000,4186,18
2022-08-15 09:57:46.980000,4143,17
2022-08-15 09:57:47.037000,4257,26
2022-08-15 09:57:47.108000,4478,23
2022-08-15 09:57:47.200000,4378,24
2022-08-15 09:57:47.255000,4020,10
2022-08-15 09:57:47.303000,4446,30
2022-08-15 09:57:47.374000,4444,26
2022-08-15 09:57:47.438000,4364,26
2022-08-15 09:57:47.549000,4459,16
2022-08-15 09:57:47.576000,4429,16
2022-08-15 09:57:47.636000,4386,22
2022-08-15 09:57:47.710000,4336,22
2022-08-15 09:57:47.794000,4300,14
2022-08-15 09:57:47.830000,4314,4
2022-08-15 09:57:47.918000,4364,10
2022-08-15 09:57:47.963000,3970,5
2022-08-15 09:57:48.043000,3967,4
2022-08-15 09:57:48.123000,4186,16
2022-08-15 09:57:48.177000,4144,11
2022-08-15 09:57:48.232000,4140,5
2022-08-15 09:57:48.309000,4515,5
2022-08-15 09:57:48.370000,4093,6
2022-08-15 09:57:48.429000,4250,13
2022-08-15 09:57:48.492000,4271,13
2022-08-15 09:57:48.566000,4535,0
2022-08-15 09:57:48.627000,4366,6
2022-08-15 09:57:48.750000,4394,6
2022-08-15 09:57:48.776000,4203,0
2022-08-15 09:57:48.829000,4289,0
2022-08-15 09:57:48.916000,4338,0
2022-08-15 09:57:48.982000,4376,0
2022-08-15 09:57:49.020000,4665,0
2022-08-15 09:57:49.094000,4643,0
2022-08-15 09:57:49.160000,4400,0
2022-08-15 09:57:49.228000,4363,0
2022-08-15 09:57:49.298000,4630,0
2022-08-15 09:57:49.348000,4596,0
2022-08-15 09:57:49.419000,4537,0
2022-08-15 09:57:49.482000,4521,0
2022-08-15 09:57:49.559000,4456,0
2022-08-15 09:57:49.613000,4399,0
2022-08-15 09:57:49.693000,4347,0
2022-08-15 09:57:49.752000,4457,0
2022-08-15 09:57:49.818000,3972,0
2022-08-15 09:57:49.883000,4440,4
2022-08-15 09:57:49.949000,4444,10
2022-08-15 09:57:50.013000,4382,10
2022-08-15 09:57:50.074000,4228,10
2022-08-15 09:57:50.152000,4261,4
2022-08-15 09:57:50.226000,4377,16
2022-08-15 09:57:50.271000,4440,16
2022-08-15 09:57:50.348000,4470,24
2022-08-15 09:57:50.403000,4469,19
2022-08-15 09:57:50.476000,4501,19
2022-08-15 09:57:50.549000,4526,20
2022-08-15 09:57:50.610000,4557,25
2022-08-15 09:57:50.682000,4576,29
2022-08-15 09:57:50.745000,4621,22
2022-08-15 09:57:50.815000,4539,33
2022-08-15 09:57:50.864000,4538,33
2022-08-15 09:57:50.938000,4538,33
2022-08-15 09:57:50.997000,4545,36
2022-08-15 09:57:51.070000,4525,38
2022-08-15 09:57:51.145000,4526,33
2022-08-15 09:57:51.214000,4282,18
2022-08-15 09:57:51.283000,4348,41
2022-08-15 09:57:51.367000,4300,41
2022-08-15 09:57:51.393000,4486,32
2022-08-15 09:57:51.481000,4628,13
2022-08-15 09:57:51.534000,4548,20
2022-08-15 09:57:51.601000,4529,19
2022-08-15 09:57:51.681000,4536,20
2022-08-15 09:57:51.732000,4577,20
2022-08-15 09:57:51.832000,4581,26
2022-08-15 09:57:51.883000,4567,20
2022-08-15 09:57:51.932000,4491,14
2022-08-15 09:57:52.049000,4506,20
2022-08-15 09:57:52.054000,4405,42
2022-08-15 09:57:52.182000,4448,29
2022-08-15 09:57:52.230000,4506,17
2022-08-15 09:57:52.355000,4485,18
2022-08-15 09:57:52.383000,4515,22
2022-08-15 09:57:52.458000,4545,21
2022-08-15 09:57:52.516000,4586,15
2022-08-15 09:57:52.588000,4564,24
2022-08-15 09:57:52.654000,4561,18
2022-08-15 09:57:52.807000,4561,18
2022-08-15 09:57:52.880000,4522,22
2022-08-15 09:57:52.918000,4536,25
2022-08-15 09:57:53.028000,4568,16
2022-08-15 09:57:53.108000,4528,20
2022-08-15 09:57:53.189000,4553,20
2022-08-15 09:57:53.255000,4582,16
2022-08-15 09:57:53.318000,4593,15
2022-08-15 09:57:53.382000,4618,11
2022-08-15 09:57:53.446000,4593,18
2022-08-15 09:57:53.518000,4428,21
2022-08-15 09:57:53.571000,4417,28
2022-08-15 09:57:53.658000,4407,38
2022-08-15 09:57:53.707000,4546,35
2022-08-15 09:57:53.782000,4448,39
2022-08-15 09:57:53.840000,4524,34
2022-08-15 09:57:53.910000,4508,30
2022-08-15 09:57:53.969000,4488,30
2022-08-15 09:57:54.038000,4508,31
2022-08-15 09:57:54.122000,4501,28
2022-08-15 09:57:54.171000,4567,31
2022-08-15 09:57:54.235000,4619,21
2022-08-15 09:57:54.309000,4618,16
2022-08-15 09:57:54.365000,4470,13
2022-08-15 09:57:54.434000,4478,19
2022-08-15 09:57:54.496000,4470,22
2022-08-15 09:57:54.566000,4483,27
2022-08-15 09:57:54.643000,4513,27
2022-08-15 09:57:54.697000,4521,37
2022-08-15 09:57:54.767000,4548,31
2022-08-15 09:57:54.825000,4609,17
2022-08-15 09:57:54.897000,4519,19
2022-08-15 09:57:54.958000,4516,18
2022-08-15 09:57:55.052000,4615,5
2022-08-15 09:57:55.113000,4438,12
2022-08-15 09:57:55.230000,4428,13
2022-08-15 09:57:55.234000,4401,18
2022-08-15 09:57:55.366000,4500,17
2022-08-15 09:57:55.428000,4279,17
2022-08-15 09:57:55.513000,4462,6
2022-08-15 09:57:55.597000,4294,20
2022-08-15 09:57:55.633000,4460,5
2022-08-15 09:57:55.714000,4471,11
2022-08-15 09:57:55.757000,4470,5
2022-08-15 09:57:55.835000,4380,20
2022-08-15 09:57:55.894000,4299,0
2022-08-15 09:57:55.977000,4339,5
2022-08-15 09:57:56.021000,4385,5
2022-08-15 09:57:56.098000,4430,0
2022-08-15 09:57:56.155000,4509,0
2022-08-15 09:57:56.223000,3937,0
2022-08-15 09:57:56.293000,3961,0
2022-08-15 09:57:56.349000,4187,0
2022-08-15 09:57:56.580000,4167,0
2022-08-15 09:57:56.642000,4577,0
2022-08-15 09:57:56.704000,4575,0
2022-08-15 09:57:56.757000,4572,0
2022-08-15 09:57:56.811000,4560,0
2022-08-15 09:57:56.881000,4534,0
2022-08-15 09:57:56.939000,4530,0
2022-08-15 09:57:57.009000,4475,0
2022-08-15 09:57:57.079000,4487,0
2022-08-15 09:57:57.138000,4064,0
2022-08-15 09:57:57.209000,4270,0
2022-08-15 09:57:57.283000,4118,7
2022-08-15 09:57:57.332000,3991,14
2022-08-15 09:57:57.406000,4386,14
2022-08-15 09:57:57.466000,4363,21
2022-08-15 09:57:57.550000,4353,30
2022-08-15 09:57:57.612000,4333,38
2022-08-15 09:57:57.670000,4361,41
2022-08-15 09:57:57.733000,4338,40
2022-08-15 09:57:57.810000,4337,33
2022-08-15 09:57:57.863000,4312,23
2022-08-15 09:57:57.932000,4261,32
2022-08-15 09:57:57.998000,4298,24
2022-08-15 09:57:58.084000,4313,33
2022-08-15 09:57:58.140000,4314,24
2022-08-15 09:57:58.201000,4273,15
2022-08-15 09:57:58.265000,4243,31
2022-08-15 09:57:58.324000,4243,28
2022-08-15 09:57:58.399000,4251,38
2022-08-15 09:57:58.463000,4266,31
2022-08-15 09:57:58.521000,4162,33
2022-08-15 09:57:58.610000,4225,32
2022-08-15 09:57:58.655000,4217,24
2022-08-15 09:57:58.734000,4025,24
2022-08-15 09:57:58.798000,3995,17
2022-08-15 09:57:58.861000,3951,7
2022-08-15 09:57:58.918000,3934,8
2022-08-15 09:57:58.990000,3924,7
2022-08-15 09:57:59.049000,4036,0
2022-08-15 09:57:59.152000,4022,8
2022-08-15 09:57:59.183000,4184,26
2022-08-15 09:57:59.258000,4158,18
2022-08-15 09:57:59.331000,4158,18
2022-08-15 09:57:59.399000,3741,0
2022-08-15 09:57:59.455000,4060,8
2022-08-15 09:57:59.523000,4059,8
2022-08-15 09:57:59.596000,3805,0
2022-08-15 09:57:59.658000,3844,8
2022-08-15 09:57:59.709000,3786,0
2022-08-15 09:57:59.804000,3814,0
2022-08-15 09:57:59.841000,4221,0
2022-08-15 09:57:59.926000,3805,0
2022-08-15 09:57:59.998000,3842,7
2022-08-15 09:58:00.065000,4280,14
2022-08-15 09:58:00.123000,4222,22
2022-08-15 09:58:00.192000,4018,22
2022-08-15 09:58:00.237000,4090,31
2022-08-15 09:58:00.311000,4182,36
2022-08-15 09:58:00.368000,4217,53
2022-08-15 09:58:00.450000,4249,50
2022-08-15 09:58:00.504000,4227,39
2022-08-15 09:58:00.589000,4244,45
2022-08-15 09:58:00.671000,4274,44
2022-08-15 09:58:00.710000,4336,44
2022-08-15 09:58:00.772000,4320,41
2022-08-15 09:58:00.841000,4310,38
2022-08-15 09:58:00.924000,4347,38
2022-08-15 09:58:00.975000,4342,39
2022-08-15 09:58:01.060000,4401,42
2022-08-15 09:58:01.143000,4425,42
2022-08-15 09:58:01.177000,4451,33
2022-08-15 09:58:01.241000,4477,32
2022-08-15 09:58:01.294000,4508,29
2022-08-15 09:58:01.370000,4512,22
2022-08-15 09:58:01.453000,4191,11
2022-08-15 09:58:01.500000,4128,12
2022-08-15 09:58:01.570000,4034,12
2022-08-15 09:58:01.639000,3940,12
2022-08-15 09:58:01.697000,3917,12
2022-08-15 09:58:01.771000,3830,12
2022-08-15 09:58:01.829000,4037,5
2022-08-15 09:58:01.892000,4389,4
2022-08-15 09:58:01.959000,4357,5
2022-08-15 09:58:02.031000,4004,0
2022-08-15 09:58:02.110000,3480,0
2022-08-15 09:58:02.153000,3488,0
2022-08-15 09:58:02.225000,3904,7
2022-08-15 09:58:02.283000,3959,13
2022-08-15 09:58:02.355000,3894,14
2022-08-15 09:58:02.421000,3993,20
2022-08-15 09:58:02.484000,4091,20
2022-08-15 09:58:02.564000,4067,14
2022-08-15 09:58:02.624000,4088,14
2022-08-15 09:58:02.686000,4140,15
2022-08-15 09:58:02.762000,4061,28
2022-08-15 09:58:02.831000,4393,24
2022-08-15 09:58:02.885000,4426,24
2022-08-15 09:58:02.952000,4028,0
2022-08-15 09:58:03.029000,3990,0
2022-08-15 09:58:03.083000,3950,9
2022-08-15 09:58:03.181000,3908,0
2022-08-15 09:58:03.209000,3863,0
2022-08-15 09:58:03.281000,4294,30
2022-08-15 09:58:03.344000,4242,30
2022-08-15 09:58:03.447000,4098,17
2022-08-15 09:58:03.474000,4042,26
2022-08-15 09:58:03.552000,3964,17
2022-08-15 09:58:03.645000,3898,9
2022-08-15 09:58:03.683000,3873,19
2022-08-15 09:58:03.768000,3784,10
2022-08-15 09:58:03.823000,3709,10
2022-08-15 09:58:03.889000,3648,10
2022-08-15 09:58:03.935000,3805,0
2022-08-15 09:58:04.043000,3837,0
2022-08-15 09:58:04.074000,3891,0
2022-08-15 09:58:04.133000,3924,0
2022-08-15 09:58:04.206000,3929,0
2022-08-15 09:58:04.264000,4107,6
2022-08-15 09:58:04.337000,4230,21
2022-08-15 09:58:04.404000,4351,13
2022-08-15 09:58:04.465000,4058,7
2022-08-15 09:58:04.544000,4350,14
2022-08-15 09:58:04.600000,4182,7
2022-08-15 09:58:04.675000,4176,24
2022-08-15 09:58:04.725000,4238,24
2022-08-15 09:58:04.817000,4422,23
2022-08-15 09:58:04.858000,4504,30
2022-08-15 09:58:04.930000,4388,15
2022-08-15 09:58:05.007000,4468,19
2022-08-15 09:58:05.065000,4508,25
2022-08-15 09:58:05.133000,4548,18
2022-08-15 09:58:05.207000,4555,13
2022-08-15 09:58:05.255000,4406,20
2022-08-15 09:58:05.325000,4409,26
2022-08-15 09:58:05.385000,4382,24
2022-08-15 09:58:05.457000,4352,24
2022-08-15 09:58:05.534000,4201,15
2022-08-15 09:58:05.601000,4339,21
2022-08-15 09:58:05.656000,4189,7
2022-08-15 09:58:05.721000,4097,7
2022-08-15 09:58:05.787000,4257,21
2022-08-15 09:58:05.848000,4569,6
2022-08-15 09:58:05.920000,4506,12
2022-08-15 09:58:05.988000,4390,13
2022-08-15 09:58:06.052000,4368,13
2022-08-15 09:58:06.120000,4344,13
2022-08-15 09:58:06.187000,4131,15
2022-08-15 09:58:06.247000,4136,25
2022-08-15 09:58:06.316000,4072,20
2022-08-15 09:58:06.392000,4093,29
2022-08-15 09:58:06.445000,4145,27
2022-08-15 09:58:06.522000,4219,19
2022-08-15 09:58:06.576000,4249,19
2022-08-15 09:58:06.652000,3969,20
2022-08-15 09:58:06.708000,3992,10
2022-08-15 09:58:06.787000,4045,10
2022-08-15 09:58:06.838000,4231,30
2022-08-15 09:58:06.912000,4187,28
2022-08-15 09:58:06.994000,4193,39
2022-08-15 09:58:07.048000,4189,39
2022-08-15 09:58:07.123000,4326,30
2022-08-15 09:58:07.173000,4358,30
2022-08-15 09:58:07.239000,4263,22
2022-08-15 09:58:07.307000,4287,20
2022-08-15 09:58:07.379000,4202,19
2022-08-15 09:58:07.443000,4210,19
2022-08-15 09:58:07.503000,4170,19
2022-08-15 09:58:07.602000,4086,9
2022-08-15 09:58:07.654000,4132,14
2022-08-15 09:58:07.701000,4073,0
2022-08-15 09:58:07.780000,4287,6
2022-08-15 09:58:07.850000,4343,13
2022-08-15 09:58:07.898000,4362,7
2022-08-15 09:58:07.987000,4377,5
2022-08-15 09:58:08.031000,4446,0
2022-08-15 09:58:08.109000,4488,0
2022-08-15 09:58:08.166000,4187,0
2022-08-15 09:58:08.232000,4141,0
2022-08-15 09:58:08.291000,4636,0
2022-08-15 09:58:08.363000,4583,0
2022-08-15 09:58:08.443000,4585,0
2022-08-15 09:58:08.504000,3869,0
2022-08-15 09:58:08.569000,4567,0
2022-08-15 09:58:08.627000,3975,0
2022-08-15 09:58:08.703000,4091,0
2022-08-15 09:58:08.753000,4161,0
2022-08-15 09:58:08.836000,4386,0
2022-08-15 09:58:08.886000,4662,0
2022-08-15 09:58:08.968000,4688,0
2022-08-15 09:58:09.023000,4679,0
2022-08-15 09:58:09.096000,4195,0
2022-08-15 09:58:09.148000,4169,0
2022-08-15 09:58:09.222000,3862,0
2022-08-15 09:58:09.296000,4452,0
2022-08-15 09:58:09.347000,4035,0
2022-08-15 09:58:09.420000,4003,0
2022-08-15 09:58:09.483000,4581,0
2022-08-15 09:58:09.567000,4553,6
2022-08-15 09:58:09.611000,4049,0
2022-08-15 09:58:09.686000,4103,0
2022-08-15 09:58:09.743000,4154,6
2022-08-15 09:58:09.830000,4566,12
2022-08-15 09:58:09.876000,4648,5
2022-08-15 09:58:09.951000,4601,10
2022-08-15 09:58:10.030000,4341,7
2022-08-15 09:58:10.073000,4583,12
2022-08-15 09:58:10.153000,4573,21
2022-08-15 09:58:10.206000,4536,21
2022-08-15 09:58:10.277000,4369,33
2022-08-15 09:58:10.352000,4459,25
2022-08-15 09:58:10.420000,4451,25
2022-08-15 09:58:10.473000,4468,33
2022-08-15 09:58:10.540000,4462,33
2022-08-15 09:58:10.613000,4453,37
2022-08-15 09:58:10.664000,4473,26
2022-08-15 09:58:10.738000,4471,29
2022-08-15 09:58:10.811000,4444,27
2022-08-15 09:58:10.864000,4495,18
2022-08-15 09:58:10.947000,4483,26
2022-08-15 09:58:11.017000,4457,18
2022-08-15 09:58:11.074000,4432,25
2022-08-15 09:58:11.162000,4450,33
2022-08-15 09:58:11.195000,4441,29
2022-08-15 09:58:11.287000,4491,30
2022-08-15 09:58:11.332000,4506,36
2022-08-15 09:58:11.405000,4486,35
2022-08-15 09:58:11.463000,4469,30
2022-08-15 09:58:11.545000,4497,29
2022-08-15 09:58:11.601000,4496,37
2022-08-15 09:58:11.682000,4500,37
2022-08-15 09:58:11.727000,4504,37
2022-08-15 09:58:11.808000,4506,30
2022-08-15 09:58:11.903000,4513,25
2022-08-15 09:58:11.928000,4418,32
2022-08-15 09:58:12.007000,4364,32
2022-08-15 09:58:12.065000,4375,32
2022-08-15 09:58:12.137000,4320,32
2022-08-15 09:58:12.186000,4574,15
2022-08-15 09:58:12.259000,4613,14
2022-08-15 09:58:12.317000,4106,25
2022-08-15 09:58:12.400000,4131,41
2022-08-15 09:58:12.456000,4128,31
2022-08-15 09:58:12.522000,4088,35
2022-08-15 09:58:12.597000,3995,37
2022-08-15 09:58:12.650000,3941,26
2022-08-15 09:58:12.718000,3934,25
2022-08-15 09:58:12.781000,3754,0
2022-08-15 09:58:12.864000,3759,0
2022-08-15 09:58:12.918000,3764,0
2022-08-15 09:58:12.992000,3769,0
2022-08-15 09:58:13.047000,3774,0
2022-08-15 09:58:13.117000,3779,0
2022-08-15 09:58:13.174000,3783,0
2022-08-15 09:58:13.251000,3840,0
2022-08-15 09:58:13.309000,3828,0
2022-08-15 09:58:13.381000,4104,12
2022-08-15 09:58:13.461000,4179,12
2022-08-15 09:58:13.510000,4253,12
2022-08-15 09:58:13.577000,3758,13
2022-08-15 09:58:13.642000,3898,0
2022-08-15 09:58:13.711000,3912,0
2022-08-15 09:58:13.776000,3929,0
2022-08-15 09:58:13.853000,3986,0
2022-08-15 09:58:13.923000,4020,0
2022-08-15 09:58:13.981000,3770,0
2022-08-15 09:58:14.050000,4085,0
2022-08-15 09:58:14.099000,4110,0
2022-08-15 09:58:14.172000,4394,0
2022-08-15 09:58:14.230000,3759,0
2022-08-15 09:58:14.304000,4110,0
2022-08-15 09:58:14.375000,3742,0
2022-08-15 09:58:14.441000,3990,0
2022-08-15 09:58:14.509000,3896,0
2022-08-15 09:58:14.570000,4387,0
2022-08-15 09:58:14.645000,3671,0
2022-08-15 09:58:14.696000,3710,0
2022-08-15 09:58:14.771000,3916,0
2022-08-15 09:58:14.866000,4273,0
2022-08-15 09:58:14.897000,4335,0
2022-08-15 09:58:14.970000,4182,0
2022-08-15 09:58:15.025000,4216,0
2022-08-15 09:58:15.097000,4172,0
2022-08-15 09:58:15.166000,3858,0
2022-08-15 09:58:15.235000,3849,0
2022-08-15 09:58:15.307000,3974,10
2022-08-15 09:58:15.359000,3875,0
2022-08-15 09:58:15.445000,3945,0
2022-08-15 09:58:15.515000,3999,0
2022-08-15 09:58:15.559000,3968,0
2022-08-15 09:58:15.637000,3941,12
2022-08-15 09:58:15.680000,3917,25
2022-08-15 09:58:15.765000,3888,25
2022-08-15 09:58:15.833000,3850,27
2022-08-15 09:58:15.902000,3827,28
2022-08-15 09:58:15.960000,3816,43
2022-08-15 09:58:16.029000,3700,42
2022-08-15 09:58:16.102000,3706,57
2022-08-15 09:58:16.146000,3744,61
2022-08-15 09:58:16.222000,3746,77
2022-08-15 09:58:16.285000,3781,92
2022-08-15 09:58:16.354000,3779,92
2022-08-15 09:58:16.427000,3781,96
2022-08-15 09:58:16.482000,3756,97
2022-08-15 09:58:16.546000,3757,100
2022-08-15 09:58:16.622000,3761,100
2022-08-15 09:58:16.674000,3769,100
2022-08-15 09:58:16.749000,3775,100
2022-08-15 09:58:16.808000,3782,100
2022-08-15 09:58:16.882000,3790,100
2022-08-15 09:58:16.949000,3797,100
2022-08-15 09:58:17.007000,3805,100
2022-08-15 09:58:17.075000,3814,100
2022-08-15 09:58:17.134000,3824,100
2022-08-15 09:58:17.207000,3833,100
2022-08-15 09:58:17.267000,3842,100
2022-08-15 09:58:17.339000,3838,95
2022-08-15 09:58:17.417000,3846,95
2022-08-15 09:58:17.468000,3852,95
2022-08-15 09:58:17.536000,3859,95
2022-08-15 09:58:17.602000,3868,92
2022-08-15 09:58:17.668000,3874,92
2022-08-15 09:58:17.733000,3882,92
2022-08-15 09:58:17.793000,3888,92
2022-08-15 09:58:17.870000,3869,90
2022-08-15 09:58:17.946000,3869,89
2022-08-15 09:58:17.993000,3868,88
2022-08-15 09:58:18.071000,3986,73
2022-08-15 09:58:18.125000,3882,73
2022-08-15 09:58:18.204000,4193,72
2022-08-15 09:58:18.255000,3891,58
2022-08-15 09:58:18.336000,4296,53
2022-08-15 09:58:18.403000,4353,41
2022-08-15 09:58:18.466000,4417,29
2022-08-15 09:58:18.525000,3839,39
2022-08-15 09:58:18.600000,3820,39
2022-08-15 09:58:18.653000,3853,42
2022-08-15 09:58:18.724000,3846,27
2022-08-15 09:58:18.783000,3841,13
2022-08-15 09:58:18.869000,3835,13
2022-08-15 09:58:18.921000,4651,0
2022-08-15 09:58:18.996000,4755,0
2022-08-15 09:58:19.047000,4760,0
2022-08-15 09:58:19.123000,4197,9
2022-08-15 09:58:19.200000,4772,0
2022-08-15 09:58:19.257000,4772,0
2022-08-15 09:58:19.318000,4357,17
2022-08-15 09:58:19.423000,4436,17
2022-08-15 09:58:19.444000,4727,0
2022-08-15 09:58:19.518000,3707,0
2022-08-15 09:58:19.597000,3655,0
2022-08-15 09:58:19.648000,3641,0
2022-08-15 09:58:19.723000,3642,0
2022-08-15 09:58:19.791000,3907,0
2022-08-15 09:58:19.886000,4546,0
2022-08-15 09:58:19.988000,4515,4
2022-08-15 09:58:20.049000,4497,0
2022-08-15 09:58:20.127000,4485,4
2022-08-15 09:58:20.175000,4451,0
2022-08-15 09:58:20.237000,4369,0
2022-08-15 09:58:20.306000,4088,0
2022-08-15 09:58:20.390000,4138,0
2022-08-15 09:58:20.443000,4218,0
2022-08-15 09:58:20.514000,4297,0
2022-08-15 09:58:20.565000,4376,0
2022-08-15 09:58:20.643000,4420,0
2022-08-15 09:58:20.705000,4463,0
2022-08-15 09:58:20.774000,3788,0
2022-08-15 09:58:20.830000,3934,0
2022-08-15 09:58:20.906000,3879,0
2022-08-15 09:58:20.981000,3839,0
2022-08-15 09:58:21.047000,4526,0
2022-08-15 09:58:21.094000,4536,0
2022-08-15 09:58:21.172000,4560,0
2022-08-15 09:58:21.226000,4543,0
2022-08-15 09:58:21.300000,4564,0
2022-08-15 09:58:21.372000,4574,0
2022-08-15 09:58:21.435000,4306,0
2022-08-15 09:58:21.497000,4325,0
2022-08-15 09:58:21.566000,4574,3
2022-08-15 09:58:21.628000,4564,3
2022-08-15 09:58:21.815000,4102,0
2022-08-15 09:58:21.825000,4022,0
2022-08-15 09:58:21.906000,4053,0
2022-08-15 09:58:21.953000,4101,5
2022-08-15 09:58:22.025000,4572,8
2022-08-15 09:58:22.094000,4570,12
2022-08-15 09:58:22.150000,4542,15
2022-08-15 09:58:22.229000,4535,23
2022-08-15 09:58:22.294000,4506,22
2022-08-15 09:58:22.354000,4465,21
2022-08-15 09:58:22.425000,4457,14
2022-08-15 09:58:22.502000,4448,18
2022-08-15 09:58:22.548000,4464,19
2022-08-15 09:58:22.616000,4418,24
2022-08-15 09:58:22.685000,4410,24
2022-08-15 09:58:22.743000,4385,25
2022-08-15 09:58:22.821000,4385,22
2022-08-15 09:58:22.896000,4426,21
2022-08-15 09:58:22.963000,4406,26
2022-08-15 09:58:23.011000,4391,25
2022-08-15 09:58:23.083000,4390,27
2022-08-15 09:58:23.176000,4394,28
2022-08-15 09:58:23.227000,4406,24
2022-08-15 09:58:23.286000,4368,24
2022-08-15 09:58:23.351000,4368,33
2022-08-15 09:58:23.419000,4359,29
2022-08-15 09:58:23.476000,4331,29
2022-08-15 09:58:23.574000,4243,24
2022-08-15 09:58:23.603000,4250,20
2022-08-15 09:58:23.684000,4210,28
2022-08-15 09:58:23.757000,4164,28
2022-08-15 09:58:23.824000,4127,22
2022-08-15 09:58:23.897000,4081,15
2022-08-15 09:58:23.940000,4177,7
2022-08-15 09:58:24.020000,4256,0
2022-08-15 09:58:24.089000,4292,0
2022-08-15 09:58:24.144000,4455,7
2022-08-15 09:58:24.211000,4410,13
2022-08-15 09:58:24.286000,4429,13
2022-08-15 09:58:24.335000,4447,6
2022-08-15 09:58:24.401000,4341,0
2022-08-15 09:58:24.468000,4348,7
2022-08-15 09:58:24.525000,4290,25
2022-08-15 09:58:24.598000,4328,15
2022-08-15 09:58:24.665000,4427,0
2022-08-15 09:58:24.729000,4484,0
2022-08-15 09:58:24.811000,4460,6
2022-08-15 09:58:24.869000,4418,11
2022-08-15 09:58:24.941000,4366,16
2022-08-15 09:58:24.989000,4318,16
2022-08-15 09:58:25.070000,4243,21
2022-08-15 09:58:25.126000,4168,29
2022-08-15 09:58:25.200000,4119,34
2022-08-15 09:58:25.251000,4064,28
2022-08-15 09:58:25.332000,4011,22
2022-08-15 09:58:25.395000,3953,16
2022-08-15 09:58:25.467000,3926,16
2022-08-15 09:58:25.516000,3863,24
2022-08-15 09:58:25.588000,3844,24
2022-08-15 09:58:25.654000,3826,17
2022-08-15 09:58:25.715000,4261,5
2022-08-15 09:58:25.792000,3877,0
2022-08-15 09:58:25.867000,3848,0
2022-08-15 09:58:25.913000,3849,0
2022-08-15 09:58:25.990000,3836,0
2022-08-15 09:58:26.046000,3821,0
2022-08-15 09:58:26.113000,3741,0
2022-08-15 09:58:26.185000,3697,0
