timestamp,distance [mm],confidence [%]
2022-08-15 11:30:33.543000,3810,8
2022-08-15 11:30:33.599000,3829,16
2022-08-15 11:30:33.676000,3851,24
2022-08-15 11:30:33.735000,3879,24
2022-08-15 11:30:33.808000,3942,24
2022-08-15 11:30:33.873000,4017,22
2022-08-15 11:30:33.948000,3987,16
2022-08-15 11:30:34.022000,4173,24
2022-08-15 11:30:34.069000,4104,7
2022-08-15 11:30:34.166000,4177,0
2022-08-15 11:30:34.199000,3929,0
2022-08-15 11:30:34.289000,3961,6
2022-08-15 11:30:34.345000,4022,7
2022-08-15 11:30:34.413000,4236,26
2022-08-15 11:30:34.471000,4060,8
2022-08-15 11:30:34.539000,4049,8
2022-08-15 11:30:34.615000,4314,16
2022-08-15 11:30:34.669000,4347,14
2022-08-15 11:30:34.747000,4383,7
2022-08-15 11:30:34.814000,4287,14
2022-08-15 11:30:34.870000,4259,7
2022-08-15 11:30:34.938000,4026,0
2022-08-15 11:30:34.986000,4020,0
2022-08-15 11:30:35.067000,3976,0
2022-08-15 11:30:35.118000,4021,0
2022-08-15 11:30:35.198000,4103,0
2022-08-15 11:30:35.258000,4000,0
2022-08-15 11:30:35.328000,4111,0
2022-08-15 11:30:35.391000,4155,7
2022-08-15 11:30:35.465000,4196,13
2022-08-15 11:30:35.520000,4312,22
2022-08-15 11:30:35.591000,4378,13
2022-08-15 11:30:35.653000,4387,5
2022-08-15 11:30:35.728000,4264,5
2022-08-15 11:30:35.782000,4444,10
2022-08-15 11:30:35.853000,4422,15
2022-08-15 11:30:35.922000,4311,19
2022-08-15 11:30:35.978000,4366,18
2022-08-15 11:30:36.059000,4390,18
2022-08-15 11:30:36.106000,4377,27
2022-08-15 11:30:36.184000,4390,27
2022-08-15 11:30:36.238000,4463,23
2022-08-15 11:30:36.322000,4484,23
2022-08-15 11:30:36.380000,4500,16
2022-08-15 11:30:36.456000,4530,10
2022-08-15 11:30:36.502000,4554,5
2022-08-15 11:30:36.581000,4217,5
2022-08-15 11:30:36.641000,4120,14
2022-08-15 11:30:36.712000,4064,7
2022-08-15 11:30:36.786000,4516,0
2022-08-15 11:30:36.853000,4474,0
2022-08-15 11:30:36.906000,4425,0
2022-08-15 11:30:36.981000,4476,7
2022-08-15 11:30:37.040000,4427,7
2022-08-15 11:30:37.104000,4467,6
2022-08-15 11:30:37.171000,4496,6
2022-08-15 11:30:37.239000,4500,6
2022-08-15 11:30:37.311000,3804,8
2022-08-15 11:30:37.367000,3919,8
2022-08-15 11:30:37.445000,3998,8
2022-08-15 11:30:37.498000,4053,17
2022-08-15 11:30:37.574000,4126,17
2022-08-15 11:30:37.628000,4161,19
2022-08-15 11:30:37.700000,4255,17
2022-08-15 11:30:37.764000,4125,7
2022-08-15 11:30:37.838000,4334,20
2022-08-15 11:30:37.892000,4391,18
2022-08-15 11:30:37.983000,4336,29
2022-08-15 11:30:38.028000,4388,29
2022-08-15 11:30:38.109000,4467,8
2022-08-15 11:30:38.166000,4507,17
2022-08-15 11:30:38.233000,4521,24
2022-08-15 11:30:38.307000,4469,27
2022-08-15 11:30:38.356000,4492,19
2022-08-15 11:30:38.470000,4231,11
2022-08-15 11:30:38.494000,4361,23
2022-08-15 11:30:38.575000,4359,25
2022-08-15 11:30:38.632000,4222,26
2022-08-15 11:30:38.699000,4176,24
2022-08-15 11:30:38.771000,4273,33
2022-08-15 11:30:38.837000,3901,21
2022-08-15 11:30:38.895000,4292,11
2022-08-15 11:30:38.950000,4257,36
2022-08-15 11:30:39.011000,4195,35
2022-08-15 11:30:39.090000,4153,46
2022-08-15 11:30:39.151000,4212,62
2022-08-15 11:30:39.216000,4156,62
2022-08-15 11:30:39.297000,4100,62
2022-08-15 11:30:39.351000,4042,53
2022-08-15 11:30:39.419000,4312,18
2022-08-15 11:30:39.475000,4272,36
2022-08-15 11:30:39.552000,4306,36
2022-08-15 11:30:39.621000,4307,16
2022-08-15 11:30:39.676000,4133,9
2022-08-15 11:30:39.744000,4143,0
2022-08-15 11:30:39.808000,4234,8
2022-08-15 11:30:39.883000,4094,0
2022-08-15 11:30:39.936000,4130,0
2022-08-15 11:30:40.012000,4143,0
2022-08-15 11:30:40.087000,4198,0
2022-08-15 11:30:40.149000,4252,0
2022-08-15 11:30:40.198000,3943,0
2022-08-15 11:30:40.276000,4427,5
2022-08-15 11:30:40.336000,4405,11
2022-08-15 11:30:40.413000,4294,9
2022-08-15 11:30:40.479000,4094,13
2022-08-15 11:30:40.537000,4074,0
2022-08-15 11:30:40.616000,4290,5
2022-08-15 11:30:40.668000,4260,5
2022-08-15 11:30:40.748000,4255,5
2022-08-15 11:30:40.797000,3914,14
2022-08-15 11:30:40.873000,4019,14
2022-08-15 11:30:40.930000,4215,8
2022-08-15 11:30:41.005000,4010,6
2022-08-15 11:30:41.064000,4087,12
2022-08-15 11:30:41.132000,4140,17
2022-08-15 11:30:41.213000,4180,9
2022-08-15 11:30:41.270000,4205,17
2022-08-15 11:30:41.341000,4221,23
2022-08-15 11:30:41.396000,4253,16
2022-08-15 11:30:41.470000,4275,10
2022-08-15 11:30:41.528000,4289,11
2022-08-15 11:30:41.598000,4282,12
2022-08-15 11:30:41.654000,4082,19
2022-08-15 11:30:41.728000,4317,16
2022-08-15 11:30:41.786000,4318,22
2022-08-15 11:30:41.855000,4360,26
2022-08-15 11:30:41.928000,4466,20
2022-08-15 11:30:41.990000,4374,28
2022-08-15 11:30:42.061000,4365,22
2022-08-15 11:30:42.144000,4297,0
2022-08-15 11:30:42.185000,4262,7
2022-08-15 11:30:42.270000,4229,7
2022-08-15 11:30:42.336000,4291,22
2022-08-15 11:30:42.393000,4465,23
2022-08-15 11:30:42.464000,4269,23
2022-08-15 11:30:42.532000,4208,16
2022-08-15 11:30:42.597000,4225,15
2022-08-15 11:30:42.646000,4213,7
2022-08-15 11:30:42.723000,4207,17
2022-08-15 11:30:42.778000,4451,25
2022-08-15 11:30:42.877000,4442,24
2022-08-15 11:30:42.913000,4455,16
2022-08-15 11:30:42.984000,4455,8
2022-08-15 11:30:43.040000,4212,15
2022-08-15 11:30:43.116000,4196,15
2022-08-15 11:30:43.185000,4224,25
2022-08-15 11:30:43.247000,4266,32
2022-08-15 11:30:43.314000,4256,30
2022-08-15 11:30:43.373000,4223,31
2022-08-15 11:30:43.450000,4375,34
2022-08-15 11:30:43.510000,4392,34
2022-08-15 11:30:43.579000,4407,35
2022-08-15 11:30:43.634000,4280,15
2022-08-15 11:30:43.707000,4307,39
2022-08-15 11:30:43.783000,4383,36
2022-08-15 11:30:43.841000,4376,47
2022-08-15 11:30:43.906000,4198,18
2022-08-15 11:30:43.959000,4340,55
2022-08-15 11:30:44.039000,4358,49
2022-08-15 11:30:44.104000,4417,37
2022-08-15 11:30:44.162000,4174,8
2022-08-15 11:30:44.243000,4151,16
2022-08-15 11:30:44.294000,4144,16
2022-08-15 11:30:44.371000,4106,27
2022-08-15 11:30:44.440000,4099,19
2022-08-15 11:30:44.503000,4095,26
2022-08-15 11:30:44.567000,3935,8
2022-08-15 11:30:44.635000,3952,9
2022-08-15 11:30:44.700000,4020,27
2022-08-15 11:30:44.772000,3864,10
2022-08-15 11:30:44.825000,4009,29
2022-08-15 11:30:44.889000,3835,10
2022-08-15 11:30:44.957000,3831,9
2022-08-15 11:30:45.029000,3802,9
2022-08-15 11:30:45.090000,3772,9
2022-08-15 11:30:45.163000,3742,7
2022-08-15 11:30:45.226000,3715,0
2022-08-15 11:30:45.295000,3699,6
2022-08-15 11:30:45.354000,3688,6
2022-08-15 11:30:45.418000,3708,15
2022-08-15 11:30:45.488000,3667,14
2022-08-15 11:30:45.560000,3670,16
2022-08-15 11:30:45.618000,3677,16
2022-08-15 11:30:45.683000,3768,7
2022-08-15 11:30:45.768000,3788,0
2022-08-15 11:30:45.812000,3800,0
2022-08-15 11:30:45.889000,3905,17
2022-08-15 11:30:45.949000,3944,25
2022-08-15 11:30:46.020000,3961,23
2022-08-15 11:30:46.078000,4030,20
2022-08-15 11:30:46.154000,4079,20
2022-08-15 11:30:46.231000,4100,19
2022-08-15 11:30:46.274000,4133,20
2022-08-15 11:30:46.345000,4199,30
2022-08-15 11:30:46.415000,4266,30
2022-08-15 11:30:46.487000,4264,22
2022-08-15 11:30:46.542000,4343,22
2022-08-15 11:30:46.610000,4412,31
2022-08-15 11:30:46.682000,4436,39
2022-08-15 11:30:46.753000,4486,29
2022-08-15 11:30:46.809000,4487,44
2022-08-15 11:30:46.877000,4522,40
2022-08-15 11:30:46.947000,4519,32
2022-08-15 11:30:47.011000,4509,26
2022-08-15 11:30:47.071000,4539,23
2022-08-15 11:30:47.135000,4510,22
2022-08-15 11:30:47.198000,4458,21
2022-08-15 11:30:47.267000,4487,21
2022-08-15 11:30:47.330000,4483,17
2022-08-15 11:30:47.406000,4472,18
2022-08-15 11:30:47.473000,4451,28
2022-08-15 11:30:47.540000,4444,27
2022-08-15 11:30:47.611000,4398,28
2022-08-15 11:30:47.669000,4383,25
2022-08-15 11:30:47.732000,4412,28
2022-08-15 11:30:47.798000,4397,28
2022-08-15 11:30:47.868000,4391,20
2022-08-15 11:30:47.940000,4313,29
2022-08-15 11:30:47.995000,4174,17
2022-08-15 11:30:48.062000,4311,42
2022-08-15 11:30:48.119000,4304,43
2022-08-15 11:30:48.203000,4269,43
2022-08-15 11:30:48.264000,4266,43
2022-08-15 11:30:48.329000,4279,47
2022-08-15 11:30:48.395000,4259,40
2022-08-15 11:30:48.465000,4227,52
2022-08-15 11:30:48.519000,4233,43
2022-08-15 11:30:48.592000,4180,45
2022-08-15 11:30:48.652000,4173,56
2022-08-15 11:30:48.734000,4158,46
2022-08-15 11:30:48.782000,4155,35
2022-08-15 11:30:48.858000,4117,37
2022-08-15 11:30:48.918000,4074,37
2022-08-15 11:30:48.981000,4054,40
2022-08-15 11:30:49.050000,4005,26
2022-08-15 11:30:49.115000,4328,10
2022-08-15 11:30:49.184000,4373,19
2022-08-15 11:30:49.249000,4399,19
2022-08-15 11:30:49.320000,4388,19
2022-08-15 11:30:49.386000,4391,8
2022-08-15 11:30:49.450000,4421,0
2022-08-15 11:30:49.517000,4221,9
2022-08-15 11:30:49.574000,4419,20
2022-08-15 11:30:49.643000,4361,9
2022-08-15 11:30:49.721000,4418,9
2022-08-15 11:30:49.780000,4472,0
2022-08-15 11:30:49.843000,4509,17
2022-08-15 11:30:49.908000,4532,8
2022-08-15 11:30:49.981000,4595,7
2022-08-15 11:30:50.047000,4592,0
2022-08-15 11:30:50.106000,4548,7
2022-08-15 11:30:50.206000,4536,14
2022-08-15 11:30:50.237000,4512,23
2022-08-15 11:30:50.311000,4521,29
2022-08-15 11:30:50.385000,4535,28
2022-08-15 11:30:50.454000,4497,29
2022-08-15 11:30:50.510000,4474,23
2022-08-15 11:30:50.577000,4455,24
2022-08-15 11:30:50.638000,4169,8
2022-08-15 11:30:50.718000,4436,15
2022-08-15 11:30:50.775000,4456,22
2022-08-15 11:30:50.856000,4507,15
2022-08-15 11:30:50.904000,4286,22
2022-08-15 11:30:50.960000,4425,32
2022-08-15 11:30:51.035000,4423,43
2022-08-15 11:30:51.099000,4420,43
2022-08-15 11:30:51.165000,4385,46
2022-08-15 11:30:51.237000,4356,46
2022-08-15 11:30:51.294000,4374,27
2022-08-15 11:30:51.357000,4373,27
2022-08-15 11:30:51.432000,4372,28
2022-08-15 11:30:51.493000,4288,31
2022-08-15 11:30:51.562000,4418,8
2022-08-15 11:30:51.619000,4227,23
2022-08-15 11:30:51.691000,4165,0
2022-08-15 11:30:51.757000,4374,0
2022-08-15 11:30:51.829000,4375,10
2022-08-15 11:30:51.883000,4401,9
2022-08-15 11:30:51.960000,4397,9
2022-08-15 11:30:52.021000,3915,22
2022-08-15 11:30:52.092000,4410,10
2022-08-15 11:30:52.150000,4403,0
2022-08-15 11:30:52.222000,4340,10
2022-08-15 11:30:52.295000,4364,0
2022-08-15 11:30:52.351000,4347,0
2022-08-15 11:30:52.414000,4406,0
2022-08-15 11:30:52.486000,4441,0
2022-08-15 11:30:52.546000,4469,0
2022-08-15 11:30:52.616000,4485,0
2022-08-15 11:30:52.689000,4521,0
2022-08-15 11:30:52.741000,4544,0
2022-08-15 11:30:52.818000,4500,0
2022-08-15 11:30:52.886000,4340,0
2022-08-15 11:30:52.945000,4335,0
2022-08-15 11:30:53.015000,4488,0
2022-08-15 11:30:53.073000,4532,0
2022-08-15 11:30:53.146000,4567,0
2022-08-15 11:30:53.203000,4072,0
2022-08-15 11:30:53.282000,4576,0
2022-08-15 11:30:53.340000,4347,0
2022-08-15 11:30:53.412000,4505,0
2022-08-15 11:30:53.482000,4528,0
2022-08-15 11:30:53.543000,4201,0
2022-08-15 11:30:53.616000,4127,0
2022-08-15 11:30:53.684000,4055,7
2022-08-15 11:30:53.738000,3983,7
2022-08-15 11:30:53.805000,3911,7
2022-08-15 11:30:53.874000,3937,0
2022-08-15 11:30:53.946000,3686,0
2022-08-15 11:30:54.013000,4579,0
2022-08-15 11:30:54.069000,4598,0
2022-08-15 11:30:54.168000,4642,0
2022-08-15 11:30:54.202000,4648,6
2022-08-15 11:30:54.270000,4684,0
2022-08-15 11:30:54.329000,4676,0
2022-08-15 11:30:54.402000,4213,5
2022-08-15 11:30:54.480000,4251,10
2022-08-15 11:30:54.520000,4265,11
2022-08-15 11:30:54.619000,4273,12
2022-08-15 11:30:54.667000,4629,4
2022-08-15 11:30:54.743000,4388,6
2022-08-15 11:30:54.801000,4608,4
2022-08-15 11:30:54.868000,4573,11
2022-08-15 11:30:54.920000,4531,17
2022-08-15 11:30:54.995000,4474,23
2022-08-15 11:30:55.062000,4460,27
2022-08-15 11:30:55.131000,4429,27
2022-08-15 11:30:55.186000,4404,22
2022-08-15 11:30:55.255000,4369,22
2022-08-15 11:30:55.323000,4311,23
2022-08-15 11:30:55.385000,4310,24
2022-08-15 11:30:55.475000,4484,17
2022-08-15 11:30:55.514000,4464,15
2022-08-15 11:30:55.583000,4437,22
2022-08-15 11:30:55.653000,4334,7
2022-08-15 11:30:55.718000,4253,22
2022-08-15 11:30:55.787000,4226,15
2022-08-15 11:30:55.848000,4189,14
2022-08-15 11:30:55.919000,4149,7
2022-08-15 11:30:55.978000,4144,15
2022-08-15 11:30:56.044000,4156,16
2022-08-15 11:30:56.123000,4196,24
2022-08-15 11:30:56.184000,4220,22
2022-08-15 11:30:56.248000,4150,13
2022-08-15 11:30:56.307000,4409,23
2022-08-15 11:30:56.373000,4212,20
2022-08-15 11:30:56.440000,4249,20
2022-08-15 11:30:56.510000,4283,29
2022-08-15 11:30:56.575000,4319,29
2022-08-15 11:30:56.642000,4365,22
2022-08-15 11:30:56.704000,4390,14
2022-08-15 11:30:56.777000,4340,21
2022-08-15 11:30:56.838000,4299,24
2022-08-15 11:30:56.909000,4333,23
2022-08-15 11:30:56.970000,4352,16
2022-08-15 11:30:57.049000,4341,0
2022-08-15 11:30:57.108000,4229,9
2022-08-15 11:30:57.175000,4164,9
2022-08-15 11:30:57.235000,4364,8
2022-08-15 11:30:57.307000,4412,8
2022-08-15 11:30:57.368000,3900,8
2022-08-15 11:30:57.437000,3813,0
2022-08-15 11:30:57.500000,3720,0
2022-08-15 11:30:57.572000,4502,0
2022-08-15 11:30:57.640000,4510,0
2022-08-15 11:30:57.698000,4272,0
2022-08-15 11:30:57.761000,4354,0
2022-08-15 11:30:57.822000,4404,0
2022-08-15 11:30:57.901000,4479,0
2022-08-15 11:30:57.982000,4537,5
2022-08-15 11:30:58.051000,4604,0
2022-08-15 11:30:58.098000,4567,0
2022-08-15 11:30:58.174000,4591,0
2022-08-15 11:30:58.233000,3952,0
2022-08-15 11:30:58.300000,4609,6
2022-08-15 11:30:58.356000,4613,6
2022-08-15 11:30:58.456000,4616,6
2022-08-15 11:30:58.509000,4585,13
2022-08-15 11:30:58.577000,4606,6
2022-08-15 11:30:58.633000,4475,7
2022-08-15 11:30:58.701000,4551,14
2022-08-15 11:30:58.751000,4436,7
2022-08-15 11:30:58.836000,4397,14
2022-08-15 11:30:58.895000,4350,7
2022-08-15 11:30:58.955000,4362,9
2022-08-15 11:30:59.010000,4484,24
2022-08-15 11:30:59.088000,4491,15
2022-08-15 11:30:59.150000,4394,8
2022-08-15 11:30:59.221000,4400,16
2022-08-15 11:30:59.284000,4408,16
2022-08-15 11:30:59.359000,4039,6
2022-08-15 11:30:59.413000,4463,26
2022-08-15 11:30:59.493000,4464,18
2022-08-15 11:30:59.545000,4216,20
2022-08-15 11:30:59.622000,4269,18
2022-08-15 11:30:59.680000,4282,23
2022-08-15 11:30:59.751000,4393,31
2022-08-15 11:30:59.825000,4408,31
2022-08-15 11:30:59.875000,4430,41
2022-08-15 11:30:59.949000,4431,40
2022-08-15 11:31:00.002000,4444,39
2022-08-15 11:31:00.073000,4438,39
2022-08-15 11:31:00.135000,4453,33
2022-08-15 11:31:00.207000,4450,29
2022-08-15 11:31:00.265000,4395,30
2022-08-15 11:31:00.342000,4388,24
2022-08-15 11:31:00.401000,4023,30
2022-08-15 11:31:00.488000,4042,24
2022-08-15 11:31:00.543000,4318,27
2022-08-15 11:31:00.601000,4294,27
2022-08-15 11:31:00.669000,4340,20
2022-08-15 11:31:00.745000,3839,18
2022-08-15 11:31:00.801000,3784,27
2022-08-15 11:31:00.870000,3715,18
2022-08-15 11:31:00.930000,4356,12
2022-08-15 11:31:00.994000,4355,6
2022-08-15 11:31:01.070000,4414,0
2022-08-15 11:31:01.138000,4081,0
2022-08-15 11:31:01.202000,4165,0
2022-08-15 11:31:01.258000,4093,0
2022-08-15 11:31:01.334000,4159,8
2022-08-15 11:31:01.389000,4104,26
2022-08-15 11:31:01.475000,4283,7
2022-08-15 11:31:01.529000,4287,16
2022-08-15 11:31:01.594000,4249,8
2022-08-15 11:31:01.667000,4347,8
2022-08-15 11:31:01.723000,4373,8
2022-08-15 11:31:01.794000,4414,16
2022-08-15 11:31:01.856000,4448,17
2022-08-15 11:31:01.922000,4405,27
2022-08-15 11:31:02.001000,4430,27
2022-08-15 11:31:02.068000,4481,25
2022-08-15 11:31:02.141000,4499,33
2022-08-15 11:31:02.191000,4501,25
2022-08-15 11:31:02.264000,4421,36
2022-08-15 11:31:02.332000,4476,19
2022-08-15 11:31:02.382000,4365,46
2022-08-15 11:31:02.456000,4466,26
2022-08-15 11:31:02.556000,4462,26
2022-08-15 11:31:02.607000,4462,18
2022-08-15 11:31:02.654000,4526,9
2022-08-15 11:31:02.732000,4437,11
2022-08-15 11:31:02.777000,4385,31
2022-08-15 11:31:02.846000,4160,10
2022-08-15 11:31:02.922000,4499,19
2022-08-15 11:31:02.990000,4445,39
2022-08-15 11:31:03.046000,4551,18
2022-08-15 11:31:03.107000,4584,8
2022-08-15 11:31:03.184000,4429,9
2022-08-15 11:31:03.244000,4589,7
2022-08-15 11:31:03.312000,4372,9
2022-08-15 11:31:03.370000,4570,0
2022-08-15 11:31:03.439000,4332,23
2022-08-15 11:31:03.504000,4337,23
2022-08-15 11:31:03.568000,4510,13
2022-08-15 11:31:03.638000,4520,6
2022-08-15 11:31:03.712000,4523,6
2022-08-15 11:31:03.778000,4515,0
2022-08-15 11:31:03.835000,4496,0
2022-08-15 11:31:03.904000,4381,11
2022-08-15 11:31:03.959000,4424,6
2022-08-15 11:31:04.034000,4164,10
2022-08-15 11:31:04.110000,4118,12
2022-08-15 11:31:04.166000,4050,12
2022-08-15 11:31:04.235000,3977,6
2022-08-15 11:31:04.307000,3960,6
2022-08-15 11:31:04.362000,3682,0
2022-08-15 11:31:04.434000,4398,0
2022-08-15 11:31:04.512000,4396,5
2022-08-15 11:31:04.568000,4329,6
2022-08-15 11:31:04.636000,4121,8
2022-08-15 11:31:04.690000,4297,0
2022-08-15 11:31:04.764000,4065,10
2022-08-15 11:31:04.830000,4029,10
2022-08-15 11:31:04.895000,3693,0
2022-08-15 11:31:04.964000,3690,0
2022-08-15 11:31:05.023000,3664,0
2022-08-15 11:31:05.098000,3842,8
2022-08-15 11:31:05.151000,3873,8
2022-08-15 11:31:05.220000,3824,0
2022-08-15 11:31:05.286000,3865,0
2022-08-15 11:31:05.356000,3956,0
2022-08-15 11:31:05.431000,3966,5
2022-08-15 11:31:05.501000,3905,0
2022-08-15 11:31:05.560000,3866,0
2022-08-15 11:31:05.620000,3826,0
2022-08-15 11:31:05.678000,3785,0
2022-08-15 11:31:05.755000,4146,0
2022-08-15 11:31:05.816000,4181,0
2022-08-15 11:31:05.884000,4185,0
2022-08-15 11:31:05.943000,4234,0
2022-08-15 11:31:06.013000,4214,0
2022-08-15 11:31:06.083000,4300,0
2022-08-15 11:31:06.165000,4318,0
2022-08-15 11:31:06.210000,4016,0
2022-08-15 11:31:06.288000,4118,0
2022-08-15 11:31:06.347000,4221,0
2022-08-15 11:31:06.414000,4246,0
2022-08-15 11:31:06.487000,4267,15
2022-08-15 11:31:06.553000,4267,16
2022-08-15 11:31:06.611000,4503,9
2022-08-15 11:31:06.679000,4490,18
2022-08-15 11:31:06.751000,4495,18
2022-08-15 11:31:06.818000,4493,17
2022-08-15 11:31:06.893000,4502,17
2022-08-15 11:31:06.949000,4353,16
2022-08-15 11:31:07.001000,4225,25
2022-08-15 11:31:07.068000,4494,17
2022-08-15 11:31:07.135000,4491,27
2022-08-15 11:31:07.200000,4476,39
2022-08-15 11:31:07.275000,4465,31
2022-08-15 11:31:07.334000,4485,43
2022-08-15 11:31:07.402000,4494,43
2022-08-15 11:31:07.462000,4456,53
2022-08-15 11:31:07.535000,4485,41
2022-08-15 11:31:07.606000,4429,33
2022-08-15 11:31:07.663000,4402,33
2022-08-15 11:31:07.727000,4375,42
2022-08-15 11:31:07.799000,4329,39
2022-08-15 11:31:07.859000,4241,27
2022-08-15 11:31:07.930000,4229,24
2022-08-15 11:31:08.001000,4068,9
2022-08-15 11:31:08.053000,4388,29
2022-08-15 11:31:08.125000,4235,18
2022-08-15 11:31:08.200000,4467,27
2022-08-15 11:31:08.257000,4400,17
2022-08-15 11:31:08.326000,4532,23
2022-08-15 11:31:08.385000,4335,17
2022-08-15 11:31:08.459000,4319,8
2022-08-15 11:31:08.521000,4554,7
2022-08-15 11:31:08.589000,4033,0
2022-08-15 11:31:08.653000,4068,6
2022-08-15 11:31:08.730000,3827,6
2022-08-15 11:31:08.786000,3775,0
2022-08-15 11:31:08.856000,3796,0
2022-08-15 11:31:08.916000,3793,0
2022-08-15 11:31:08.994000,3778,0
2022-08-15 11:31:09.045000,3769,0
2022-08-15 11:31:09.120000,4102,0
2022-08-15 11:31:09.184000,4077,0
2022-08-15 11:31:09.245000,4069,7
2022-08-15 11:31:09.310000,3936,0
2022-08-15 11:31:09.379000,3776,8
2022-08-15 11:31:09.448000,3831,0
2022-08-15 11:31:09.514000,3670,0
2022-08-15 11:31:09.583000,3841,8
2022-08-15 11:31:09.644000,3896,18
2022-08-15 11:31:09.705000,3839,8
2022-08-15 11:31:09.780000,4015,18
2022-08-15 11:31:09.839000,4045,26
2022-08-15 11:31:09.908000,4073,28
2022-08-15 11:31:09.982000,4102,19
2022-08-15 11:31:10.050000,4039,0
2022-08-15 11:31:10.106000,4068,0
2022-08-15 11:31:10.174000,4080,0
2022-08-15 11:31:10.269000,4140,0
2022-08-15 11:31:10.308000,4149,0
2022-08-15 11:31:10.397000,4295,16
2022-08-15 11:31:10.443000,4293,22
2022-08-15 11:31:10.514000,4332,15
2022-08-15 11:31:10.588000,4366,22
2022-08-15 11:31:10.634000,4425,18
2022-08-15 11:31:10.696000,4454,15
2022-08-15 11:31:10.796000,4456,17
2022-08-15 11:31:10.829000,4476,17
2022-08-15 11:31:10.909000,4472,11
2022-08-15 11:31:10.969000,4489,5
2022-08-15 11:31:11.033000,4368,12
2022-08-15 11:31:11.098000,4357,18
2022-08-15 11:31:11.170000,4367,18
2022-08-15 11:31:11.227000,4384,17
2022-08-15 11:31:11.299000,4391,22
2022-08-15 11:31:11.354000,4464,28
2022-08-15 11:31:11.436000,4490,31
2022-08-15 11:31:11.501000,4421,34
2022-08-15 11:31:11.563000,4379,35
2022-08-15 11:31:11.622000,4378,28
2022-08-15 11:31:11.682000,4328,16
2022-08-15 11:31:11.762000,4330,28
2022-08-15 11:31:11.818000,4321,35
2022-08-15 11:31:11.886000,4308,38
2022-08-15 11:31:11.964000,4281,44
2022-08-15 11:31:12.021000,4296,43
2022-08-15 11:31:12.109000,4267,34
2022-08-15 11:31:12.150000,4202,50
2022-08-15 11:31:12.238000,4300,45
2022-08-15 11:31:12.283000,4315,37
2022-08-15 11:31:12.367000,4327,33
2022-08-15 11:31:12.420000,4322,34
2022-08-15 11:31:12.511000,4338,37
2022-08-15 11:31:12.558000,4310,39
2022-08-15 11:31:12.629000,4230,29
2022-08-15 11:31:12.688000,4259,38
2022-08-15 11:31:12.751000,4285,38
2022-08-15 11:31:12.820000,4312,29
2022-08-15 11:31:12.888000,4334,27
2022-08-15 11:31:12.947000,4331,34
2022-08-15 11:31:13.014000,4362,27
2022-08-15 11:31:13.077000,4404,27
2022-08-15 11:31:13.148000,4366,25
2022-08-15 11:31:13.218000,4367,24
2022-08-15 11:31:13.275000,4332,8
2022-08-15 11:31:13.339000,4365,12
2022-08-15 11:31:13.405000,4320,6
2022-08-15 11:31:13.481000,3822,0
2022-08-15 11:31:13.541000,4349,9
2022-08-15 11:31:13.614000,4391,15
2022-08-15 11:31:13.674000,4403,16
2022-08-15 11:31:13.743000,4419,11
2022-08-15 11:31:13.806000,3784,0
2022-08-15 11:31:13.861000,4423,4
2022-08-15 11:31:13.943000,3581,0
2022-08-15 11:31:14.016000,4452,4
2022-08-15 11:31:14.082000,4444,9
2022-08-15 11:31:14.139000,4457,13
2022-08-15 11:31:14.207000,4460,9
