"time","avg_dist","avg_conf"
"10:50:10",14.1786964129484,8.66666666666667
"10:50:11",13.497375328084,8.46153846153846
"10:50:12",13.747375328084,0
"10:50:13",13.6596675415573,12.2
"10:50:14",14.401656824147,23.625
"10:50:15",14.7513592050994,20.4285714285714
"10:50:16",14.0842355643045,22.75
"10:50:17",13.6393263342082,4.6
"10:50:18",13.2088801399825,0.466666666666667
"10:50:19",14.3829833770779,14.2666666666667
"10:50:20",13.8569553805774,9.86666666666667
"10:50:21",13.3353838582677,0
"10:50:22",12.8412073490814,0.6
"10:50:23",12.7716535433071,0
"10:50:24",12.8199912510936,0
"10:50:25",12.994750656168,0
"10:50:26",12.097687007874,0
"10:50:27",11.9317585301837,0
"10:50:28",14.2355643044619,13.8666666666667
"10:50:29",13.2209098862642,3.33333333333333
"10:50:30",12.9435695538058,0
"10:50:31",14.084864391951,28.4666666666667
"10:50:32",14.5367454068241,31.7333333333333
"10:50:33",13.6411171259843,10.5
"10:50:34",12.6929133858268,2.6
"10:50:35",13.1900699912511,10
"10:50:36",12.1472003499563,0
"10:50:37",14.2066929133858,50.3333333333333
"10:50:38",15.8635170603675,97.4666666666667
"10:50:39",15.3219597550306,100
"10:50:40",14.4760908792651,100
"10:50:41",13.6826334208224,100
"10:50:42",12.8171478565179,100
"10:50:43",12.0126859142607,100
"10:50:44",11.330271216098,100
"10:50:45",10.5360892388451,100
"10:50:46",10.1178915135608,100
"10:50:47",10.1615813648294,100
"10:50:48",10.1594488188976,100
"10:50:49",10.1307961504812,100
"10:50:50",10.165791776028,100
"10:50:51",10.2075678040245,100
"10:50:52",10.1972878390201,100
"10:50:53",9.90179352580927,100
"10:50:54",9.30261646981627,100
"10:50:55",8.7668416447944,100
"10:50:56",8.37357830271216,100
"10:50:57",8.16360454943132,100
"10:50:58",7.95581802274716,100
"10:50:59",7.84186351706037,100
"10:51:00",7.80757874015748,100
"10:51:01",7.86307961504812,100
"10:51:02",7.82720909886264,100
"10:51:03",7.56303899512561,100
"10:51:04",7.25109361329834,100
"10:51:05",6.93744531933508,100
"10:51:06",6.59755030621172,100
"10:51:07",6.26353346456693,100
"10:51:08",6.03740157480315,100
"10:51:09",5.80424321959755,100
"10:51:10",5.68460192475941,100
"10:51:11",5.56233595800525,100
"10:51:12",5.4494750656168,100
"10:51:13",5.44639927821522,100
"10:51:14",5.37707786526684,100
"10:51:15",5.36832895888014,100
"10:51:16",5.32305336832896,100
"10:51:17",5.29374453193351,100
"10:51:18",5.25896762904637,100
"10:51:19",5.28083989501312,100
"10:51:20",5.30839895013123,100
"10:51:21",5.37606627296588,100
"10:51:22",5.51290463692039,100
"10:51:23",5.48797025371829,100
"10:51:24",5.46237970253718,100
"10:51:25",5.43737696850394,100
"10:51:26",5.36768841394826,100
"10:51:27",5.25734087926509,100
"10:51:28",4.99650043744532,100
"10:51:29",4.82064741907262,100
"10:51:30",4.61920384951881,100
"10:51:31",4.38998250218723,100
"10:51:32",4.1090469160105,100
"10:51:33",3.92038495188102,100
"10:51:34",3.99803149606299,100
"10:51:35",4.00109361329834,100
"10:51:36",3.82502187226597,100
"10:51:37",3.78543307086614,100
"10:51:38",3.82239720034996,100
"10:51:39",3.71281714785652,100
"10:51:40",3.62061187664042,100
"10:51:41",3.67891513560805,100
"10:51:42",3.72397200349956,100
"10:51:43",3.7338145231846,100
"10:51:44",3.57042869641295,100
"10:51:45",3.44728783902012,100
"10:51:46",3.53654035433071,100
"10:51:47",3.60673665791776,100
"10:51:48",3.59120734908136,100
"10:51:49",3.54746281714786,100
"10:51:50",3.48862642169729,100
"10:51:51",3.55227471566054,100
"10:51:52",3.50168143044619,100
"10:51:53",3.38735783027122,100
"10:51:54",3.33508311461067,100
"10:51:55",3.29943132108486,100
"10:51:56",3.22769028871391,100
"10:51:57",3.20472440944882,100
"10:51:58",3.09645669291339,100
"10:51:59",3.03980752405949,100
"10:52:00",2.94865485564304,100
"10:52:01",2.82764654418198,100
"10:52:02",2.75437445319335,100
"10:52:03",2.71369203849519,100
"10:52:04",2.78652668416448,100
"10:52:05",3.05405183727034,100
"10:52:06",3.22003499562555,100
"10:52:07",3.11329833770779,100
"10:52:08",3.11395450568679,100
"10:52:09",3.19313210848644,100
"10:52:10",3.24890638670166,100
