"time","avg_dist","avg_conf"
"11:56:03",14.4373359580052,10
"11:56:04",14.2004845548153,10.7692307692308
"11:56:05",13.5686789151356,0.4
"11:56:06",14.4650043744532,4.8
"11:56:07",13.4901984908136,2.875
"11:56:08",14.3488626421697,0.6
"11:56:09",14.3993875765529,5.53333333333333
"11:56:10",14.9063867016623,3.53333333333333
"11:56:11",14.2946194225722,25.8666666666667
"11:56:12",13.6895095144357,7.1875
"11:56:13",14.3127734033246,21.5333333333333
"11:56:14",14.8700787401575,16.4
"11:56:15",15.16447944007,4.73333333333333
"11:56:16",14.8339895013123,19.4
"11:56:17",13.7653105861767,14.6666666666667
"11:56:18",13.9094488188976,0.4
"11:56:19",13.8834891732283,10.4375
"11:56:20",14.2119422572178,15.5333333333333
"11:56:21",14.8040244969379,14.7333333333333
"11:56:22",14.7998687664042,26.7333333333333
"11:56:23",15.00656167979,15.5333333333333
"11:56:24",14.6082677165354,8.2
"11:56:25",14.0686789151356,17.0666666666667
"11:56:26",14.4470691163605,5.73333333333333
"11:56:27",14.8587051618548,11.0666666666667
"11:56:28",14.4886264216973,10.2
"11:56:29",14.1668853893263,0.333333333333333
"11:56:30",13.6139545056868,6.53333333333333
"11:56:31",14.2099737532808,0
"11:56:32",14.8349327427822,10.875
"11:56:33",13.2442819647544,8.64285714285714
"11:56:34",12.3679461942257,3.25
"11:56:35",13.7399387576553,14.2666666666667
"11:56:36",14.1218285214348,32.9333333333333
"11:56:37",14.4129483814523,18.7333333333333
"11:56:38",14.5308398950131,12
"11:56:39",14.6093613298338,14.7333333333333
"11:56:40",14.3261975065617,18.25
"11:56:41",14.6288276465442,25.4
"11:56:42",13.67760279965,8.4
"11:56:43",13.7101924759405,13.5333333333333
"11:56:44",14.4617235345582,14.9333333333333
"11:56:45",14.3102034120735,19.5625
"11:56:46",14.4013560804899,6.6
"11:56:47",13.8718285214348,22.1333333333333
"11:56:48",13.672353455818,13.2
"11:56:49",13.6780402449694,4.26666666666667
"11:56:50",14.744094488189,10.3333333333333
"11:56:51",14.1084864391951,16.9333333333333
"11:56:52",12.2678805774278,3
"11:56:53",13.507874015748,12.6
"11:56:54",14.0531496062992,11.0666666666667
"11:56:55",13.6913823272091,9.46666666666667
"11:56:56",14.0142169728784,9.13333333333333
"11:56:57",14.7121609798775,10.0666666666667
"11:56:58",14.3659230096238,4.06666666666667
"11:56:59",12.157562335958,0
"11:57:00",12.1972878390201,4.73333333333333
"11:57:01",14.4188226471691,21.2142857142857
"11:57:02",14.8894767060367,18.4375
"11:57:03",14.4746281714786,38.5333333333333
"11:57:04",13.9370078740157,4.93333333333333
"11:57:05",14.0929571303587,13.8
"11:57:06",14.0983841863517,25.75
"11:57:07",13.9096675415573,45.2
"11:57:08",14.748031496063,40.2666666666667
"11:57:09",14.4879702537183,21.0666666666667
"11:57:10",13.3781714785652,13.6666666666667
"11:57:11",13.6966316710411,0.4
"11:57:12",14.0916174540682,8.8125
"11:57:13",13.8919510061242,14.3333333333333
"11:57:14",14.7136920384952,18.8
"11:57:15",14.7475940507437,25.9333333333333
"11:57:16",13.9063867016623,22.8666666666667
"11:57:17",14.3009623797025,16.4
"11:57:18",13.5623769685039,4.125
"11:57:19",13.0260279965004,0
"11:57:20",13.590113735783,0.533333333333333
"11:57:21",13.5603674540682,7.73333333333333
"11:57:22",14.4409448818898,28.2666666666667
"11:57:23",13.9695975503062,33.5333333333333
"11:57:24",13.7190370734908,31.4375
"11:57:25",14.0260592425947,13.3571428571429
"11:57:26",14.0645505249344,6.0625
"11:57:27",14.2976815398075,0
"11:57:28",14.9343832020997,1.6
"11:57:29",14.676946631671,4
"11:57:30",14.5161854768154,10.6666666666667
"11:57:31",13.6533245844269,1.53333333333333
"11:57:32",13.7875246062992,8.4375
"11:57:33",14.5330271216098,13.8666666666667
"11:57:34",13.9969378827647,8.93333333333333
"11:57:35",14.9641294838145,17.5333333333333
"11:57:36",14.6034558180227,22.0666666666667
"11:57:37",14.7228783902012,32.2
"11:57:38",14.6282398293963,29.8125
"11:57:39",14.3042432195976,11.8
"11:57:40",14.6338582677165,5.66666666666667
"11:57:41",14.759842519685,8.8
"11:57:42",14.3153980752406,1.2
"11:57:43",14.4363517060367,9.53333333333333
"11:57:44",14.5319335083115,3.4
"11:57:45",14.1430856299213,14.375
"11:57:46",14.0450568678915,12.2
"11:57:47",13.6815398075241,20.2666666666667
"11:57:48",14.0548993875766,27.7333333333333
"11:57:49",12.5686789151356,0.533333333333333
"11:57:50",13.169072615923,0
"11:57:51",13.8184601924759,3.46666666666667
"11:57:52",13.755126312336,29.9375
"11:57:53",12.2694663167104,0.8
"11:57:54",12.7456255468067,5.33333333333333
