timestamp,distance [mm],confidence [%]
2022-08-15 10:52:22.032000,792,100
2022-08-15 10:52:22.109000,789,100
2022-08-15 10:52:22.162000,786,100
2022-08-15 10:52:22.241000,782,100
2022-08-15 10:52:22.301000,780,100
2022-08-15 10:52:22.375000,778,100
2022-08-15 10:52:22.441000,774,100
2022-08-15 10:52:22.502000,775,100
2022-08-15 10:52:22.578000,775,100
2022-08-15 10:52:22.631000,773,100
2022-08-15 10:52:22.695000,768,100
2022-08-15 10:52:22.771000,767,100
2022-08-15 10:52:22.828000,765,100
2022-08-15 10:52:22.896000,760,100
2022-08-15 10:52:22.960000,762,100
2022-08-15 10:52:23.035000,762,100
2022-08-15 10:52:23.094000,766,100
2022-08-15 10:52:23.159000,768,100
2022-08-15 10:52:23.227000,767,100
2022-08-15 10:52:23.296000,765,100
2022-08-15 10:52:23.356000,761,100
2022-08-15 10:52:23.435000,759,100
2022-08-15 10:52:23.487000,757,100
2022-08-15 10:52:23.560000,765,100
2022-08-15 10:52:23.630000,760,100
2022-08-15 10:52:23.700000,755,100
2022-08-15 10:52:23.754000,755,100
2022-08-15 10:52:23.825000,757,100
2022-08-15 10:52:23.893000,754,100
2022-08-15 10:52:23.961000,750,100
2022-08-15 10:52:24.018000,746,100
2022-08-15 10:52:24.090000,742,100
2022-08-15 10:52:24.159000,739,100
2022-08-15 10:52:24.227000,740,100
2022-08-15 10:52:24.298000,733,100
2022-08-15 10:52:24.352000,729,100
2022-08-15 10:52:24.407000,725,100
2022-08-15 10:52:24.479000,717,100
2022-08-15 10:52:24.543000,712,100
2022-08-15 10:52:24.616000,711,100
2022-08-15 10:52:24.668000,710,100
2022-08-15 10:52:24.745000,707,100
2022-08-15 10:52:24.803000,705,100
2022-08-15 10:52:24.875000,695,100
2022-08-15 10:52:24.957000,695,100
2022-08-15 10:52:25.005000,694,100
2022-08-15 10:52:25.077000,694,100
2022-08-15 10:52:25.132000,692,100
2022-08-15 10:52:25.212000,697,100
2022-08-15 10:52:25.270000,700,100
2022-08-15 10:52:25.342000,704,100
2022-08-15 10:52:25.391000,710,100
2022-08-15 10:52:25.479000,716,100
2022-08-15 10:52:25.528000,722,100
2022-08-15 10:52:25.604000,728,100
2022-08-15 10:52:25.668000,735,100
2022-08-15 10:52:25.740000,742,100
2022-08-15 10:52:25.789000,751,100
2022-08-15 10:52:25.872000,756,100
2022-08-15 10:52:25.936000,762,100
2022-08-15 10:52:26.008000,768,100
2022-08-15 10:52:26.063000,778,100
2022-08-15 10:52:26.135000,786,100
2022-08-15 10:52:26.187000,796,100
2022-08-15 10:52:26.266000,806,100
2022-08-15 10:52:26.327000,816,83
2022-08-15 10:52:26.397000,825,83
2022-08-15 10:52:26.459000,832,83
2022-08-15 10:52:26.529000,838,66
2022-08-15 10:52:26.587000,846,50
2022-08-15 10:52:26.653000,854,33
2022-08-15 10:52:26.731000,3027,0
2022-08-15 10:52:26.789000,1823,0
2022-08-15 10:52:26.858000,878,16
2022-08-15 10:52:26.937000,891,33
2022-08-15 10:52:26.980000,901,33
2022-08-15 10:52:27.052000,901,33
2022-08-15 10:52:27.123000,910,33
2022-08-15 10:52:27.186000,909,33
2022-08-15 10:52:27.274000,907,33
2022-08-15 10:52:27.319000,908,33
2022-08-15 10:52:27.420000,909,33
2022-08-15 10:52:27.453000,915,16
2022-08-15 10:52:27.538000,921,0
2022-08-15 10:52:27.590000,919,16
2022-08-15 10:52:27.658000,917,33
2022-08-15 10:52:27.730000,2538,0
2022-08-15 10:52:27.798000,2333,0
2022-08-15 10:52:27.852000,916,33
2022-08-15 10:52:27.920000,910,50
2022-08-15 10:52:27.993000,905,66
2022-08-15 10:52:28.043000,903,83
2022-08-15 10:52:28.115000,906,83
2022-08-15 10:52:28.184000,897,83
2022-08-15 10:52:28.241000,889,83
2022-08-15 10:52:28.339000,887,100
2022-08-15 10:52:28.371000,884,100
2022-08-15 10:52:28.454000,882,100
2022-08-15 10:52:28.508000,879,100
2022-08-15 10:52:28.574000,879,100
2022-08-15 10:52:28.632000,878,100
2022-08-15 10:52:28.709000,876,100
2022-08-15 10:52:28.763000,873,100
2022-08-15 10:52:28.838000,871,100
2022-08-15 10:52:28.905000,868,100
2022-08-15 10:52:28.968000,867,100
2022-08-15 10:52:29.037000,867,100
2022-08-15 10:52:29.099000,866,100
2022-08-15 10:52:29.173000,864,100
2022-08-15 10:52:29.231000,864,100
2022-08-15 10:52:29.302000,862,100
2022-08-15 10:52:29.380000,858,100
2022-08-15 10:52:29.425000,853,100
2022-08-15 10:52:29.499000,850,100
2022-08-15 10:52:29.561000,848,100
2022-08-15 10:52:29.625000,845,100
2022-08-15 10:52:29.701000,843,100
2022-08-15 10:52:29.757000,843,100
2022-08-15 10:52:29.825000,843,100
2022-08-15 10:52:29.905000,843,100
2022-08-15 10:52:29.959000,843,100
2022-08-15 10:52:30.024000,843,100
2022-08-15 10:52:30.083000,844,100
2022-08-15 10:52:30.159000,846,100
2022-08-15 10:52:30.220000,847,100
2022-08-15 10:52:30.291000,848,100
2022-08-15 10:52:30.363000,850,100
2022-08-15 10:52:30.427000,857,100
2022-08-15 10:52:30.487000,858,100
2022-08-15 10:52:30.547000,859,100
2022-08-15 10:52:30.621000,860,100
2022-08-15 10:52:30.677000,861,100
2022-08-15 10:52:30.749000,864,100
2022-08-15 10:52:30.809000,866,100
2022-08-15 10:52:30.880000,868,100
2022-08-15 10:52:30.953000,869,100
2022-08-15 10:52:31.012000,871,100
2022-08-15 10:52:31.078000,877,100
2022-08-15 10:52:31.142000,878,100
2022-08-15 10:52:31.207000,879,100
2022-08-15 10:52:31.288000,881,100
2022-08-15 10:52:31.369000,885,100
2022-08-15 10:52:31.413000,888,100
2022-08-15 10:52:31.488000,889,100
2022-08-15 10:52:31.561000,890,100
2022-08-15 10:52:31.614000,891,100
2022-08-15 10:52:31.673000,890,100
2022-08-15 10:52:31.751000,885,100
2022-08-15 10:52:31.807000,885,100
2022-08-15 10:52:31.887000,885,100
2022-08-15 10:52:31.955000,885,100
2022-08-15 10:52:32.010000,886,100
2022-08-15 10:52:32.092000,886,100
2022-08-15 10:52:32.133000,886,100
2022-08-15 10:52:32.207000,886,100
2022-08-15 10:52:32.271000,886,100
2022-08-15 10:52:32.371000,888,100
2022-08-15 10:52:32.403000,885,100
2022-08-15 10:52:32.470000,885,100
2022-08-15 10:52:32.530000,883,100
2022-08-15 10:52:32.594000,882,100
2022-08-15 10:52:32.652000,881,100
2022-08-15 10:52:32.730000,879,100
2022-08-15 10:52:32.790000,877,100
2022-08-15 10:52:32.865000,879,100
2022-08-15 10:52:32.924000,877,100
2022-08-15 10:52:32.993000,876,100
2022-08-15 10:52:33.065000,876,100
2022-08-15 10:52:33.137000,875,100
2022-08-15 10:52:33.191000,872,100
2022-08-15 10:52:33.264000,871,100
2022-08-15 10:52:33.322000,870,100
2022-08-15 10:52:33.389000,870,100
2022-08-15 10:52:33.465000,867,100
2022-08-15 10:52:33.521000,863,100
2022-08-15 10:52:33.595000,860,100
2022-08-15 10:52:33.652000,857,100
2022-08-15 10:52:33.723000,856,100
2022-08-15 10:52:33.785000,854,100
2022-08-15 10:52:33.851000,854,100
2022-08-15 10:52:33.929000,853,100
2022-08-15 10:52:33.979000,854,100
2022-08-15 10:52:34.051000,853,100
2022-08-15 10:52:34.121000,852,100
2022-08-15 10:52:34.181000,848,100
2022-08-15 10:52:34.251000,850,100
2022-08-15 10:52:34.326000,851,100
2022-08-15 10:52:34.384000,853,100
2022-08-15 10:52:34.452000,856,100
2022-08-15 10:52:34.509000,860,100
2022-08-15 10:52:34.583000,862,100
2022-08-15 10:52:34.643000,865,100
2022-08-15 10:52:34.710000,867,100
2022-08-15 10:52:34.773000,872,100
2022-08-15 10:52:34.854000,877,100
2022-08-15 10:52:34.901000,882,100
2022-08-15 10:52:34.981000,887,100
2022-08-15 10:52:35.038000,890,100
2022-08-15 10:52:35.114000,894,100
2022-08-15 10:52:35.171000,898,100
2022-08-15 10:52:35.245000,901,100
2022-08-15 10:52:35.300000,901,100
2022-08-15 10:52:35.383000,902,100
2022-08-15 10:52:35.454000,906,100
2022-08-15 10:52:35.508000,909,100
2022-08-15 10:52:35.567000,911,100
2022-08-15 10:52:35.667000,915,100
2022-08-15 10:52:35.693000,916,100
2022-08-15 10:52:35.790000,918,100
2022-08-15 10:52:35.843000,919,100
2022-08-15 10:52:35.902000,920,100
2022-08-15 10:52:35.986000,920,100
2022-08-15 10:52:36.031000,919,100
2022-08-15 10:52:36.106000,919,100
2022-08-15 10:52:36.172000,921,100
2022-08-15 10:52:36.229000,924,100
2022-08-15 10:52:36.296000,928,100
2022-08-15 10:52:36.378000,925,100
2022-08-15 10:52:36.431000,922,100
2022-08-15 10:52:36.498000,920,100
2022-08-15 10:52:36.550000,917,100
2022-08-15 10:52:36.630000,915,100
2022-08-15 10:52:36.704000,914,100
2022-08-15 10:52:36.745000,912,100
2022-08-15 10:52:36.827000,909,100
2022-08-15 10:52:36.879000,908,100
2022-08-15 10:52:36.951000,906,100
2022-08-15 10:52:37.019000,904,100
2022-08-15 10:52:37.096000,903,100
2022-08-15 10:52:37.150000,901,100
2022-08-15 10:52:37.217000,901,100
2022-08-15 10:52:37.280000,904,100
2022-08-15 10:52:37.366000,904,100
