timestamp,distance [mm],confidence [%]
2022-08-15 11:56:09.967000,4404,14
2022-08-15 11:56:10.039000,4453,0
2022-08-15 11:56:10.107000,4632,0
2022-08-15 11:56:10.172000,4297,0
2022-08-15 11:56:10.232000,4596,6
2022-08-15 11:56:10.305000,4584,0
2022-08-15 11:56:10.352000,4596,6
2022-08-15 11:56:10.425000,4642,0
2022-08-15 11:56:10.498000,4649,0
2022-08-15 11:56:10.555000,4531,0
2022-08-15 11:56:10.626000,4606,0
2022-08-15 11:56:10.686000,4517,0
2022-08-15 11:56:10.763000,4425,18
2022-08-15 11:56:10.824000,4458,16
2022-08-15 11:56:10.891000,4608,0
2022-08-15 11:56:10.954000,4558,7
2022-08-15 11:56:11.026000,4533,14
2022-08-15 11:56:11.098000,4499,14
2022-08-15 11:56:11.159000,4466,22
2022-08-15 11:56:11.224000,4446,22
2022-08-15 11:56:11.282000,4434,30
2022-08-15 11:56:11.351000,4396,22
2022-08-15 11:56:11.422000,4378,23
2022-08-15 11:56:11.481000,4344,33
2022-08-15 11:56:11.552000,4196,24
2022-08-15 11:56:11.618000,4313,33
2022-08-15 11:56:11.686000,4267,16
2022-08-15 11:56:11.746000,4305,16
2022-08-15 11:56:11.815000,4239,33
2022-08-15 11:56:11.871000,4269,43
2022-08-15 11:56:11.951000,4270,43
2022-08-15 11:56:12.010000,3778,10
2022-08-15 11:56:12.091000,3830,17
2022-08-15 11:56:12.136000,4338,18
2022-08-15 11:56:12.206000,4335,18
2022-08-15 11:56:12.281000,4364,9
2022-08-15 11:56:12.332000,3911,9
2022-08-15 11:56:12.404000,4395,9
2022-08-15 11:56:12.464000,4385,9
2022-08-15 11:56:12.541000,3898,0
2022-08-15 11:56:12.599000,4384,0
2022-08-15 11:56:12.672000,4389,0
2022-08-15 11:56:12.731000,4314,8
2022-08-15 11:56:12.808000,4404,0
2022-08-15 11:56:12.867000,3938,0
2022-08-15 11:56:12.938000,3720,0
2022-08-15 11:56:12.990000,4378,8
2022-08-15 11:56:13.075000,4370,8
2022-08-15 11:56:13.134000,4389,18
2022-08-15 11:56:13.204000,4391,17
2022-08-15 11:56:13.269000,4015,16
2022-08-15 11:56:13.337000,4410,15
2022-08-15 11:56:13.406000,4424,22
2022-08-15 11:56:13.474000,4411,15
2022-08-15 11:56:13.529000,4310,14
2022-08-15 11:56:13.598000,4402,23
2022-08-15 11:56:13.693000,4382,29
2022-08-15 11:56:13.729000,4357,29
2022-08-15 11:56:13.791000,4363,23
2022-08-15 11:56:13.867000,4379,29
2022-08-15 11:56:13.935000,4408,29
2022-08-15 11:56:13.982000,4427,36
2022-08-15 11:56:14.086000,4446,27
2022-08-15 11:56:14.128000,4455,27
2022-08-15 11:56:14.213000,4448,24
2022-08-15 11:56:14.246000,4492,25
2022-08-15 11:56:14.321000,4496,18
2022-08-15 11:56:14.390000,4503,18
2022-08-15 11:56:14.451000,4508,15
2022-08-15 11:56:14.516000,4526,16
2022-08-15 11:56:14.579000,4549,16
2022-08-15 11:56:14.650000,4574,15
2022-08-15 11:56:14.723000,4586,9
2022-08-15 11:56:14.777000,4592,13
2022-08-15 11:56:14.852000,4620,8
2022-08-15 11:56:14.904000,4644,4
2022-08-15 11:56:14.987000,4547,11
2022-08-15 11:56:15.036000,4596,8
2022-08-15 11:56:15.115000,4587,8
2022-08-15 11:56:15.170000,4716,0
2022-08-15 11:56:15.251000,4560,11
2022-08-15 11:56:15.301000,4552,5
2022-08-15 11:56:15.381000,4554,10
2022-08-15 11:56:15.432000,4533,17
2022-08-15 11:56:15.506000,4700,0
2022-08-15 11:56:15.569000,4696,0
2022-08-15 11:56:15.642000,4694,0
2022-08-15 11:56:15.696000,4664,5
2022-08-15 11:56:15.777000,4669,0
2022-08-15 11:56:15.827000,4654,0
2022-08-15 11:56:15.912000,4593,0
2022-08-15 11:56:15.960000,4564,7
2022-08-15 11:56:16.038000,4575,13
2022-08-15 11:56:16.095000,4514,21
2022-08-15 11:56:16.170000,4575,13
2022-08-15 11:56:16.235000,4563,22
2022-08-15 11:56:16.301000,4609,23
2022-08-15 11:56:16.360000,4587,16
2022-08-15 11:56:16.437000,4583,16
2022-08-15 11:56:16.488000,4515,23
2022-08-15 11:56:16.558000,4553,21
2022-08-15 11:56:16.642000,4503,29
2022-08-15 11:56:16.693000,4479,29
2022-08-15 11:56:16.757000,4486,21
2022-08-15 11:56:16.826000,4458,15
2022-08-15 11:56:16.892000,4432,15
2022-08-15 11:56:16.965000,4389,14
2022-08-15 11:56:17.015000,4364,14
2022-08-15 11:56:17.091000,4314,14
2022-08-15 11:56:17.156000,4310,22
2022-08-15 11:56:17.221000,4327,28
2022-08-15 11:56:17.306000,4228,20
2022-08-15 11:56:17.351000,4132,23
2022-08-15 11:56:17.424000,4094,16
2022-08-15 11:56:17.492000,4080,16
2022-08-15 11:56:17.548000,4134,7
2022-08-15 11:56:17.620000,4144,11
2022-08-15 11:56:17.692000,4139,17
2022-08-15 11:56:17.750000,4128,17
2022-08-15 11:56:17.816000,4145,5
2022-08-15 11:56:17.890000,4163,5
2022-08-15 11:56:17.947000,4233,5
2022-08-15 11:56:18.015000,4235,0
2022-08-15 11:56:18.088000,4277,0
2022-08-15 11:56:18.153000,4318,0
2022-08-15 11:56:18.216000,4113,6
2022-08-15 11:56:18.276000,4118,0
2022-08-15 11:56:18.352000,4013,0
2022-08-15 11:56:18.405000,3990,0
2022-08-15 11:56:18.469000,3966,0
2022-08-15 11:56:18.540000,4326,0
2022-08-15 11:56:18.614000,4249,0
2022-08-15 11:56:18.668000,4277,0
2022-08-15 11:56:18.743000,4350,0
2022-08-15 11:56:18.798000,4414,0
2022-08-15 11:56:18.871000,4427,0
2022-08-15 11:56:18.937000,4521,0
2022-08-15 11:56:19.010000,4526,0
2022-08-15 11:56:19.076000,4480,0
2022-08-15 11:56:19.137000,4491,0
2022-08-15 11:56:19.208000,4466,0
2022-08-15 11:56:19.276000,4437,0
2022-08-15 11:56:19.326000,4384,4
2022-08-15 11:56:19.397000,4341,11
2022-08-15 11:56:19.472000,4295,11
2022-08-15 11:56:19.530000,4224,17
2022-08-15 11:56:19.610000,4182,22
2022-08-15 11:56:19.657000,4131,22
2022-08-15 11:56:19.735000,4056,27
2022-08-15 11:56:19.790000,3995,22
2022-08-15 11:56:19.860000,3942,16
2022-08-15 11:56:19.920000,3911,10
2022-08-15 11:56:19.998000,3846,5
2022-08-15 11:56:20.065000,4021,18
2022-08-15 11:56:20.129000,4127,25
2022-08-15 11:56:20.197000,4158,27
2022-08-15 11:56:20.261000,4210,38
2022-08-15 11:56:20.323000,4254,38
2022-08-15 11:56:20.383000,4290,27
2022-08-15 11:56:20.455000,4349,16
2022-08-15 11:56:20.527000,4383,8
2022-08-15 11:56:20.586000,4427,0
2022-08-15 11:56:20.651000,4455,0
2022-08-15 11:56:20.715000,4369,0
2022-08-15 11:56:20.790000,4430,0
2022-08-15 11:56:20.852000,4542,7
2022-08-15 11:56:20.916000,4471,8
2022-08-15 11:56:20.977000,4491,21
2022-08-15 11:56:21.063000,4503,28
2022-08-15 11:56:21.111000,4492,28
2022-08-15 11:56:21.186000,4510,21
2022-08-15 11:56:21.240000,4498,27
2022-08-15 11:56:21.315000,4496,20
2022-08-15 11:56:21.382000,4555,13
2022-08-15 11:56:21.448000,4558,6
2022-08-15 11:56:21.506000,4518,11
2022-08-15 11:56:21.606000,4501,4
2022-08-15 11:56:21.645000,4510,4
2022-08-15 11:56:21.729000,4501,4
2022-08-15 11:56:21.778000,4498,9
2022-08-15 11:56:21.852000,4515,13
2022-08-15 11:56:21.908000,4522,17
2022-08-15 11:56:21.977000,4507,16
2022-08-15 11:56:22.046000,4501,16
2022-08-15 11:56:22.113000,4536,16
2022-08-15 11:56:22.186000,4518,16
2022-08-15 11:56:22.252000,4517,20
2022-08-15 11:56:22.306000,4500,25
2022-08-15 11:56:22.380000,4498,25
2022-08-15 11:56:22.435000,4487,24
2022-08-15 11:56:22.501000,4495,37
2022-08-15 11:56:22.571000,4508,31
2022-08-15 11:56:22.643000,4558,26
2022-08-15 11:56:22.701000,4510,33
2022-08-15 11:56:22.765000,4508,33
2022-08-15 11:56:22.828000,4501,33
2022-08-15 11:56:22.891000,4499,33
2022-08-15 11:56:22.968000,4529,33
2022-08-15 11:56:23.024000,4579,29
2022-08-15 11:56:23.098000,4583,24
2022-08-15 11:56:23.155000,4607,26
2022-08-15 11:56:23.234000,4585,31
2022-08-15 11:56:23.289000,4597,26
2022-08-15 11:56:23.367000,4608,20
2022-08-15 11:56:23.421000,4624,12
2022-08-15 11:56:23.497000,4604,12
2022-08-15 11:56:23.555000,4599,13
2022-08-15 11:56:23.630000,4567,11
2022-08-15 11:56:23.686000,4527,11
2022-08-15 11:56:23.755000,4511,5
2022-08-15 11:56:23.824000,4563,3
2022-08-15 11:56:23.889000,4564,3
2022-08-15 11:56:23.956000,4492,7
2022-08-15 11:56:24.012000,4594,3
2022-08-15 11:56:24.089000,4588,3
2022-08-15 11:56:24.166000,4551,4
2022-08-15 11:56:24.219000,4597,4
2022-08-15 11:56:24.282000,4548,4
2022-08-15 11:56:24.341000,4538,0
2022-08-15 11:56:24.421000,4383,4
2022-08-15 11:56:24.487000,4385,0
2022-08-15 11:56:24.551000,4432,10
2022-08-15 11:56:24.612000,4396,15
2022-08-15 11:56:24.686000,4382,15
2022-08-15 11:56:24.742000,4403,18
2022-08-15 11:56:24.811000,4363,18
2022-08-15 11:56:24.870000,4261,9
2022-08-15 11:56:24.946000,4368,16
2022-08-15 11:56:25.012000,4401,16
2022-08-15 11:56:25.072000,4369,16
2022-08-15 11:56:25.143000,4328,11
2022-08-15 11:56:25.216000,4215,13
2022-08-15 11:56:25.276000,3981,0
2022-08-15 11:56:25.343000,4197,23
2022-08-15 11:56:25.415000,4260,28
2022-08-15 11:56:25.488000,4416,27
2022-08-15 11:56:25.538000,4400,27
2022-08-15 11:56:25.604000,4384,25
2022-08-15 11:56:25.665000,4420,25
2022-08-15 11:56:25.759000,4228,13
2022-08-15 11:56:25.795000,4264,10
2022-08-15 11:56:25.865000,4240,11
2022-08-15 11:56:25.939000,4219,11
2022-08-15 11:56:26.006000,4212,11
2022-08-15 11:56:26.091000,4185,11
2022-08-15 11:56:26.137000,4275,6
2022-08-15 11:56:26.197000,4480,4
2022-08-15 11:56:26.290000,4466,11
2022-08-15 11:56:26.389000,4488,4
2022-08-15 11:56:26.460000,4477,4
2022-08-15 11:56:26.541000,4466,4
2022-08-15 11:56:26.588000,4405,6
2022-08-15 11:56:26.659000,4414,0
2022-08-15 11:56:26.724000,4402,5
2022-08-15 11:56:26.799000,4424,5
2022-08-15 11:56:26.850000,4446,5
2022-08-15 11:56:26.926000,4450,5
2022-08-15 11:56:26.982000,4462,5
2022-08-15 11:56:27.062000,4479,5
2022-08-15 11:56:27.120000,4479,6
2022-08-15 11:56:27.186000,4524,5
2022-08-15 11:56:27.260000,4510,10
2022-08-15 11:56:27.323000,4528,16
2022-08-15 11:56:27.382000,4526,18
2022-08-15 11:56:27.464000,4564,13
2022-08-15 11:56:27.513000,4572,13
2022-08-15 11:56:27.584000,4593,5
2022-08-15 11:56:27.650000,4576,0
2022-08-15 11:56:27.714000,4606,5
2022-08-15 11:56:27.779000,4593,13
2022-08-15 11:56:27.857000,4553,18
2022-08-15 11:56:27.908000,4428,17
2022-08-15 11:56:27.981000,4403,22
2022-08-15 11:56:28.042000,4422,23
2022-08-15 11:56:28.120000,4526,20
2022-08-15 11:56:28.172000,4515,21
2022-08-15 11:56:28.244000,4511,16
2022-08-15 11:56:28.303000,4495,16
2022-08-15 11:56:28.380000,4531,15
2022-08-15 11:56:28.434000,4520,14
2022-08-15 11:56:28.520000,4290,10
2022-08-15 11:56:28.573000,4509,5
2022-08-15 11:56:28.648000,4339,5
2022-08-15 11:56:28.697000,4380,0
2022-08-15 11:56:28.778000,4428,0
2022-08-15 11:56:28.830000,4277,0
2022-08-15 11:56:28.911000,4265,4
2022-08-15 11:56:28.985000,4234,4
2022-08-15 11:56:29.035000,4164,5
2022-08-15 11:56:29.115000,4539,0
2022-08-15 11:56:29.170000,4022,0
2022-08-15 11:56:29.229000,4505,0
2022-08-15 11:56:29.319000,4527,0
2022-08-15 11:56:29.358000,4529,0
2022-08-15 11:56:29.457000,4527,0
2022-08-15 11:56:29.501000,4553,0
2022-08-15 11:56:29.581000,4585,0
2022-08-15 11:56:29.637000,4592,0
2022-08-15 11:56:29.706000,4514,0
2022-08-15 11:56:29.754000,3515,0
2022-08-15 11:56:29.827000,3710,0
2022-08-15 11:56:29.899000,4498,0
2022-08-15 11:56:29.968000,3991,0
2022-08-15 11:56:30.022000,4003,0
2022-08-15 11:56:30.119000,4407,18
2022-08-15 11:56:30.155000,4323,0
2022-08-15 11:56:30.224000,4427,6
2022-08-15 11:56:30.283000,3829,8
2022-08-15 11:56:30.360000,4422,14
2022-08-15 11:56:30.422000,3979,8
2022-08-15 11:56:30.489000,3929,0
2022-08-15 11:56:30.553000,3911,0
2022-08-15 11:56:30.612000,4052,0
2022-08-15 11:56:30.693000,4095,9
2022-08-15 11:56:30.754000,4139,9
2022-08-15 11:56:30.826000,4185,9
2022-08-15 11:56:30.876000,4232,9
2022-08-15 11:56:30.962000,4310,8
2022-08-15 11:56:31.029000,4343,0
2022-08-15 11:56:31.083000,3855,0
2022-08-15 11:56:31.145000,3738,0
2022-08-15 11:56:31.221000,4177,0
2022-08-15 11:56:31.281000,3525,0
2022-08-15 11:56:31.344000,4557,0
2022-08-15 11:56:31.404000,4470,0
2022-08-15 11:56:31.479000,4491,0
2022-08-15 11:56:31.537000,4496,0
2022-08-15 11:56:31.616000,4487,0
2022-08-15 11:56:31.669000,4503,0
2022-08-15 11:56:31.745000,4540,0
2022-08-15 11:56:31.809000,4561,0
2022-08-15 11:56:31.871000,4583,0
2022-08-15 11:56:31.933000,4642,0
2022-08-15 11:56:32.014000,4673,0
2022-08-15 11:56:32.075000,4604,0
2022-08-15 11:56:32.146000,4640,0
2022-08-15 11:56:32.198000,4623,0
2022-08-15 11:56:32.278000,4587,0
2022-08-15 11:56:32.334000,4549,10
2022-08-15 11:56:32.404000,4568,9
2022-08-15 11:56:32.463000,4617,8
2022-08-15 11:56:32.537000,4610,8
2022-08-15 11:56:32.596000,4410,36
2022-08-15 11:56:32.668000,4522,26
2022-08-15 11:56:32.723000,4514,17
2022-08-15 11:56:32.797000,4494,27
2022-08-15 11:56:32.870000,4317,17
2022-08-15 11:56:32.946000,4549,7
2022-08-15 11:56:32.990000,4070,9
2022-08-15 11:56:33.081000,3942,19
2022-08-15 11:56:33.123000,3859,19
2022-08-15 11:56:33.206000,4069,27
2022-08-15 11:56:33.273000,4362,15
2022-08-15 11:56:33.339000,4320,16
2022-08-15 11:56:33.410000,4337,16
2022-08-15 11:56:33.478000,4443,0
2022-08-15 11:56:33.519000,3552,0
2022-08-15 11:56:33.602000,3578,0
2022-08-15 11:56:33.673000,3864,0
2022-08-15 11:56:33.739000,4383,0
2022-08-15 11:56:33.782000,3599,0
2022-08-15 11:56:33.862000,4076,0
2022-08-15 11:56:33.919000,4132,9
2022-08-15 11:56:34.019000,3544,21
2022-08-15 11:56:34.065000,3607,0
2022-08-15 11:56:34.123000,3578,11
2022-08-15 11:56:34.201000,3953,0
2022-08-15 11:56:34.267000,3561,11
2022-08-15 11:56:34.317000,3581,0
2022-08-15 11:56:34.389000,3564,0
2022-08-15 11:56:34.442000,3671,0
2022-08-15 11:56:34.514000,3738,0
2022-08-15 11:56:34.578000,3875,0
2022-08-15 11:56:34.653000,4012,0
2022-08-15 11:56:34.706000,4149,0
2022-08-15 11:56:34.785000,3733,0
2022-08-15 11:56:34.837000,3804,9
2022-08-15 11:56:34.913000,3944,0
2022-08-15 11:56:34.968000,4002,0
2022-08-15 11:56:35.041000,3935,9
2022-08-15 11:56:35.111000,4074,0
2022-08-15 11:56:35.171000,4002,0
2022-08-15 11:56:35.238000,3981,0
2022-08-15 11:56:35.312000,4086,7
2022-08-15 11:56:35.364000,4072,6
2022-08-15 11:56:35.440000,4329,8
2022-08-15 11:56:35.496000,4388,18
2022-08-15 11:56:35.569000,4395,28
2022-08-15 11:56:35.642000,4352,36
2022-08-15 11:56:35.697000,4325,35
2022-08-15 11:56:35.765000,4202,7
2022-08-15 11:56:35.827000,4211,15
2022-08-15 11:56:35.915000,4213,22
2022-08-15 11:56:35.979000,4254,23
2022-08-15 11:56:36.030000,4259,30
2022-08-15 11:56:36.100000,4277,30
2022-08-15 11:56:36.158000,4333,34
2022-08-15 11:56:36.239000,4281,22
2022-08-15 11:56:36.291000,4312,29
2022-08-15 11:56:36.360000,4043,19
2022-08-15 11:56:36.440000,4310,32
2022-08-15 11:56:36.489000,4324,32
2022-08-15 11:56:36.560000,4345,38
2022-08-15 11:56:36.619000,4337,37
2022-08-15 11:56:36.697000,4350,41
2022-08-15 11:56:36.764000,4359,41
2022-08-15 11:56:36.817000,4371,40
2022-08-15 11:56:36.896000,4358,35
2022-08-15 11:56:36.967000,4306,34
2022-08-15 11:56:37.019000,4401,30
2022-08-15 11:56:37.096000,4407,39
2022-08-15 11:56:37.144000,4413,32
2022-08-15 11:56:37.228000,4409,32
2022-08-15 11:56:37.312000,4440,33
2022-08-15 11:56:37.365000,4453,27
2022-08-15 11:56:37.419000,4356,13
2022-08-15 11:56:37.489000,4407,18
2022-08-15 11:56:37.556000,4406,12
2022-08-15 11:56:37.626000,4349,14
2022-08-15 11:56:37.695000,4301,16
2022-08-15 11:56:37.751000,4368,7
2022-08-15 11:56:37.818000,4391,8
2022-08-15 11:56:37.894000,4373,0
2022-08-15 11:56:37.949000,4422,0
2022-08-15 11:56:38.019000,4338,7
2022-08-15 11:56:38.093000,4362,7
2022-08-15 11:56:38.150000,4420,0
2022-08-15 11:56:38.238000,4430,0
2022-08-15 11:56:38.274000,4382,25
2022-08-15 11:56:38.340000,4490,8
2022-08-15 11:56:38.402000,4377,8
2022-08-15 11:56:38.475000,4335,23
2022-08-15 11:56:38.549000,4539,8
2022-08-15 11:56:38.599000,4430,17
2022-08-15 11:56:38.670000,4272,24
2022-08-15 11:56:38.732000,4506,16
2022-08-15 11:56:38.807000,4514,8
2022-08-15 11:56:38.866000,4512,15
2022-08-15 11:56:38.934000,4528,14
2022-08-15 11:56:39.002000,4529,14
2022-08-15 11:56:39.079000,4568,14
2022-08-15 11:56:39.128000,4536,13
2022-08-15 11:56:39.196000,4527,13
2022-08-15 11:56:39.271000,4315,22
2022-08-15 11:56:39.347000,4369,27
2022-08-15 11:56:39.395000,4555,16
2022-08-15 11:56:39.464000,4535,14
2022-08-15 11:56:39.529000,4493,10
2022-08-15 11:56:39.595000,4436,17
2022-08-15 11:56:39.662000,4421,18
2022-08-15 11:56:39.729000,4407,12
2022-08-15 11:56:39.791000,4381,12
2022-08-15 11:56:39.874000,4292,11
2022-08-15 11:56:39.921000,4430,8
2022-08-15 11:56:40.001000,4500,8
2022-08-15 11:56:40.060000,4265,6
2022-08-15 11:56:40.124000,4249,11
2022-08-15 11:56:40.187000,4225,6
2022-08-15 11:56:40.247000,4248,5
2022-08-15 11:56:40.324000,4494,14
2022-08-15 11:56:40.401000,4359,11
2022-08-15 11:56:40.450000,4464,11
2022-08-15 11:56:40.518000,4484,21
2022-08-15 11:56:40.581000,4477,23
2022-08-15 11:56:40.657000,4337,20
2022-08-15 11:56:40.710000,4335,28
2022-08-15 11:56:40.783000,4322,30
2022-08-15 11:56:40.857000,4305,36
2022-08-15 11:56:40.926000,4474,37
2022-08-15 11:56:40.980000,4328,25
2022-08-15 11:56:41.048000,4479,34
2022-08-15 11:56:41.119000,4486,33
2022-08-15 11:56:41.175000,4576,28
2022-08-15 11:56:41.243000,4433,35
2022-08-15 11:56:41.329000,4471,33
2022-08-15 11:56:41.394000,4515,33
2022-08-15 11:56:41.443000,4613,20
2022-08-15 11:56:41.509000,4560,29
2022-08-15 11:56:41.602000,4472,29
2022-08-15 11:56:41.652000,4468,26
2022-08-15 11:56:41.719000,4357,18
2022-08-15 11:56:41.790000,4321,17
2022-08-15 11:56:41.836000,4363,21
2022-08-15 11:56:41.921000,4455,8
2022-08-15 11:56:41.974000,4314,17
2022-08-15 11:56:42.043000,4344,14
2022-08-15 11:56:42.129000,4292,14
2022-08-15 11:56:42.181000,4204,17
2022-08-15 11:56:42.235000,4161,11
2022-08-15 11:56:42.308000,4145,17
2022-08-15 11:56:42.373000,4139,21
2022-08-15 11:56:42.434000,4178,6
2022-08-15 11:56:42.505000,4128,0
2022-08-15 11:56:42.557000,4363,0
2022-08-15 11:56:42.638000,4225,6
2022-08-15 11:56:42.699000,4058,7
2022-08-15 11:56:42.768000,4046,7
2022-08-15 11:56:42.842000,4085,6
2022-08-15 11:56:42.894000,4087,0
2022-08-15 11:56:42.962000,4079,0
2022-08-15 11:56:43.036000,4085,8
2022-08-15 11:56:43.091000,4089,0
2022-08-15 11:56:43.169000,3937,8
2022-08-15 11:56:43.226000,4022,23
2022-08-15 11:56:43.306000,4030,15
2022-08-15 11:56:43.362000,4144,0
2022-08-15 11:56:43.421000,4131,20
2022-08-15 11:56:43.495000,4177,20
2022-08-15 11:56:43.551000,4207,20
2022-08-15 11:56:43.626000,4231,13
2022-08-15 11:56:43.690000,4329,10
2022-08-15 11:56:43.756000,4325,7
2022-08-15 11:56:43.823000,4327,13
2022-08-15 11:56:43.881000,4319,22
2022-08-15 11:56:43.962000,4330,24
2022-08-15 11:56:44.018000,4367,17
2022-08-15 11:56:44.096000,4240,23
2022-08-15 11:56:44.146000,4395,16
2022-08-15 11:56:44.219000,4411,16
2022-08-15 11:56:44.278000,4394,16
2022-08-15 11:56:44.353000,4391,14
2022-08-15 11:56:44.409000,4391,14
2022-08-15 11:56:44.489000,4451,16
2022-08-15 11:56:44.546000,4449,8
2022-08-15 11:56:44.609000,4462,17
2022-08-15 11:56:44.675000,4467,18
2022-08-15 11:56:44.749000,4452,9
2022-08-15 11:56:44.811000,4372,7
2022-08-15 11:56:44.881000,4442,17
2022-08-15 11:56:44.934000,4435,16
2022-08-15 11:56:45.005000,4449,34
2022-08-15 11:56:45.085000,4395,30
2022-08-15 11:56:45.132000,4394,33
2022-08-15 11:56:45.205000,4425,28
2022-08-15 11:56:45.271000,4420,19
2022-08-15 11:56:45.354000,4410,19
2022-08-15 11:56:45.420000,4400,19
2022-08-15 11:56:45.473000,4388,14
2022-08-15 11:56:45.533000,4364,20
2022-08-15 11:56:45.629000,4411,22
2022-08-15 11:56:45.660000,4261,12
2022-08-15 11:56:45.735000,3722,0
2022-08-15 11:56:45.794000,4469,13
2022-08-15 11:56:45.894000,4484,19
2022-08-15 11:56:45.925000,4453,18
2022-08-15 11:56:45.998000,4343,13
2022-08-15 11:56:46.070000,4338,13
2022-08-15 11:56:46.137000,4488,11
2022-08-15 11:56:46.198000,4520,5
2022-08-15 11:56:46.277000,4318,6
2022-08-15 11:56:46.327000,4565,0
2022-08-15 11:56:46.396000,4272,0
2022-08-15 11:56:46.452000,4313,0
2022-08-15 11:56:46.526000,3784,0
2022-08-15 11:56:46.591000,3862,0
2022-08-15 11:56:46.663000,4609,5
2022-08-15 11:56:46.714000,4587,10
2022-08-15 11:56:46.791000,4567,15
2022-08-15 11:56:46.862000,4603,10
2022-08-15 11:56:46.932000,4523,12
2022-08-15 11:56:46.981000,4494,12
2022-08-15 11:56:47.052000,4449,15
2022-08-15 11:56:47.125000,4388,14
2022-08-15 11:56:47.186000,4183,11
2022-08-15 11:56:47.265000,4109,6
2022-08-15 11:56:47.320000,4407,17
2022-08-15 11:56:47.395000,4467,22
2022-08-15 11:56:47.452000,4307,34
2022-08-15 11:56:47.516000,4291,32
2022-08-15 11:56:47.579000,4261,29
2022-08-15 11:56:47.656000,4211,36
2022-08-15 11:56:47.711000,4169,37
2022-08-15 11:56:47.779000,4051,18
2022-08-15 11:56:47.839000,4105,31
2022-08-15 11:56:47.913000,4106,18
