Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,xTrackError,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,apmSubInfo.cameraTilt,apmSubInfo.tetherTurns,apmSubInfo.lights1,apmSubInfo.lights2,apmSubInfo.pilotGain,apmSubInfo.inputHold,apmSubInfo.rollPitchToggle,apmSubInfo.rangefinderDistance,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2022-08-15 09:56:00.823,4.2,4.5,19,0.0,0.0,0.0,0.0,0.0,0.000,-0.3,-0.1,2.2,-0.140,-0.172,0.000,0.0,00:00:00,0.0,0,--.--,--.--,--.--,50,0000:00:00,50,1,0,0,40,0,2,--.--,0,0,0,--.--,0.51,359,--.--,97,--.--,--:--:--,0,--.--,09:55:59,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6197509,-122.3631820,10TET 47851 74234,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,9.2,34.2,0.2,0.3,0.1,0.3,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,102.78,57.42,--.--,0,0,0.0,0.0,0.0,0,0,0,--.--,--.--,--.--
2022-08-15 09:56:01.821,5.1,4.6,18,0.0,0.0,0.0,0.0,0.0,0.000,0.1,-0.1,2.2,-0.140,-0.157,0.000,0.0,00:00:01,0.2,0,--.--,--.--,--.--,50,0000:00:00,50,1,0,0,40,0,2,--.--,0,0,0,--.--,0.51,359,--.--,97,--.--,--:--:--,0,--.--,09:56:00,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6197509,-122.3631820,10TET 47851 74234,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,9.2,34.0,0.2,0.3,-0.1,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,102.78,57.42,--.--,0,0,0.0,0.1,0.0,0,0,0,--.--,--.--,--.--
2022-08-15 09:56:02.819,5.5,3.6,18,0.0,0.0,0.0,0.0,0.0,0.000,0.1,0.3,2.6,-0.020,0.084,0.000,0.0,00:00:01,0.2,0,--.--,--.--,--.--,50,0000:00:00,50,1,0,0,40,0,2,--.--,0,0,0,--.--,0.49,359,--.--,97,--.--,--:--:--,0,--.--,09:56:01,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6197509,-122.3631820,10TET 47851 74234,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,9.3,34.0,-0.2,0.3,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,102.78,57.42,--.--,0,0,0.1,0.1,0.1,0,0,0,--.--,--.--,--.--
2022-08-15 09:56:03.821,5.0,4.7,17,0.0,0.0,0.0,0.0,0.0,0.000,-0.0,0.1,2.3,-0.100,-0.074,0.000,0.0,00:00:02,0.3,0,--.--,--.--,--.--,50,0000:00:00,50,1,0,0,40,0,2,--.--,0,0,0,--.--,0.28,360,--.--,97,--.--,--:--:--,0,--.--,09:56:02,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6197509,-122.3631820,10TET 47851 74234,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,9.1,34.1,0.0,0.1,0.0,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,102.79,57.42,--.--,0,0,0.1,0.1,0.1,0,0,0,--.--,--.--,--.--
2022-08-15 09:56:04.823,0.7,-4.0,39,0.0,0.0,0.0,0.0,0.0,0.000,1.7,1.0,3.2,0.190,0.383,0.000,0.0,00:00:03,0.4,0,--.--,--.--,--.--,50,0000:00:00,50,1,0,0,40,0,2,--.--,0,0,0,--.--,0.56,360,--.--,97,--.--,--:--:--,0,--.--,09:56:03,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6197509,-122.3631820,10TET 47851 74234,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,9.3,33.8,-0.9,0.4,0.6,-1.6,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,102.79,57.42,--.--,0,0,0.3,0.3,0.3,0,0,0,--.--,--.--,--.--
2022-08-15 09:56:05.823,-17.6,11.8,52,0.0,0.0,0.0,0.0,0.0,0.000,-0.9,1.1,3.4,0.170,0.634,0.000,0.0,00:00:04,0.2,0,--.--,--.--,--.--,50,0000:00:00,50,1,0,0,40,0,2,--.--,0,0,0,--.--,0.50,360,--.--,97,--.--,--:--:--,0,--.--,09:56:04,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6197509,-122.3631820,10TET 47851 74234,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,9.4,34.1,-1.1,0.3,-0.3,0.7,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,102.79,57.43,--.--,0,0,0.8,1.7,2.7,0,0,0,--.--,--.--,--.--
2022-08-15 09:56:06.838,-29.0,29.7,39,0.0,0.0,0.0,0.0,0.0,0.000,-0.8,-0.6,1.6,-0.310,-0.477,0.000,0.0,00:00:05,0.3,0,--.--,--.--,--.--,50,0000:00:00,50,1,0,0,40,0,2,--.--,0,0,0,--.--,0.53,360,--.--,97,--.--,--:--:--,0,--.--,09:56:05,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6197509,-122.3631820,10TET 47851 74234,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,9.5,34.0,2.6,0.6,0.5,0.8,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,102.81,57.45,--.--,0,0,0.2,0.2,0.2,0,0,0,--.--,--.--,--.--
2022-08-15 09:56:07.835,-17.8,21.4,26,0.0,0.0,0.0,0.0,0.0,0.000,-2.1,-1.5,0.7,-0.580,-1.088,0.000,0.0,00:00:06,0.2,0,--.--,--.--,--.--,50,0000:00:00,50,1,0,0,40,0,2,--.--,0,0,0,--.--,0.52,360,--.--,97,--.--,--:--:--,0,--.--,09:56:06,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6197509,-122.3631820,10TET 47851 74234,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,9.2,34.3,3.6,-0.1,0.3,2.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,102.81,57.43,--.--,0,0,0.3,0.2,0.5,0,0,0,--.--,--.--,--.--
2022-08-15 09:56:08.859,7.5,7.1,25,0.0,0.0,0.0,0.0,0.0,0.000,-0.1,-0.8,1.5,-0.350,-0.696,0.000,0.0,00:00:07,1.0,0,--.--,--.--,--.--,50,0000:00:00,50,1,0,0,40,0,2,--.--,0,0,0,--.--,0.60,360,--.--,97,--.--,--:--:--,0,--.--,09:56:07,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6197509,-122.3631820,10TET 47851 74234,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,8.4,33.7,2.7,-0.6,-0.4,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,102.83,57.43,--.--,0,0,1.1,1.1,1.1,0,0,0,--.--,--.--,--.--
2022-08-15 09:56:09.850,4.1,0.2,24,0.0,0.0,0.0,0.0,0.0,0.000,1.4,1.4,3.7,0.320,0.719,0.000,0.0,00:00:08,0.8,0,--.--,--.--,--.--,50,0000:00:00,50,1,0,0,40,0,2,--.--,0,0,0,--.--,0.54,360,--.--,97,--.--,--:--:--,0,--.--,09:56:08,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6197509,-122.3631820,10TET 47851 74234,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,8.8,33.6,0.6,0.3,-0.2,-1.5,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,102.85,57.43,--.--,0,0,0.2,0.4,0.3,0,0,0,--.--,--.--,--.--
