Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,xTrackError,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,apmSubInfo.cameraTilt,apmSubInfo.tetherTurns,apmSubInfo.lights1,apmSubInfo.lights2,apmSubInfo.pilotGain,apmSubInfo.inputHold,apmSubInfo.rollPitchToggle,apmSubInfo.rangefinderDistance,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2022-08-15 11:58:01.140,-2.4,4.2,64,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-0.3,6.1,-0.140,-0.157,0.000,0.0,00:00:10,5.1,0,--.--,277,--.--,46,0000:00:00,50,0,0,10,30,0,2,--.--,0,0,0,--.--,6.97,7318,--.--,53,--.--,--:--:--,0,--.--,11:58:01,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6173820,-122.3603591,10TET 48065 73973,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1721.2,1413.5,0.0,-0.5,0.3,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.39,58.24,--.--,0,0,0.5,0.5,0.5,0,2,0,--.--,--.--,--.--
2022-08-15 11:58:02.138,-0.2,4.1,54,0.0,0.0,0.0,0.0,0.0,0.000,0.2,-0.4,6.0,-0.180,-0.239,0.000,6.7,00:00:11,6.4,0,--.--,276,--.--,49,0000:00:00,50,0,0,10,30,0,2,--.--,0,0,0,--.--,5.06,7320,--.--,53,--.--,--:--:--,0,--.--,11:58:02,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6173820,-122.3603591,10TET 48065 73973,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1721.3,1414.9,0.1,0.0,0.4,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.41,58.17,--.--,0,0,0.2,0.2,0.3,0,2,0,--.--,--.--,--.--
2022-08-15 11:58:03.144,0.3,-0.8,51,0.0,0.0,0.0,0.0,0.0,0.000,0.1,-0.2,6.2,-0.110,-0.103,0.000,6.7,00:00:12,7.0,0,--.--,276,--.--,42,0000:00:00,50,0,0,10,30,0,2,--.--,0,0,0,--.--,1.18,7321,--.--,53,--.--,--:--:--,0,--.--,11:58:03,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6173820,-122.3603591,10TET 48065 73973,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1721.3,1415.5,-0.1,-0.3,0.0,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.43,58.10,--.--,0,0,0.1,0.1,0.1,0,2,0,--.--,--.--,--.--
2022-08-15 11:58:04.136,-1.3,0.9,50,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-0.1,6.2,-0.090,-0.076,0.000,6.7,00:00:13,7.4,0,--.--,277,--.--,40,0000:00:00,50,0,0,10,30,0,2,--.--,0,0,0,--.--,1.55,7321,--.--,53,--.--,--:--:--,0,--.--,11:58:04,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6173820,-122.3603515,10TET 48066 73973,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1721.4,1415.8,-0.1,-0.0,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.45,58.03,--.--,0,0,0.1,0.1,0.1,0,2,0,--.--,--.--,--.--
2022-08-15 11:58:05.137,-0.8,3.5,52,0.0,0.0,0.0,0.0,0.0,0.000,0.1,-0.3,6.0,-0.150,-0.183,0.000,6.7,00:00:14,8.2,0,--.--,276,--.--,45,0000:00:00,50,0,0,10,30,0,2,--.--,0,0,0,--.--,4.85,7322,--.--,53,--.--,--:--:--,0,--.--,11:58:05,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6173820,-122.3603515,10TET 48066 73973,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1721.5,1416.7,0.0,-0.1,0.1,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.46,57.99,--.--,0,0,0.3,0.4,0.3,0,2,0,--.--,--.--,--.--
2022-08-15 11:58:06.134,2.1,-0.7,47,0.0,0.0,0.0,0.0,0.0,0.000,0.1,-0.3,6.0,-0.160,-0.194,0.000,6.7,00:00:15,9.3,0,--.--,271,--.--,48,0000:00:00,50,0,0,10,30,0,2,--.--,0,0,0,--.--,6.29,7323,--.--,53,--.--,--:--:--,0,--.--,11:58:06,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6173858,-122.3603515,10TET 48066 73973,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1720.8,1417.9,0.1,0.4,0.8,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.48,57.96,--.--,0,0,0.3,0.3,0.3,0,2,0,--.--,--.--,--.--
2022-08-15 11:58:07.137,-0.4,-0.0,49,0.0,0.0,0.0,0.0,0.0,0.000,-0.0,-0.4,5.9,-0.190,-0.270,0.000,6.7,00:00:16,9.5,0,--.--,269,--.--,55,0000:00:00,50,0,0,10,30,0,2,--.--,0,0,0,--.--,6.68,7325,--.--,53,--.--,--:--:--,0,--.--,11:58:07,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6173820,-122.3603515,10TET 48066 73973,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1720.4,1418.1,0.2,0.3,0.3,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.50,57.90,--.--,0,0,0.2,0.2,0.2,0,2,0,--.--,--.--,--.--
2022-08-15 11:58:08.138,0.5,-2.9,49,0.0,0.0,0.0,0.0,0.0,0.000,0.2,-0.1,6.3,-0.080,-0.044,0.000,6.7,00:00:17,9.6,0,--.--,268,--.--,38,0000:00:00,50,0,0,10,30,0,2,--.--,0,0,0,--.--,3.18,7326,--.--,53,--.--,--:--:--,0,--.--,11:58:08,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6173858,-122.3603439,10TET 48067 73973,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1720.3,1418.1,-0.2,0.0,-0.1,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.54,57.88,--.--,0,0,0.2,0.2,0.2,0,2,0,--.--,--.--,--.--
2022-08-15 11:58:09.143,-0.0,-0.3,67,0.0,0.0,0.0,0.0,0.0,0.000,0.2,-0.2,6.1,-0.120,-0.124,0.000,6.7,00:00:18,9.9,0,--.--,269,--.--,41,0000:00:00,50,0,0,10,30,0,2,--.--,0,0,0,--.--,1.13,7327,--.--,53,--.--,--:--:--,0,--.--,11:58:09,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6173858,-122.3603439,10TET 48067 73973,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1720.3,1418.5,-0.1,-0.2,-0.4,-0.2,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.55,57.85,--.--,0,0,0.1,0.1,0.1,0,2,0,--.--,--.--,--.--
2022-08-15 11:58:10.134,-2.3,6.1,71,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-0.5,5.8,-0.210,-0.292,0.000,6.7,00:00:19,10.0,0,--.--,269,--.--,57,0000:00:00,50,0,0,10,30,0,2,--.--,0,0,0,--.--,1.88,7327,--.--,53,--.--,--:--:--,0,--.--,11:58:10,8/15/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6173858,-122.3603439,10TET 48067 73973,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-1720.3,1418.6,0.2,-0.3,-0.7,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,108.57,57.81,--.--,0,0,0.1,0.1,0.1,0,2,0,--.--,--.--,--.--
