"","date","time","flight_time","depth","heading","battery_remaining","lat","lon","satellite_count","temp","seq"
"56","8/15/2022","10:50:07","00:00:55",-1.1,62,80,0,0,0,56.68,0.933333333333333
"57","8/15/2022","10:50:08","00:00:56",-1,63,80,0,0,0,56.68,0.95
"58","8/15/2022","10:50:09","00:00:57",-1.2,62,80,0,0,0,56.66,0.966666666666667
"59","8/15/2022","10:50:10","00:00:58",-1,63,80,0,0,0,56.66,0.983333333333333
"60","8/15/2022","10:50:11","00:00:59",-1.1,63,80,0,0,0,56.66,1
"61","8/15/2022","10:50:12","00:01:00",-1.1,64,80,0,0,0,56.64,1.01666666666667
"62","8/15/2022","10:50:13","00:01:01",-1.1,64,80,0,0,0,56.64,1.03333333333333
"63","8/15/2022","10:50:14","00:01:02",-1,64,80,0,0,0,56.64,1.05
"64","8/15/2022","10:50:15","00:01:03",-1.2,68,80,0,0,0,56.61,1.06666666666667
"65","8/15/2022","10:50:16","00:01:04",-1.4,67,80,0,0,0,56.61,1.08333333333333
"66","8/15/2022","10:50:17","00:01:05",-2,67,80,0,0,0,56.61,1.1
"67","8/15/2022","10:50:18","00:01:06",-2.6,68,80,0,0,0,56.61,1.11666666666667
"68","8/15/2022","10:50:19","00:01:07",-3.6,66,80,0,0,0,56.59,1.13333333333333
"69","8/15/2022","10:50:20","00:01:08",-4.4,65,80,0,0,0,56.59,1.15
"70","8/15/2022","10:50:21","00:01:09",-5.2,68,80,0,0,0,56.57,1.16666666666667
"71","8/15/2022","10:50:22","00:01:10",-6,69,80,0,0,0,56.55,1.18333333333333
"72","8/15/2022","10:50:23","00:01:11",-7,71,80,0,0,0,56.53,1.2
"73","8/15/2022","10:50:24","00:01:12",-7.4,69,80,0,0,0,56.52,1.21666666666667
"74","8/15/2022","10:50:25","00:01:13",-8,66,80,0,0,0,56.5,1.23333333333333
"75","8/15/2022","10:50:26","00:01:14",-8.8,66,80,0,0,0,56.5,1.25
"76","8/15/2022","10:50:27","00:01:15",-9.5,66,80,0,0,0,56.5,1.26666666666667
"77","8/15/2022","10:50:28","00:01:16",-9.9,65,80,0,0,0,56.48,1.28333333333333
"78","8/15/2022","10:50:29","00:01:17",-10,66,80,0,0,0,56.43,1.3
"79","8/15/2022","10:50:30","00:01:18",-9.9,66,80,0,0,0,56.41,1.31666666666667
"80","8/15/2022","10:50:31","00:01:19",-9.9,67,80,0,0,0,56.37,1.33333333333333
"81","8/15/2022","10:50:32","00:01:20",-9.9,67,80,0,0,0,56.37,1.35
"82","8/15/2022","10:50:33","00:01:21",-10.1,67,80,0,0,0,56.35,1.36666666666667
"83","8/15/2022","10:50:34","00:01:22",-10.6,66,80,0,0,0,56.34,1.38333333333333
"84","8/15/2022","10:50:35","00:01:23",-11.4,66,80,0,0,0,56.3,1.4
"85","8/15/2022","10:50:36","00:01:24",-12.3,67,80,0,0,0,56.3,1.41666666666667
"86","8/15/2022","10:50:37","00:01:25",-13.2,67,80,0,0,0,56.26,1.43333333333333
"87","8/15/2022","10:50:38","00:01:26",-14,67,80,0,0,0,56.23,1.45
"88","8/15/2022","10:50:39","00:01:27",-14.8,68,80,0,0,0,56.21,1.46666666666667
"89","8/15/2022","10:50:40","00:01:28",-15.7,70,80,0,0,0,56.16,1.48333333333333
"90","8/15/2022","10:50:41","00:01:29",-16.4,71,80,0,0,0,56.14,1.5
"91","8/15/2022","10:50:42","00:01:30",-17.3,61,80,0,0,0,56.1,1.51666666666667
"92","8/15/2022","10:50:43","00:01:31",-18,55,80,0,0,0,56.08,1.53333333333333
"93","8/15/2022","10:50:44","00:01:32",-18.8,57,80,0,0,0,56.03,1.55
"94","8/15/2022","10:50:45","00:01:33",-19.2,57,80,0,0,0,55.99,1.56666666666667
"95","8/15/2022","10:50:46","00:01:34",-19.3,54,80,0,0,0,55.96,1.58333333333333
"96","8/15/2022","10:50:47","00:01:35",-19.2,54,80,0,0,0,55.92,1.6
"97","8/15/2022","10:50:48","00:01:36",-19.2,54,80,0,0,0,55.9,1.61666666666667
"98","8/15/2022","10:50:49","00:01:37",-19.2,56,80,0,0,0,55.89,1.63333333333333
"99","8/15/2022","10:50:50","00:01:38",-19.1,58,80,0,0,0,55.85,1.65
"100","8/15/2022","10:50:51","00:01:39",-19.1,59,80,0,0,0,55.83,1.66666666666667
"101","8/15/2022","10:50:52","00:01:40",-19.3,60,80,0,0,0,55.81,1.68333333333333
"102","8/15/2022","10:50:53","00:01:41",-19.9,61,80,0,0,0,55.78,1.7
"103","8/15/2022","10:50:54","00:01:42",-20.5,59,80,0,0,0,55.76,1.71666666666667
"104","8/15/2022","10:50:55","00:01:43",-21.1,57,80,0,0,0,55.71,1.73333333333333
"105","8/15/2022","10:50:56","00:01:44",-21.2,54,80,0,0,0,55.71,1.75
"106","8/15/2022","10:50:57","00:01:45",-21.5,53,80,0,0,0,55.69,1.76666666666667
"107","8/15/2022","10:50:58","00:01:46",-21.6,53,80,0,0,0,55.65,1.78333333333333
"108","8/15/2022","10:50:59","00:01:47",-21.6,53,80,0,0,0,55.62,1.8
"109","8/15/2022","10:51:00","00:01:48",-21.6,53,80,0,0,0,55.6,1.81666666666667
"110","8/15/2022","10:51:01","00:01:49",-21.6,54,79,0,0,0,55.58,1.83333333333333
"111","8/15/2022","10:51:02","00:01:50",-21.8,56,79,0,0,0,55.56,1.85
"112","8/15/2022","10:51:03","00:01:51",-22.1,56,79,0,0,0,55.54,1.86666666666667
"113","8/15/2022","10:51:04","00:01:52",-22.4,56,79,0,0,0,55.53,1.88333333333333
"114","8/15/2022","10:51:05","00:01:53",-22.8,56,79,0,0,0,55.51,1.9
"115","8/15/2022","10:51:06","00:01:54",-23.1,55,79,0,0,0,55.47,1.91666666666667
"116","8/15/2022","10:51:07","00:01:55",-23.5,54,79,0,0,0,55.47,1.93333333333333
"117","8/15/2022","10:51:08","00:01:56",-23.6,53,79,0,0,0,55.47,1.95
"118","8/15/2022","10:51:09","00:01:57",-23.8,53,79,0,0,0,55.45,1.96666666666667
"119","8/15/2022","10:51:10","00:01:58",-23.8,53,79,0,0,0,55.44,1.98333333333333
"120","8/15/2022","10:51:11","00:01:59",-23.9,53,79,0,0,0,55.44,2
"121","8/15/2022","10:51:12","00:02:00",-23.9,53,79,0,0,0,55.44,2.01666666666667
"122","8/15/2022","10:51:13","00:02:01",-24,54,79,0,0,0,55.4,2.03333333333333
"123","8/15/2022","10:51:14","00:02:02",-23.9,54,79,0,0,0,55.4,2.05
"124","8/15/2022","10:51:15","00:02:03",-24.1,56,79,0,0,0,55.38,2.06666666666667
"125","8/15/2022","10:51:16","00:02:04",-24,61,79,0,0,0,55.36,2.08333333333333
"126","8/15/2022","10:51:17","00:02:05",-24,61,79,0,0,0,55.33,2.1
"127","8/15/2022","10:51:18","00:02:06",-23.9,61,79,0,0,0,55.33,2.11666666666667
"128","8/15/2022","10:51:19","00:02:07",-23.8,60,79,0,0,0,55.31,2.13333333333333
"129","8/15/2022","10:51:20","00:02:08",-23.6,60,79,0,0,0,55.26,2.15
"130","8/15/2022","10:51:21","00:02:09",-23.5,60,79,0,0,0,55.26,2.16666666666667
"131","8/15/2022","10:51:22","00:02:10",-23.5,60,79,0,0,0,55.22,2.18333333333333
"132","8/15/2022","10:51:23","00:02:11",-23.5,62,79,0,0,0,55.2,2.2
"133","8/15/2022","10:51:24","00:02:12",-23.5,62,79,0,0,0,55.18,2.21666666666667
"134","8/15/2022","10:51:25","00:02:13",-23.6,63,79,0,0,0,55.17,2.23333333333333
"135","8/15/2022","10:51:26","00:02:14",-23.7,62,79,0,0,0,55.15,2.25
"136","8/15/2022","10:51:27","00:02:15",-23.9,62,79,0,0,0,55.13,2.26666666666667
"137","8/15/2022","10:51:28","00:02:16",-24.1,61,79,0,0,0,55.13,2.28333333333333
"138","8/15/2022","10:51:29","00:02:17",-24.3,60,79,0,0,0,55.11,2.3
"139","8/15/2022","10:51:30","00:02:18",-24.5,60,79,0,0,0,55.11,2.31666666666667
"140","8/15/2022","10:51:31","00:02:19",-24.8,60,79,0,0,0,55.11,2.33333333333333
"141","8/15/2022","10:51:32","00:02:20",-24.9,59,79,0,0,0,55.11,2.35
"142","8/15/2022","10:51:33","00:02:21",-24.9,57,79,0,0,0,55.09,2.36666666666667
"143","8/15/2022","10:51:34","00:02:22",-25,57,79,0,0,0,55.08,2.38333333333333
"144","8/15/2022","10:51:35","00:02:23",-25.2,59,79,0,0,0,55.08,2.4
"145","8/15/2022","10:51:36","00:02:24",-25.2,58,79,0,0,0,55.08,2.41666666666667
"146","8/15/2022","10:51:37","00:02:25",-25.3,58,79,0,0,0,55.08,2.43333333333333
"147","8/15/2022","10:51:38","00:02:26",-25.3,58,79,0,0,0,55.08,2.45
"148","8/15/2022","10:51:39","00:02:27",-25.4,59,79,0,0,0,55.06,2.46666666666667
"149","8/15/2022","10:51:40","00:02:28",-25.4,58,79,0,0,0,55.06,2.48333333333333
"150","8/15/2022","10:51:41","00:02:29",-25.3,58,79,0,0,0,55.06,2.5
"151","8/15/2022","10:51:42","00:02:30",-25.2,58,79,0,0,0,55.02,2.51666666666667
"152","8/15/2022","10:51:43","00:02:31",-25.4,59,79,0,0,0,55.02,2.53333333333333
"153","8/15/2022","10:51:44","00:02:32",-25.4,59,79,0,0,0,55.02,2.55
"154","8/15/2022","10:51:45","00:02:33",-25.4,54,79,0,0,0,55.02,2.56666666666667
"155","8/15/2022","10:51:46","00:02:34",-25.4,55,79,0,0,0,55.02,2.58333333333333
"156","8/15/2022","10:51:47","00:02:35",-25.4,55,79,0,0,0,55.02,2.6
"157","8/15/2022","10:51:48","00:02:36",-25.4,55,79,0,0,0,55.02,2.61666666666667
"158","8/15/2022","10:51:49","00:02:37",-25.4,58,79,0,0,0,55.02,2.63333333333333
"159","8/15/2022","10:51:50","00:02:38",-25.4,60,79,0,0,0,55,2.65
"160","8/15/2022","10:51:51","00:02:39",-25.4,59,79,0,0,0,55,2.66666666666667
"161","8/15/2022","10:51:52","00:02:40",-25.5,55,79,0,0,0,55,2.68333333333333
"162","8/15/2022","10:51:53","00:02:41",-25.4,55,79,0,0,0,55,2.7
"163","8/15/2022","10:51:54","00:02:42",-25.4,55,79,0,0,0,54.99,2.71666666666667
"164","8/15/2022","10:51:55","00:02:43",-25.4,56,79,0,0,0,54.99,2.73333333333333
"165","8/15/2022","10:51:56","00:02:44",-25.4,56,79,0,0,0,55,2.75
"166","8/15/2022","10:51:57","00:02:45",-25.4,56,79,0,0,0,54.99,2.76666666666667
"167","8/15/2022","10:51:58","00:02:46",-25.4,57,79,0,0,0,54.99,2.78333333333333
"168","8/15/2022","10:51:59","00:02:47",-25.4,57,79,0,0,0,54.95,2.8
"169","8/15/2022","10:52:00","00:02:48",-25.4,57,79,0,0,0,54.95,2.81666666666667
"170","8/15/2022","10:52:01","00:02:49",-25.4,57,79,0,0,0,54.95,2.83333333333333
"171","8/15/2022","10:52:02","00:02:50",-25.4,57,79,0,0,0,54.95,2.85
"172","8/15/2022","10:52:03","00:02:51",-25.2,57,79,0,0,0,54.95,2.86666666666667
"173","8/15/2022","10:52:04","00:02:52",-24.9,57,79,0,0,0,54.95,2.88333333333333
"174","8/15/2022","10:52:05","00:02:53",-24.5,56,79,0,0,0,54.95,2.9
"175","8/15/2022","10:52:06","00:02:54",-24.6,56,79,0,0,0,54.95,2.91666666666667
"176","8/15/2022","10:52:07","00:02:55",-24.7,57,79,0,0,0,54.95,2.93333333333333
"177","8/15/2022","10:52:08","00:02:56",-24.6,57,79,0,0,0,54.93,2.95
"178","8/15/2022","10:52:09","00:02:57",-24.5,57,79,0,0,0,54.93,2.96666666666667
"179","8/15/2022","10:52:10","00:02:58",-24.5,57,79,0,0,0,54.93,2.98333333333333
"180","8/15/2022","10:52:11","00:02:59",-24.5,57,79,0,0,0,54.93,3
"181","8/15/2022","10:52:12","00:03:00",-24.6,57,79,0,0,0,54.93,3.01666666666667
"182","8/15/2022","10:52:13","00:03:01",-24.5,57,79,0,0,0,54.93,3.03333333333333
"183","8/15/2022","10:52:14","00:03:02",-24.5,57,79,0,0,0,54.93,3.05
"184","8/15/2022","10:52:15","00:03:03",-24.5,57,79,0,0,0,54.93,3.06666666666667
"185","8/15/2022","10:52:16","00:03:04",-24.5,57,79,0,0,0,54.91,3.08333333333333
"186","8/15/2022","10:52:17","00:03:05",-24.3,57,79,0,0,0,54.91,3.1
"187","8/15/2022","10:52:18","00:03:06",-24.4,57,79,0,0,0,54.91,3.11666666666667
"188","8/15/2022","10:52:19","00:03:07",-24.4,57,79,0,0,0,54.91,3.13333333333333
"189","8/15/2022","10:52:20","00:03:08",-24.4,57,79,0,0,0,54.91,3.15
"190","8/15/2022","10:52:21","00:03:09",-24.4,57,79,0,0,0,54.91,3.16666666666667
"191","8/15/2022","10:52:22","00:03:10",-24.3,58,79,0,0,0,54.91,3.18333333333333
"192","8/15/2022","10:52:23","00:03:11",-24.4,63,79,0,0,0,54.91,3.2
"193","8/15/2022","10:52:24","00:03:12",-24.3,66,79,0,0,0,54.91,3.21666666666667
"194","8/15/2022","10:52:25","00:03:13",-23.7,65,79,0,0,0,54.91,3.23333333333333
"195","8/15/2022","10:52:26","00:03:14",-23.5,70,79,0,0,0,54.88,3.25
"196","8/15/2022","10:52:27","00:03:15",-23.5,71,79,0,0,0,54.91,3.26666666666667
"197","8/15/2022","10:52:28","00:03:16",-23.6,70,79,0,0,0,54.88,3.28333333333333
"198","8/15/2022","10:52:29","00:03:17",-23.6,69,79,0,0,0,54.91,3.3
"199","8/15/2022","10:52:30","00:03:18",-23.5,72,79,0,0,0,54.91,3.31666666666667
"200","8/15/2022","10:52:31","00:03:19",-23.5,73,79,0,0,0,54.91,3.33333333333333
"201","8/15/2022","10:52:32","00:03:20",-23.6,73,79,0,0,0,54.91,3.35
"202","8/15/2022","10:52:33","00:03:21",-23.4,73,79,0,0,0,54.91,3.36666666666667
"203","8/15/2022","10:52:34","00:03:22",-23.2,73,79,0,0,0,54.91,3.38333333333333
"204","8/15/2022","10:52:35","00:03:23",-23.1,73,79,0,0,0,54.91,3.4
"205","8/15/2022","10:52:36","00:03:24",-23.2,72,79,0,0,0,54.91,3.41666666666667
"206","8/15/2022","10:52:37","00:03:25",-23.2,73,79,0,0,0,54.91,3.43333333333333
"207","8/15/2022","10:52:38","00:03:26",-23.2,73,79,0,0,0,54.91,3.45
"208","8/15/2022","10:52:39","00:03:27",-23.1,73,79,0,0,0,54.91,3.46666666666667
"209","8/15/2022","10:52:40","00:03:28",-23,73,79,0,0,0,54.91,3.48333333333333
"210","8/15/2022","10:52:41","00:03:29",-23.2,73,79,0,0,0,54.91,3.5
"211","8/15/2022","10:52:42","00:03:30",-23.3,73,79,0,0,0,54.91,3.51666666666667
"212","8/15/2022","10:52:43","00:03:31",-23.1,73,79,0,0,0,54.91,3.53333333333333
"213","8/15/2022","10:52:44","00:03:32",-23.1,72,79,0,0,0,54.91,3.55
"214","8/15/2022","10:52:45","00:03:33",-23.1,72,79,0,0,0,54.88,3.56666666666667
"215","8/15/2022","10:52:46","00:03:34",-22.9,73,79,0,0,0,54.88,3.58333333333333
"216","8/15/2022","10:52:47","00:03:35",-22.5,73,79,0,0,0,54.91,3.6
"217","8/15/2022","10:52:48","00:03:36",-22.1,74,79,0,0,0,54.88,3.61666666666667
"218","8/15/2022","10:52:49","00:03:37",-21.8,73,79,0,0,0,54.88,3.63333333333333
"219","8/15/2022","10:52:50","00:03:38",-21.7,72,79,0,0,0,54.91,3.65
"220","8/15/2022","10:52:51","00:03:39",-21.8,72,79,0,0,0,54.88,3.66666666666667
"221","8/15/2022","10:52:52","00:03:40",-21.9,72,79,0,0,0,54.88,3.68333333333333
"222","8/15/2022","10:52:53","00:03:41",-21.9,72,79,0,0,0,54.91,3.7
"223","8/15/2022","10:52:54","00:03:42",-21.8,72,79,0,0,0,54.91,3.71666666666667
"224","8/15/2022","10:52:55","00:03:43",-21.7,72,79,0,0,0,54.91,3.73333333333333
"225","8/15/2022","10:52:56","00:03:44",-21.8,72,79,0,0,0,54.91,3.75
"226","8/15/2022","10:52:57","00:03:45",-21.9,73,79,0,0,0,54.91,3.76666666666667
"227","8/15/2022","10:52:58","00:03:46",-21.8,73,79,0,0,0,54.91,3.78333333333333
"228","8/15/2022","10:52:59","00:03:47",-21.7,72,79,0,0,0,54.91,3.8
"229","8/15/2022","10:53:00","00:03:48",-21.7,71,79,0,0,0,54.91,3.81666666666667
"230","8/15/2022","10:53:01","00:03:49",-21.8,73,79,0,0,0,54.93,3.83333333333333
"231","8/15/2022","10:53:02","00:03:50",-21.8,73,79,0,0,0,54.93,3.85
"232","8/15/2022","10:53:03","00:03:51",-21.8,73,79,0,0,0,54.93,3.86666666666667
"233","8/15/2022","10:53:04","00:03:52",-21.7,73,79,0,0,0,54.93,3.88333333333333
"234","8/15/2022","10:53:05","00:03:53",-21.8,75,79,0,0,0,54.95,3.9
"235","8/15/2022","10:53:06","00:03:54",-21.9,76,79,0,0,0,54.95,3.91666666666667
"236","8/15/2022","10:53:07","00:03:55",-21.9,72,79,0,0,0,54.95,3.93333333333333
"237","8/15/2022","10:53:08","00:03:56",-21.7,72,79,0,0,0,54.95,3.95
"238","8/15/2022","10:53:09","00:03:57",-21.4,73,79,0,0,0,54.93,3.96666666666667
"239","8/15/2022","10:53:10","00:03:58",-21.1,72,79,0,0,0,54.95,3.98333333333333
"240","8/15/2022","10:53:11","00:03:59",-21,72,79,0,0,0,54.95,4
"241","8/15/2022","10:53:12","00:04:00",-20.6,82,79,0,0,0,54.95,4.01666666666667
"242","8/15/2022","10:53:13","00:04:01",-20.3,91,79,0,0,0,54.95,4.03333333333333
"243","8/15/2022","10:53:14","00:04:02",-20.3,88,79,0,0,0,54.95,4.05
"244","8/15/2022","10:53:15","00:04:03",-20.2,88,79,0,0,0,54.95,4.06666666666667
"245","8/15/2022","10:53:16","00:04:04",-20.1,89,79,0,0,0,54.95,4.08333333333333
"246","8/15/2022","10:53:17","00:04:05",-20,90,79,0,0,0,54.95,4.1
"247","8/15/2022","10:53:18","00:04:06",-19.6,91,79,0,0,0,54.95,4.11666666666667
"248","8/15/2022","10:53:19","00:04:07",-19.2,90,79,0,0,0,54.95,4.13333333333333
"249","8/15/2022","10:53:20","00:04:08",-19.2,89,79,0,0,0,54.95,4.15
"250","8/15/2022","10:53:21","00:04:09",-19.3,89,79,0,0,0,54.95,4.16666666666667
"251","8/15/2022","10:53:22","00:04:10",-19.4,90,79,0,0,0,54.95,4.18333333333333
"252","8/15/2022","10:53:23","00:04:11",-19.4,86,79,0,0,0,54.95,4.2
"253","8/15/2022","10:53:24","00:04:12",-19.2,74,79,0,0,0,54.95,4.21666666666667
"254","8/15/2022","10:53:25","00:04:13",-18.9,72,79,0,0,0,54.95,4.23333333333333
"255","8/15/2022","10:53:26","00:04:14",-18.9,71,79,0,0,0,54.95,4.25
"256","8/15/2022","10:53:27","00:04:15",-18.7,72,79,0,0,0,54.95,4.26666666666667
"257","8/15/2022","10:53:28","00:04:16",-18.7,71,79,0,0,0,54.95,4.28333333333333
"258","8/15/2022","10:53:29","00:04:17",-18.7,71,79,0,0,0,54.95,4.3
"259","8/15/2022","10:53:30","00:04:18",-18.6,71,79,0,0,0,54.99,4.31666666666667
"260","8/15/2022","10:53:31","00:04:19",-18.6,71,79,0,0,0,54.99,4.33333333333333
"261","8/15/2022","10:53:32","00:04:20",-18.7,71,79,0,0,0,54.99,4.35
"262","8/15/2022","10:53:33","00:04:21",-18.6,72,79,0,0,0,54.99,4.36666666666667
"263","8/15/2022","10:53:34","00:04:22",-18.4,72,79,0,0,0,54.99,4.38333333333333
"264","8/15/2022","10:53:35","00:04:23",-18,72,79,0,0,0,55,4.4
"265","8/15/2022","10:53:36","00:04:24",-18,72,79,0,0,0,55,4.41666666666667
"266","8/15/2022","10:53:37","00:04:25",-18,71,79,0,0,0,55.02,4.43333333333333
"267","8/15/2022","10:53:38","00:04:26",-18,72,79,0,0,0,55,4.45
"268","8/15/2022","10:53:39","00:04:27",-17.8,73,79,0,0,0,55,4.46666666666667
"269","8/15/2022","10:53:40","00:04:28",-17.3,72,79,0,0,0,55.02,4.48333333333333
"270","8/15/2022","10:53:41","00:04:29",-17,72,79,0,0,0,55.02,4.5
"271","8/15/2022","10:53:42","00:04:30",-16.7,72,79,0,0,0,55.02,4.51666666666667
"272","8/15/2022","10:53:43","00:04:31",-16.7,71,79,0,0,0,55.02,4.53333333333333
"273","8/15/2022","10:53:44","00:04:32",-16.7,71,79,0,0,0,55.02,4.55
"274","8/15/2022","10:53:45","00:04:33",-16.8,71,79,0,0,0,55.02,4.56666666666667
"275","8/15/2022","10:53:46","00:04:34",-16.8,71,79,0,0,0,55.02,4.58333333333333
"276","8/15/2022","10:53:47","00:04:35",-16.7,71,79,0,0,0,55.02,4.6
"277","8/15/2022","10:53:48","00:04:36",-16.7,71,79,0,0,0,55.02,4.61666666666667
"278","8/15/2022","10:53:49","00:04:37",-16.7,71,79,0,0,0,55.02,4.63333333333333
"279","8/15/2022","10:53:50","00:04:38",-16.6,71,79,0,0,0,55.06,4.65
"280","8/15/2022","10:53:51","00:04:39",-16.6,86,79,0,0,0,55.08,4.66666666666667
"281","8/15/2022","10:53:52","00:04:40",-16.3,100,79,0,0,0,55.08,4.68333333333333
"282","8/15/2022","10:53:53","00:04:41",-16.3,110,79,0,0,0,55.08,4.7
"283","8/15/2022","10:53:54","00:04:42",-16.3,121,79,0,0,0,55.09,4.71666666666667
"284","8/15/2022","10:53:55","00:04:43",-16.3,122,79,0,0,0,55.09,4.73333333333333
"285","8/15/2022","10:53:56","00:04:44",-16.3,125,79,0,0,0,55.11,4.75
"286","8/15/2022","10:53:57","00:04:45",-16.4,126,79,0,0,0,55.11,4.76666666666667
"287","8/15/2022","10:53:58","00:04:46",-16.6,126,79,0,0,0,55.13,4.78333333333333
"288","8/15/2022","10:53:59","00:04:47",-16.5,127,79,0,0,0,55.13,4.8
"289","8/15/2022","10:54:00","00:04:48",-16.4,126,79,0,0,0,55.13,4.81666666666667
"290","8/15/2022","10:54:01","00:04:49",-16.4,125,79,0,0,0,55.13,4.83333333333333
"291","8/15/2022","10:54:02","00:04:50",-16.4,127,79,0,0,0,55.13,4.85
"292","8/15/2022","10:54:03","00:04:51",-16.4,126,79,0,0,0,55.15,4.86666666666667
"293","8/15/2022","10:54:04","00:04:52",-16.4,127,79,0,0,0,55.15,4.88333333333333
