"","date","time","flight_time","depth","heading","battery_remaining","lat","lon","satellite_count","temp","seq"
"1440","8/15/2022","10:20:01","00:24:01",-5.4,86,88,47.6197013,-122.3631591,10,55.4,24
"1441","8/15/2022","10:20:02","00:24:02",-5.6,98,88,47.6196937,-122.3631668,10,55.38,24.0166666666667
"1442","8/15/2022","10:20:03","00:24:03",-5.5,80,88,47.6196937,-122.3631668,10,55.38,24.0333333333333
"1443","8/15/2022","10:20:04","00:24:04",-5.4,56,88,47.6196937,-122.3631668,10,55.36,24.05
"1444","8/15/2022","10:20:05","00:24:05",-5.5,52,88,47.6196937,-122.3631668,10,55.36,24.0666666666667
"1445","8/15/2022","10:20:06","00:24:06",-5.5,48,88,47.6196937,-122.3631668,10,55.36,24.0833333333333
"1446","8/15/2022","10:20:07","00:24:07",-5,49,88,47.6196899,-122.3631668,10,55.36,24.1
"1447","8/15/2022","10:20:08","00:24:08",-4.4,49,88,47.6196937,-122.3631668,10,55.33,24.1166666666667
"1448","8/15/2022","10:20:09","00:24:09",-3.6,50,88,47.6196899,-122.3631668,10,55.33,24.1333333333333
"1449","8/15/2022","10:20:10","00:24:10",-2.6,49,88,47.6196899,-122.3631668,10,55.33,24.15
"1450","8/15/2022","10:20:11","00:24:11",-2,49,88,47.6196899,-122.3631668,10,55.33,24.1666666666667
"1451","8/15/2022","10:20:12","00:24:12",-1.8,42,88,47.6196899,-122.3631668,10,55.31,24.1833333333333
"1452","8/15/2022","10:20:13","00:24:13",-1.9,73,88,47.6196899,-122.3631668,10,55.33,24.2
"1453","8/15/2022","10:20:14","00:24:14",-2.2,123,88,47.6196899,-122.3631668,10,55.33,24.2166666666667
"1454","8/15/2022","10:20:15","00:24:15",-2.1,180,88,47.6196899,-122.3631668,10,55.33,24.2333333333333
"1455","8/15/2022","10:20:16","00:24:16",-1.8,216,88,47.6196937,-122.3631744,10,55.33,24.25
"1456","8/15/2022","10:20:17","00:24:17",-2.1,245,88,47.6196937,-122.3631744,10,55.33,24.2666666666667
"1457","8/15/2022","10:20:18","00:24:18",-2.2,253,88,47.6196975,-122.3631744,10,55.33,24.2833333333333
"1458","8/15/2022","10:20:19","00:24:19",-2.2,259,88,47.6197013,-122.3631668,10,55.33,24.3
"1459","8/15/2022","10:20:20","00:24:20",-2.4,268,88,47.6197052,-122.3631591,10,55.36,24.3166666666667
"1460","8/15/2022","10:20:21","00:24:21",-2.4,276,88,47.6197052,-122.3631668,10,55.38,24.3333333333333
"1461","8/15/2022","10:20:22","00:24:22",-2.3,274,88,47.619709,-122.3631591,10,55.4,24.35
"1462","8/15/2022","10:20:23","00:24:23",-2.3,244,88,47.6197128,-122.3631515,10,55.4,24.3666666666667
"1463","8/15/2022","10:20:24","00:24:24",-2.1,242,88,47.6197128,-122.3631515,10,55.4,24.3833333333333
"1464","8/15/2022","10:20:25","00:24:25",-1.8,246,88,47.6197166,-122.3631515,10,55.4,24.4
"1465","8/15/2022","10:20:26","00:24:26",-1.6,273,88,47.6197166,-122.3631515,10,55.4,24.4166666666667
"1466","8/15/2022","10:20:27","00:24:27",-1.7,319,88,47.6197166,-122.3631439,10,55.44,24.4333333333333
"1467","8/15/2022","10:20:28","00:24:28",-2,1,88,47.6197166,-122.3631515,10,55.44,24.45
"1468","8/15/2022","10:20:29","00:24:29",-1.8,12,88,47.6197166,-122.3631439,10,55.45,24.4666666666667
"1469","8/15/2022","10:20:30","00:24:30",-1.9,34,88,47.6197166,-122.3631439,10,55.44,24.4833333333333
