"","ï..time","date","flight_time","depth","heading","battery_remaining","lat","lon","satellite_count","temp","seq","EucDIS","avg_dist","avg_conf","smoothed"
"84","12:20:59","8/15/2022","0:23:08",-6.21792,52,37,47.6173515,-122.3601379,10,54.77,23.11666667,0,0.848333333,100,0.848333333
"85","12:21:00","8/15/2022","0:23:09",-6.21792,52,37,47.6173591,-122.3601303,10,54.79,23.13333333,1.019635809,0.826333333,100,0.826333333
"86","12:21:01","8/15/2022","0:23:10",-6.18744,52,37,47.6173553,-122.3601303,10,54.79,23.15,0.422337931,0.812266667,100,0.812266667
"87","12:21:02","8/15/2022","0:23:11",-6.15696,52,37,47.6173515,-122.3601303,10,54.79,23.16666667,0.422337929,0.789466667,100,0.789466667
"88","12:21:03","8/15/2022","0:23:12",-6.18744,52,37,47.6173515,-122.3601226,10,54.79,23.18333333,0.578636391,0.7355,98.9375,0.7355
"89","12:21:04","8/15/2022","0:23:13",-6.21792,52,37,47.6173515,-122.3601226,10,54.81,23.2,0,0.8228,39.6,0.8228
"90","12:21:05","8/15/2022","0:23:14",-6.15696,53,37,47.6173553,-122.3601226,10,54.81,23.21666667,0.42233793,0.9396,72.06666667,0.9396
"91","12:21:06","8/15/2022","0:23:15",-6.06552,53,37,47.6173553,-122.360115,10,54.81,23.23333333,0.571121594,0.741666667,100,0.741666667
"92","12:21:07","8/15/2022","0:23:16",-6.03504,52,37,47.6173553,-122.360115,10,54.81,23.25,0,0.780333333,100,0.780333333
"93","12:21:08","8/15/2022","0:23:17",-6.00456,52,37,47.6173591,-122.360115,10,54.81,23.26666667,0.422337931,0.756533333,100,0.756533333
"94","12:21:09","8/15/2022","0:23:18",-6.03504,53,37,47.6173591,-122.360115,10,54.81,23.28333333,0,0.748933333,100,0.748933333
"95","12:21:10","8/15/2022","0:23:19",-6.06552,49,37,47.6173591,-122.3601074,10,54.81,23.3,0.571121551,0.763875,100,0.763875
"96","12:21:11","8/15/2022","0:23:20",-6.06552,27,37,47.6173667,-122.360115,10,54.81,23.31666667,1.019635762,0.749642857,100,0.749642857
"97","12:21:12","8/15/2022","0:23:21",-6.03504,12,37,47.6173629,-122.3601074,10,54.81,23.33333333,0.710316184,0.7868125,100,0.7868125
"98","12:21:13","8/15/2022","0:23:22",-5.97408,15,37,47.6173629,-122.3601074,10,54.81,23.35,0,0.800266667,100,0.800266667
"99","12:21:14","8/15/2022","0:23:23",-5.97408,357,37,47.6173629,-122.3601074,10,54.84,23.36666667,0,0.791066667,100,0.791066667
"100","12:21:15","8/15/2022","0:23:24",-6.03504,349,37,47.6173629,-122.3601074,10,54.84,23.38333333,0,0.754533333,100,0.754533333
"101","12:21:16","8/15/2022","0:23:25",-6.06552,357,37,47.6173667,-122.360115,10,54.84,23.4,0.710316184,0.7344,100,0.7344
"102","12:21:17","8/15/2022","0:23:26",-6.03504,10,37,47.6173667,-122.3601074,10,54.81,23.41666667,0.571121468,0.778733333,100,0.778733333
"103","12:21:18","8/15/2022","0:23:27",-5.97408,23,37,47.6173667,-122.3601074,10,54.84,23.43333333,0,0.821266667,100,0.821266667
"104","12:21:19","8/15/2022","0:23:28",-5.91312,30,37,47.6173667,-122.3601074,10,54.84,23.45,0,0.834133333,100,0.834133333
"105","12:21:20","8/15/2022","0:23:29",-5.88264,28,37,47.6173629,-122.3601074,10,54.84,23.46666667,0.422337929,0.8284,100,0.8284
"106","12:21:21","8/15/2022","0:23:30",-5.97408,28,37,47.6173629,-122.3601074,10,54.84,23.48333333,0,0.790266667,100,0.790266667
"107","12:21:22","8/15/2022","0:23:31",-6.00456,28,37,47.6173706,-122.3601074,10,54.84,23.5,0.855790018,0.772733333,100,0.772733333
"108","12:21:23","8/15/2022","0:23:32",-5.9436,29,37,47.6173744,-122.3601074,10,54.84,23.51666667,0.422337933,0.797125,100,0.797125
"109","12:21:24","8/15/2022","0:23:33",-5.82168,29,37,47.6173782,-122.3601074,10,54.84,23.53333333,0.42233793,0.8374,100,0.8374
"110","12:21:25","8/15/2022","0:23:34",-5.73024,37,37,47.6173782,-122.3601074,10,54.84,23.55,0,0.884133333,100,0.884133333
"111","12:21:26","8/15/2022","0:23:35",-5.6388,35,37,47.617382,-122.3601074,10,54.84,23.56666667,0.422337933,0.9338,100,0.9338
"112","12:21:27","8/15/2022","0:23:36",-5.54736,35,37,47.617382,-122.3601074,10,54.84,23.58333333,0,0.977866667,100,0.977866667
"113","12:21:28","8/15/2022","0:23:37",-5.45592,35,37,47.6173858,-122.3600997,10,54.84,23.6,0.716372103,1.031466667,100,1.031466667
"114","12:21:29","8/15/2022","0:23:38",-5.36448,35,37,47.6173896,-122.3600997,10,54.84,23.61666667,0.422337933,1.072933333,100,1.072933333
"115","12:21:30","8/15/2022","0:23:39",-5.27304,35,37,47.6173896,-122.3600997,10,54.86,23.63333333,0,1.093333333,100,1.093333333
"116","12:21:31","8/15/2022","0:23:40",-5.27304,33,37,47.6173896,-122.3600997,10,54.84,23.65,0,1.0820625,100,1.0820625
"117","12:21:32","8/15/2022","0:23:41",-5.27304,33,37,47.6173896,-122.3600997,10,54.84,23.66666667,0,1.035866667,100,1.035866667
"118","12:21:33","8/15/2022","0:23:42",-5.30352,34,37,47.6173934,-122.3600921,10,54.84,23.68333333,0.710315953,0.970133333,100,0.970133333
"119","12:21:34","8/15/2022","0:23:43",-5.30352,34,37,47.6173934,-122.3600921,10,54.84,23.7,0,0.9374,100,0.9374
"120","12:21:35","8/15/2022","0:23:44",-5.27304,34,37,47.6174049,-122.3600921,10,54.86,23.71666667,1.278127959,0.9334,100,0.9334
"121","12:21:36","8/15/2022","0:23:45",-5.27304,34,37,47.6174125,-122.3600997,10,54.88,23.73333333,1.019635492,0.9115625,100,0.9115625
"122","12:21:37","8/15/2022","0:23:46",-5.24256,34,37,47.6174163,-122.3600921,10,54.88,23.75,0.710315756,0.857933333,100,0.857933333
"123","12:21:38","8/15/2022","0:23:47",-5.21208,35,37,47.6174163,-122.3600921,10,54.88,23.76666667,0,0.824733333,100,0.824733333
"124","12:21:39","8/15/2022","0:23:48",-5.1816,36,37,47.617424,-122.3600921,10,54.88,23.78333333,0.855790027,0.834066667,100,0.834066667
"125","12:21:40","8/15/2022","0:23:49",-5.12064,36,37,47.617424,-122.3600921,10,54.86,23.8,0,0.836666667,100,0.836666667
"126","12:21:41","8/15/2022","0:23:50",-4.96824,36,37,47.617424,-122.3600845,10,54.88,23.81666667,0.571120845,0.874466667,100,0.874466667
"127","12:21:42","8/15/2022","0:23:51",-4.84632,36,37,47.6174278,-122.3600845,10,54.88,23.83333333,0.422337937,0.952533333,100,0.952533333
"128","12:21:43","8/15/2022","0:23:52",-4.81584,34,37,47.6174278,-122.3600845,10,54.86,23.85,0,0.9903125,100,0.9903125
"129","12:21:44","8/15/2022","0:23:53",-4.81584,34,37,47.6174278,-122.3600845,10,54.88,23.86666667,0,0.964466667,100,0.964466667
"130","12:21:45","8/15/2022","0:23:54",-4.81584,33,37,47.6174316,-122.3600769,10,54.84,23.88333333,0.710315624,0.918266667,100,0.918266667
"131","12:21:46","8/15/2022","0:23:55",-4.84632,35,37,47.6174392,-122.3600845,10,54.84,23.9,1.019635333,0.8766,100,0.8766
"132","12:21:47","8/15/2022","0:23:56",-4.81584,33,37,47.617443,-122.3600845,10,54.88,23.91666667,0.422337937,0.862933333,100,0.862933333
"133","12:21:48","8/15/2022","0:23:57",-4.78536,22,37,47.6174468,-122.3600845,10,54.84,23.93333333,0.422337939,0.8358,100,0.8358
"134","12:21:49","8/15/2022","0:23:58",-4.78536,20,37,47.6174468,-122.3600845,10,54.86,23.95,0,0.7935,100,0.7935
"135","12:21:50","8/15/2022","0:23:59",-4.78536,22,37,47.6174583,-122.3600921,10,54.88,23.96666667,1.399924917,0.774666667,100,0.774666667
"136","12:21:51","8/15/2022","0:24:00",-4.75488,23,37,47.6174621,-122.3600921,10,54.88,23.98333333,0.422337937,0.783933333,100,0.783933333
"137","12:21:52","8/15/2022","0:24:01",-4.63296,23,37,47.6174659,-122.3600921,10,54.86,24,0.422337938,0.840266667,100,0.840266667
"138","12:21:53","8/15/2022","0:24:02",-4.51104,23,37,47.6174659,-122.3600921,10,54.86,24.01666667,0,0.910533333,100,0.910533333
"139","12:21:54","8/15/2022","0:24:03",-4.38912,23,37,47.6174659,-122.3600845,10,54.86,24.03333333,0.571120389,0.9704,100,0.9704
"140","12:21:55","8/15/2022","0:24:04",-4.29768,24,37,47.6174697,-122.3600921,10,54.86,24.05,0.71031529,1.0154375,100,1.0154375
"141","12:21:56","8/15/2022","0:24:05",-4.23672,34,37,47.6174736,-122.3600921,10,54.84,24.06666667,0.433452094,1.036066667,100,1.036066667
"142","12:21:57","8/15/2022","0:24:06",-4.2672,34,37,47.6174736,-122.3600921,10,54.88,24.08333333,0,1.0076,100,1.0076
"143","12:21:58","8/15/2022","0:24:07",-4.23672,33,37,47.6174774,-122.3600921,10,54.84,24.1,0.422337939,0.946466667,100,0.946466667
"144","12:21:59","8/15/2022","0:24:08",-4.2672,33,37,47.6174774,-122.3600921,10,54.84,24.11666667,0,0.884733333,100,0.884733333
"145","12:22:00","8/15/2022","0:24:09",-4.2672,34,37,47.6174812,-122.3600845,10,54.88,24.13333333,0.710315189,0.839666667,100,0.839666667
"146","12:22:01","8/15/2022","0:24:10",-4.2672,40,37,47.6174812,-122.3600845,10,54.84,24.15,0,0.812666667,100,0.812666667
"147","12:22:02","8/15/2022","0:24:11",-4.23672,40,37,47.6174812,-122.3600769,10,54.86,24.16666667,0.571120225,0.746875,100,0.746875
"148","12:22:03","8/15/2022","0:24:12",-4.20624,42,37,47.617485,-122.3600845,10,54.88,24.18333333,0.710315157,0.703866667,100,0.703866667
"149","12:22:04","8/15/2022","0:24:13",-4.1148,42,37,47.617485,-122.3600769,10,54.86,24.2,0.571120183,0.727066667,100,0.727066667
"150","12:22:05","8/15/2022","0:24:14",-4.02336,42,37,47.6174888,-122.3600769,10,54.84,24.21666667,0.42233794,0.759133333,100,0.759133333
"151","12:22:06","8/15/2022","0:24:15",-3.87096,45,37,47.6174888,-122.3600769,10,54.84,24.23333333,0,0.824214286,100,0.824214286
"152","12:22:07","8/15/2022","0:24:16",-3.77952,45,37,47.6174964,-122.3600845,10,54.84,24.25,1.019634993,0.925,100,0.925
"153","12:22:08","8/15/2022","0:24:17",-3.62712,43,37,47.6175003,-122.3600845,10,54.84,24.26666667,0.433452097,1.042533333,100,1.042533333
"154","12:22:09","8/15/2022","0:24:18",-3.59664,41,37,47.6175003,-122.3600845,10,54.84,24.28333333,0,1.0960625,100,1.0960625
"155","12:22:10","8/15/2022","0:24:19",-3.59664,40,37,47.6175003,-122.3600845,10,54.84,24.3,0,1.097933333,100,1.097933333
"156","12:22:11","8/15/2022","0:24:20",-3.62712,41,37,47.6175003,-122.3600845,10,54.84,24.31666667,0,1.065266667,100,1.065266667
"157","12:22:12","8/15/2022","0:24:21",-3.62712,40,37,47.6175003,-122.3600845,10,54.84,24.33333333,0,1.053933333,100,1.053933333
"158","12:22:13","8/15/2022","0:24:22",-3.59664,40,37,47.6174926,-122.3600692,10,54.84,24.35,1.433287415,1.028266667,100,1.028266667
"159","12:22:14","8/15/2022","0:24:23",-3.59664,44,37,47.6174964,-122.3600692,10,54.84,24.36666667,0.422337942,1.003533333,100,1.003533333
"160","12:22:15","8/15/2022","0:24:24",-3.5052,48,37,47.6175003,-122.3600769,10,54.84,24.38333333,0.722979199,1.0313125,100,1.0313125
"161","12:22:16","8/15/2022","0:24:25",-3.38328,48,37,47.6175003,-122.3600692,10,54.88,24.4,0.578634752,1.080666667,100,1.080666667
"162","12:22:17","8/15/2022","0:24:26",-3.3528,59,37,47.6175041,-122.3600692,10,54.84,24.41666667,0.422337943,1.0908,100,1.0908
"163","12:22:18","8/15/2022","0:24:27",-3.3528,58,37,47.6175003,-122.3600616,10,54.84,24.43333333,0.710314993,1.035666667,100,1.035666667
"164","12:22:19","8/15/2022","0:24:28",-3.38328,58,37,47.6174926,-122.360054,10,54.88,24.45,1.028860882,0.9902,100,0.9902
"165","12:22:20","8/15/2022","0:24:29",-3.41376,59,37,47.6175041,-122.3600616,10,54.88,24.46666667,1.399924726,0.946933333,100,0.946933333
"166","12:22:21","8/15/2022","0:24:30",-3.38328,59,37,47.6175003,-122.360054,10,54.88,24.48333333,0.710314991,0.937,100,0.937
"167","12:22:22","8/15/2022","0:24:31",-3.3528,59,37,47.6175003,-122.360054,10,54.88,24.5,0,0.916933333,100,0.916933333
"168","12:22:23","8/15/2022","0:24:32",-3.29184,59,37,47.6175041,-122.360054,10,54.84,24.51666667,0.422337942,0.8840625,100,0.8840625
"169","12:22:24","8/15/2022","0:24:33",-3.26136,60,37,47.6175079,-122.360054,10,54.88,24.53333333,0.422337945,0.864666667,100,0.864666667
"170","12:22:25","8/15/2022","0:24:34",-3.16992,60,37,47.6175117,-122.3600616,10,54.88,24.55,0.710314926,0.906266667,100,0.906266667
"171","12:22:26","8/15/2022","0:24:35",-3.07848,59,37,47.6175117,-122.3600616,10,54.86,24.56666667,0,0.9948,100,0.9948
"172","12:22:27","8/15/2022","0:24:36",-2.95656,58,37,47.6175117,-122.3600616,10,54.88,24.58333333,0,1.075933333,100,1.075933333
"173","12:22:28","8/15/2022","0:24:37",-2.92608,58,37,47.6175117,-122.360054,10,54.88,24.6,0.571119892,1.081266667,100,1.081266667
"174","12:22:29","8/15/2022","0:24:38",-2.95656,58,37,47.6175117,-122.360054,10,54.88,24.61666667,0,1.057,100,1.057
"175","12:22:30","8/15/2022","0:24:39",-2.95656,58,37,47.6175117,-122.360054,10,54.88,24.63333333,0,1.020875,100,1.020875
"176","12:22:31","8/15/2022","0:24:40",-2.98704,58,37,47.6175231,-122.3600616,10,54.88,24.65,1.389784843,0.9992,100,0.9992
"177","12:22:32","8/15/2022","0:24:41",-2.98704,58,37,47.6175155,-122.3600463,10,54.88,24.66666667,1.426678812,0.981133333,100,0.981133333
"178","12:22:33","8/15/2022","0:24:42",-2.95656,52,37,47.6175117,-122.3600387,10,54.88,24.68333333,0.710314893,0.975933333,100,0.975933333
"179","12:22:34","8/15/2022","0:24:43",-2.86512,39,37,47.6175117,-122.3600387,10,54.88,24.7,0,1.002,100,1.002
"180","12:22:35","8/15/2022","0:24:44",-2.83464,30,37,47.6175079,-122.3600387,10,54.88,24.71666667,0.422337945,1.036666667,100,1.036666667
"181","12:22:36","8/15/2022","0:24:45",-2.80416,19,37,47.6175117,-122.3600387,10,54.88,24.73333333,0.422337945,1.03475,100,1.03475
"182","12:22:37","8/15/2022","0:24:46",-2.80416,20,37,47.6175155,-122.3600387,10,54.88,24.75,0.422337944,0.984533333,100,0.984533333
"183","12:22:38","8/15/2022","0:24:47",-2.83464,20,37,47.6175155,-122.3600463,10,54.88,24.76666667,0.571119851,0.9902,100,0.9902
"184","12:22:39","8/15/2022","0:24:48",-2.80416,20,37,47.6175155,-122.3600387,10,54.88,24.78333333,0.571119851,1.003266667,100,1.003266667
"185","12:22:40","8/15/2022","0:24:49",-2.77368,17,37,47.6175155,-122.3600387,10,54.88,24.8,0,1.0068,100,1.0068
"186","12:22:41","8/15/2022","0:24:50",-2.77368,1,37,47.6175193,-122.3600387,10,54.88,24.81666667,0.422337944,0.998733333,100,0.998733333
"187","12:22:42","8/15/2022","0:24:51",-2.80416,1,37,47.6175193,-122.3600387,10,54.88,24.83333333,0,1.0036875,100,1.0036875
