"","time","date","flight_time","depth","heading","battery_remaining","lat","lon","satellite_count","temp","seq","EucDIS","avg_dist","avg_conf","smoothed"
"77","10:22:29","8/15/2022","0:26:29",-4.2672,119,87,47.6196556,-122.3631439,10,54.95,26.47,0,0.96,100,0.96
"78","10:22:30","8/15/2022","0:26:30",-4.32816,119,87,47.6196517,-122.3631439,10,54.95,26.48,0.43,0.96,100,0.96
"79","10:22:31","8/15/2022","0:26:31",-4.35864,119,87,47.6196517,-122.3631439,10,54.95,26.5,0,0.94,100,0.94
"80","10:22:32","8/15/2022","0:26:32",-4.32816,120,87,47.6196517,-122.3631439,10,54.95,26.52,0,0.95,100,0.95
"81","10:22:33","8/15/2022","0:26:33",-4.2672,118,87,47.6196517,-122.3631439,10,54.95,26.53,0,0.97,100,0.97
"82","10:22:34","8/15/2022","0:26:34",-4.2672,118,87,47.6196517,-122.3631439,10,54.95,26.55,0,0.96,100,0.96
"83","10:22:35","8/15/2022","0:26:35",-4.29768,119,87,47.6196479,-122.3631439,10,54.95,26.57,0.42,0.96,100,0.96
"84","10:22:36","8/15/2022","0:26:36",-4.35864,119,87,47.6196441,-122.3631515,10,54.95,26.58,0.71,0.92,100,0.92
"85","10:22:37","8/15/2022","0:26:37",-4.38912,120,87,47.6196441,-122.3631515,10,54.95,26.6,0,0.89,100,0.89
"86","10:22:38","8/15/2022","0:26:38",-4.2672,119,87,47.6196441,-122.3631591,10,54.95,26.62,0.57,0.91,100,0.91
"87","10:22:39","8/15/2022","0:26:39",-4.23672,118,87,47.6196403,-122.3631591,10,54.95,26.63,0.42,0.93,100,0.93
"88","10:22:40","8/15/2022","0:26:40",-4.2672,118,87,47.6196403,-122.3631591,10,54.95,26.65,0,0.92,100,0.92
"89","10:22:41","8/15/2022","0:26:41",-4.32816,119,87,47.6196403,-122.3631591,10,54.95,26.67,0,0.88,100,0.88
"90","10:22:42","8/15/2022","0:26:42",-4.35864,120,87,47.6196403,-122.3631591,10,54.95,26.68,0,0.85,100,0.85
"91","10:22:43","8/15/2022","0:26:43",-4.29768,119,87,47.6196365,-122.3631591,10,54.95,26.7,0.42,0.86,100,0.86
"92","10:22:44","8/15/2022","0:26:44",-4.23672,118,87,47.6196365,-122.3631591,10,54.95,26.72,0,0.88,100,0.88
"93","10:22:45","8/15/2022","0:26:45",-4.2672,119,87,47.6196365,-122.3631515,10,54.95,26.73,0.57,0.89,100,0.89
"94","10:22:46","8/15/2022","0:26:46",-4.2672,120,87,47.6196365,-122.3631515,10,54.95,26.75,0,0.87,100,0.87
"95","10:22:47","8/15/2022","0:26:47",-4.2672,120,87,47.6196327,-122.3631591,10,54.95,26.77,0.71,0.86,100,0.86
"96","10:22:48","8/15/2022","0:26:48",-4.17576,119,87,47.6196327,-122.3631591,10,54.95,26.78,0,0.89,100,0.89
"97","10:22:49","8/15/2022","0:26:49",-4.17576,118,87,47.6196327,-122.3631591,10,54.95,26.8,0,0.93,100,0.93
"98","10:22:50","8/15/2022","0:26:50",-4.17576,119,87,47.6196327,-122.3631591,10,54.95,26.82,0,0.96,100,0.96
"99","10:22:51","8/15/2022","0:26:51",-4.17576,119,87,47.6196289,-122.3631591,10,54.95,26.83,0.42,0.95,100,0.95
"100","10:22:52","8/15/2022","0:26:52",-4.17576,119,87,47.6196289,-122.3631591,10,54.95,26.85,0,0.92,100,0.92
"101","10:22:53","8/15/2022","0:26:53",-4.17576,119,87,47.619625,-122.3631668,10,54.95,26.87,0.72,0.89,100,0.89
"102","10:22:54","8/15/2022","0:26:54",-4.14528,120,87,47.619625,-122.3631668,10,54.95,26.88,0,0.89,100,0.89
"103","10:22:55","8/15/2022","0:26:55",-4.1148,120,87,47.619625,-122.3631668,10,54.95,26.9,0,0.89,100,0.89
"104","10:22:56","8/15/2022","0:26:56",-4.02336,120,87,47.619625,-122.3631591,10,54.95,26.92,0.58,0.93,100,0.93
"105","10:22:57","8/15/2022","0:26:57",-3.90144,120,87,47.6196212,-122.3631591,10,54.95,26.93,0.42,0.97,100,0.97
"106","10:22:58","8/15/2022","0:26:58",-3.87096,118,87,47.6196212,-122.3631591,10,54.95,26.95,0,1.04,100,1.04
"107","10:22:59","8/15/2022","0:26:59",-3.90144,119,87,47.6196174,-122.3631591,10,54.95,26.97,0.42,1.06,100,1.06
"108","10:23:00","8/15/2022","0:27:00",-3.93192,119,87,47.6196174,-122.3631591,10,54.95,26.98,0,1.06,100,1.06
"109","10:23:01","8/15/2022","0:27:01",-3.90144,119,87,47.6196174,-122.3631591,10,54.95,27,0,1.05,100,1.05
"110","10:23:02","8/15/2022","0:27:02",-3.87096,119,87,47.6196136,-122.3631591,10,54.95,27.02,0.42,1.03,100,1.03
"111","10:23:03","8/15/2022","0:27:03",-3.87096,119,87,47.6196136,-122.3631668,10,54.95,27.03,0.58,1.04,100,1.04
"112","10:23:04","8/15/2022","0:27:04",-3.90144,119,87,47.6196098,-122.3631591,10,54.95,27.05,0.72,1.01,100,1.01
"113","10:23:05","8/15/2022","0:27:05",-3.93192,119,87,47.6196098,-122.3631591,10,54.95,27.07,0,0.96,100,0.96
"114","10:23:06","8/15/2022","0:27:06",-3.90144,119,87,47.6196098,-122.3631668,10,54.95,27.08,0.58,0.92,100,0.92
"115","10:23:07","8/15/2022","0:27:07",-3.90144,119,87,47.6196098,-122.3631668,10,54.95,27.1,0,0.91,100,0.91
"116","10:23:08","8/15/2022","0:27:08",-3.87096,119,87,47.619606,-122.3631668,10,54.95,27.12,0.42,0.9,100,0.9
"117","10:23:09","8/15/2022","0:27:09",-3.87096,119,87,47.6196022,-122.3631668,10,54.95,27.13,0.42,0.89,100,0.89
"118","10:23:10","8/15/2022","0:27:10",-3.84048,119,87,47.6196022,-122.3631744,10,54.95,27.15,0.57,0.86,100,0.86
"119","10:23:11","8/15/2022","0:27:11",-3.84048,119,87,47.6195983,-122.3631744,10,54.95,27.17,0.43,0.85,100,0.85
"120","10:23:12","8/15/2022","0:27:12",-3.87096,119,87,47.6195983,-122.3631744,10,54.95,27.18,0,0.86,100,0.86
"121","10:23:13","8/15/2022","0:27:13",-3.87096,119,87,47.6195983,-122.363182,10,54.95,27.2,0.57,0.83,100,0.83
"122","10:23:14","8/15/2022","0:27:14",-3.77952,120,87,47.6195945,-122.363182,10,54.95,27.22,0.42,0.81,100,0.81
"123","10:23:15","8/15/2022","0:27:15",-3.6576,120,87,47.6195945,-122.363182,10,54.95,27.23,0,0.85,100,0.85
"124","10:23:16","8/15/2022","0:27:16",-3.62712,119,87,47.6195945,-122.3631896,10,54.95,27.25,0.57,0.89,100,0.89
"125","10:23:17","8/15/2022","0:27:17",-3.56616,119,87,47.6195945,-122.3631896,10,54.95,27.27,0,0.93,100,0.93
"126","10:23:18","8/15/2022","0:27:18",-3.56616,118,87,47.6195907,-122.3631973,10,54.95,27.28,0.72,0.99,100,0.99
"127","10:23:19","8/15/2022","0:27:19",-3.56616,118,87,47.6195907,-122.3632049,10,54.95,27.3,0.57,1.02,100,1.02
"128","10:23:20","8/15/2022","0:27:20",-3.59664,118,87,47.6195907,-122.3632049,10,54.95,27.32,0,1.01,100,1.01
"129","10:23:21","8/15/2022","0:27:21",-3.56616,119,87,47.6195869,-122.3632049,10,54.99,27.33,0.42,0.97,100,0.97
"130","10:23:22","8/15/2022","0:27:22",-3.59664,118,87,47.6195869,-122.3632125,10,54.99,27.35,0.57,0.95,100,0.95
"131","10:23:23","8/15/2022","0:27:23",-3.59664,119,87,47.6195869,-122.3632202,10,54.99,27.37,0.58,0.93,100,0.93
"132","10:23:24","8/15/2022","0:27:24",-3.56616,119,87,47.6195831,-122.3632202,10,54.95,27.38,0.42,0.9,100,0.9
"133","10:23:25","8/15/2022","0:27:25",-3.53568,119,87,47.6195831,-122.3632202,10,54.95,27.4,0,0.92,100,0.92
"134","10:23:26","8/15/2022","0:27:26",-3.47472,119,87,47.6195831,-122.3632202,10,54.99,27.42,0,0.95,100,0.95
"135","10:23:27","8/15/2022","0:27:27",-3.53568,119,87,47.6195831,-122.3632278,10,54.99,27.43,0.57,0.95,100,0.95
"136","10:23:28","8/15/2022","0:27:28",-3.56616,119,87,47.6195831,-122.3632354,10,54.99,27.45,0.57,0.91,100,0.91
"137","10:23:29","8/15/2022","0:27:29",-3.53568,120,87,47.6195831,-122.3632354,10,54.99,27.47,0,1.16,69.8,1.16
"138","10:23:30","8/15/2022","0:27:30",-3.44424,118,87,47.6195793,-122.3632354,10,54.99,27.48,0.42,3.3,3,1.225
"139","10:23:31","8/15/2022","0:27:31",-3.41376,118,87,47.6195793,-122.3632354,10,54.99,27.5,0,1.29,78.87,1.29
"140","10:23:32","8/15/2022","0:27:32",-3.38328,119,87,47.6195793,-122.3632354,10,54.99,27.52,0,0.97,100,0.97
"141","10:23:33","8/15/2022","0:27:33",-3.41376,118,87,47.6195793,-122.3632354,10,54.99,27.53,0,1,100,1
"142","10:23:34","8/15/2022","0:27:34",-3.44424,118,87,47.6195793,-122.3632354,10,54.99,27.55,0,0.99,100,0.99
"143","10:23:35","8/15/2022","0:27:35",-3.47472,118,87,47.6195831,-122.3632507,10,54.99,27.57,1.22,0.99,100,0.99
"144","10:23:36","8/15/2022","0:27:36",-3.41376,120,87,47.6195831,-122.3632583,10,54.99,27.58,0.57,0.99,100,0.99
"145","10:23:37","8/15/2022","0:27:37",-3.3528,118,87,47.6195831,-122.3632583,10,55,27.6,0,1.02,100,1.02
"146","10:23:38","8/15/2022","0:27:38",-3.41376,118,87,47.6195831,-122.3632659,10,54.99,27.62,0.57,1.02,100,1.02
"147","10:23:39","8/15/2022","0:27:39",-3.44424,119,87,47.6195831,-122.3632659,10,54.99,27.63,0,1,100,1
"148","10:23:40","8/15/2022","0:27:40",-3.41376,119,87,47.6195793,-122.3632659,10,54.99,27.65,0.42,0.96,100,0.96
"149","10:23:41","8/15/2022","0:27:41",-3.41376,117,87,47.6195793,-122.3632583,10,55,27.67,0.57,1,100,1
"150","10:23:42","8/15/2022","0:27:42",-3.41376,118,87,47.6195755,-122.3632583,10,55,27.68,0.42,1.02,100,1.02
"151","10:23:43","8/15/2022","0:27:43",-3.38328,117,87,47.6195793,-122.3632736,10,55,27.7,1.22,1.02,100,1.02
"152","10:23:44","8/15/2022","0:27:44",-3.3528,116,87,47.6195755,-122.3632736,10,55,27.72,0.42,1.01,100,1.01
"153","10:23:45","8/15/2022","0:27:45",-3.41376,115,87,47.6195755,-122.3632736,10,55,27.73,0,1.01,100,1.01
"154","10:23:46","8/15/2022","0:27:46",-3.44424,116,87,47.6195755,-122.3632736,10,55,27.75,0,0.99,100,0.99
"155","10:23:47","8/15/2022","0:27:47",-3.41376,116,87,47.6195793,-122.3632965,10,55,27.77,1.77,0.97,100,0.97
"156","10:23:48","8/15/2022","0:27:48",-3.38328,116,87,47.6195793,-122.3633041,10,55,27.78,0.57,0.98,100,0.98
"157","10:23:49","8/15/2022","0:27:49",-3.3528,116,87,47.6195793,-122.3633117,10,55,27.8,0.57,0.98,100,0.98
"158","10:23:50","8/15/2022","0:27:50",-3.3528,116,87,47.6195831,-122.3633193,10,55,27.82,0.71,0.97,100,0.97
"159","10:23:51","8/15/2022","0:27:51",-3.32232,115,87,47.6195793,-122.3633193,10,55,27.83,0.42,0.94,100,0.94
"160","10:23:52","8/15/2022","0:27:52",-3.32232,104,87,47.6195831,-122.3633346,10,55,27.85,1.22,0.93,100,0.93
"161","10:23:53","8/15/2022","0:27:53",-3.29184,106,87,47.6195869,-122.3633422,10,55,27.87,0.71,0.96,100,0.96
"162","10:23:54","8/15/2022","0:27:54",-3.26136,106,87,47.6195869,-122.3633499,10,55,27.88,0.58,0.99,100,0.99
"163","10:23:55","8/15/2022","0:27:55",-3.26136,106,87,47.6195945,-122.3633651,10,55,27.9,1.42,0.99,100,0.99
"164","10:23:56","8/15/2022","0:27:56",-3.29184,106,87,47.6195983,-122.3633728,10,55,27.92,0.72,0.93,100,0.93
"165","10:23:57","8/15/2022","0:27:57",-3.32232,106,87,47.6195983,-122.3633728,10,55.02,27.93,0,0.89,100,0.89
"166","10:23:58","8/15/2022","0:27:58",-3.32232,105,87,47.6196022,-122.363388,10,55.02,27.95,1.22,0.86,100,0.86
"167","10:23:59","8/15/2022","0:27:59",-3.29184,105,87,47.6196022,-122.363388,10,55.02,27.97,0,0.85,100,0.85
"168","10:24:00","8/15/2022","0:28:00",-3.23088,105,87,47.619606,-122.3633956,10,55.02,27.98,0.71,0.84,100,0.84
"169","10:24:01","8/15/2022","0:28:01",-3.16992,105,87,47.6196136,-122.3634109,10,55.02,28,1.43,0.84,100,0.84
"170","10:24:02","8/15/2022","0:28:02",-3.13944,106,87,47.6196174,-122.3634185,10,55.02,28.02,0.71,0.86,100,0.86
"171","10:24:03","8/15/2022","0:28:03",-3.048,106,87,47.619625,-122.3634262,10,55.02,28.03,1.02,0.91,100,0.91
"172","10:24:04","8/15/2022","0:28:04",-2.98704,105,87,47.6196327,-122.3634338,10,55.02,28.05,1.03,0.97,100,0.97
"173","10:24:05","8/15/2022","0:28:05",-2.95656,105,87,47.6196327,-122.3634338,10,55.02,28.07,0,1.04,100,1.04
"174","10:24:06","8/15/2022","0:28:06",-2.95656,105,87,47.6196365,-122.3634414,10,55.02,28.08,0.71,1.04,100,1.04
"175","10:24:07","8/15/2022","0:28:07",-3.01752,105,87,47.6196365,-122.3634414,10,55.02,28.1,0,1,100,1
"176","10:24:08","8/15/2022","0:28:08",-3.048,105,87,47.6196365,-122.3634414,10,55.02,28.12,0,0.99,100,0.99
"177","10:24:09","8/15/2022","0:28:09",-3.048,105,87,47.6196479,-122.3634643,10,55.02,28.13,2.14,0.96,100,0.96
"178","10:24:10","8/15/2022","0:28:10",-2.98704,105,87,47.6196556,-122.3634643,10,55.02,28.15,0.86,0.96,100,0.96
"179","10:24:11","8/15/2022","0:28:11",-2.95656,105,87,47.6196708,-122.3634796,10,55.02,28.17,2.04,0.93,100,0.93
"180","10:24:12","8/15/2022","0:28:12",-2.86512,106,87,47.6196746,-122.3634796,10,55.02,28.18,0.42,0.93,100,0.93
"181","10:24:13","8/15/2022","0:28:13",-2.80416,105,87,47.6196784,-122.3634872,10,55.02,28.2,0.71,0.93,100,0.93
"182","10:24:14","8/15/2022","0:28:14",-2.77368,105,87,47.6196784,-122.3634872,10,55.02,28.22,0,0.97,100,0.97
"183","10:24:15","8/15/2022","0:28:15",-2.77368,104,87,47.6196823,-122.3634872,10,55.06,28.23,0.43,1.03,88.67,1.03
"184","10:24:16","8/15/2022","0:28:16",-2.77368,105,87,47.6196823,-122.3634872,10,55.06,28.25,0,1.03,69.67,1.03
"185","10:24:17","8/15/2022","0:28:17",-2.77368,105,87,47.6196861,-122.3634948,10,55.06,28.27,0.71,2.99,9.6,1.013
"186","10:24:18","8/15/2022","0:28:18",-2.77368,105,87,47.6196899,-122.3634948,10,55.06,28.28,0.42,4.77,55.93,0.996
"187","10:24:19","8/15/2022","0:28:19",-2.77368,105,87,47.6196899,-122.3634948,10,55.06,28.3,0,4.26,46.67,0.979
"188","10:24:20","8/15/2022","0:28:20",-2.80416,104,87,47.6196975,-122.3634948,10,55.06,28.32,0.84,3.35,4.07,0.962
"189","10:24:21","8/15/2022","0:28:21",-2.80416,105,87,47.6197013,-122.3635025,10,55.08,28.33,0.72,1.54,53.94,0.945
"190","10:24:22","8/15/2022","0:28:22",-2.7432,104,87,47.6197052,-122.3635025,10,55.08,28.35,0.43,3.44,3.2,0.928
"191","10:24:23","8/15/2022","0:28:23",-2.77368,104,87,47.619709,-122.3635025,10,55.09,28.37,0.42,3.51,12.07,0.911
"192","10:24:24","8/15/2022","0:28:24",-2.77368,105,87,47.6197128,-122.3635101,10,55.09,28.38,0.71,4.76,64.2,0.894
"193","10:24:25","8/15/2022","0:28:25",-2.77368,105,87,47.6197128,-122.3635101,10,55.09,28.4,0,2.01,23.2,0.877
"194","10:24:26","8/15/2022","0:28:26",-2.80416,105,87,47.6197128,-122.3635101,10,55.09,28.42,0,0.86,85.33,0.86
"195","10:24:27","8/15/2022","0:28:27",-2.77368,105,87,47.6197166,-122.3635101,10,55.09,28.43,0.42,0.83,100,0.83
"196","10:24:28","8/15/2022","0:28:28",-2.71272,105,87,47.6197242,-122.3635101,10,55.11,28.45,0.84,0.84,100,0.84
"197","10:24:29","8/15/2022","0:28:29",-2.5908,105,87,47.619728,-122.3635177,10,55.09,28.47,0.71,0.85,100,0.85
"198","10:24:30","8/15/2022","0:28:30",-2.52984,105,87,47.619728,-122.3635177,10,55.11,28.48,0,0.87,100,0.87
"199","10:24:31","8/15/2022","0:28:31",-2.56032,104,87,47.619728,-122.3635177,10,55.13,28.5,0,0.93,100,0.93
"200","10:24:32","8/15/2022","0:28:32",-2.56032,117,87,47.6197319,-122.3635177,10,55.13,28.52,0.43,0.95,100,0.95
"201","10:24:33","8/15/2022","0:28:33",-2.52984,121,87,47.6197319,-122.3635177,10,55.13,28.53,0,0.97,100,0.97
"202","10:24:34","8/15/2022","0:28:34",-2.52984,122,87,47.6197319,-122.3635253,10,55.13,28.55,0.57,1.01,100,1.01
"203","10:24:35","8/15/2022","0:28:35",-2.49936,122,87,47.6197319,-122.3635253,10,55.13,28.57,0,0.96,100,0.96
"204","10:24:36","8/15/2022","0:28:36",-2.52984,120,87,47.6197319,-122.3635253,10,55.15,28.58,0,1.31,80,1.31
