"","ï..time","date","flight_time","depth","heading","battery_remaining","lat","lon","satellite_count","temp","seq","EucDIS","avg_dist","avg_conf","smoothed"
"529","12:08:06","8/15/2022","0:10:15",-3.87096,118,50,47.6167945,-122.3600463,10,54.95,10.26666667,0.433452048,0.971875,100,0.971875
"530","12:08:07","8/15/2022","0:10:16",-3.87096,118,50,47.6167945,-122.3600463,10,54.95,10.28333333,0,0.946266667,100,0.946266667
"531","12:08:08","8/15/2022","0:10:17",-3.87096,118,50,47.6167945,-122.3600463,10,54.95,10.3,0,0.903133333,100,0.903133333
"532","12:08:09","8/15/2022","0:10:18",-3.84048,118,50,47.6167793,-122.3600692,10,54.95,10.31666667,2.411513903,0.8862,100,0.8862
"533","12:08:10","8/15/2022","0:10:19",-3.77952,119,50,47.6167793,-122.3600769,10,54.95,10.33333333,0.578642707,0.908733333,100,0.908733333
"534","12:08:11","8/15/2022","0:10:20",-3.74904,118,50,47.6167793,-122.3600769,10,54.95,10.35,0,0.9458,100,0.9458
"535","12:08:12","8/15/2022","0:10:21",-3.74904,117,50,47.6167793,-122.3600769,10,54.95,10.36666667,0,0.9466875,100,0.9466875
"536","12:08:13","8/15/2022","0:10:22",-3.81,118,50,47.6167793,-122.3600769,10,54.95,10.38333333,0,0.910466667,100,0.910466667
"537","12:08:14","8/15/2022","0:10:23",-3.81,118,50,47.6167793,-122.3600692,10,54.95,10.4,0.578642707,0.879333333,100,0.879333333
"538","12:08:15","8/15/2022","0:10:24",-3.77952,118,50,47.6167716,-122.3600769,10,54.95,10.41666667,1.033055583,0.866266667,100,0.866266667
"539","12:08:16","8/15/2022","0:10:25",-3.77952,118,50,47.6167678,-122.3600845,10,54.95,10.43333333,0.710321375,0.849066667,100,0.849066667
"540","12:08:17","8/15/2022","0:10:26",-3.77952,118,50,47.6167716,-122.3600845,10,54.95,10.45,0.422337889,0.828466667,100,0.828466667
"541","12:08:18","8/15/2022","0:10:27",-3.77952,118,50,47.616764,-122.3600921,10,54.95,10.46666667,1.019639322,0.82825,100,0.82825
"542","12:08:19","8/15/2022","0:10:28",-3.77952,118,50,47.616764,-122.3600921,10,54.99,10.48333333,0,0.822933333,100,0.822933333
"543","12:08:20","8/15/2022","0:10:29",-3.74904,118,50,47.6167678,-122.3600769,10,54.95,10.5,1.217833371,0.815,100,0.815
"544","12:08:21","8/15/2022","0:10:30",-3.68808,118,50,47.6167678,-122.3600769,10,54.95,10.51666667,0,0.814133333,100,0.814133333
"545","12:08:22","8/15/2022","0:10:31",-3.62712,119,50,47.6167488,-122.3601074,10,54.95,10.53333333,3.116507833,0.827733333,100,0.827733333
"546","12:08:23","8/15/2022","0:10:32",-3.62712,118,50,47.6167564,-122.3600997,10,54.99,10.55,1.02386761,0.847666667,100,0.847666667
"547","12:08:24","8/15/2022","0:10:33",-3.62712,118,50,47.6167602,-122.3600845,10,54.95,10.56666667,1.217833526,0.839066667,100,0.839066667
"548","12:08:25","8/15/2022","0:10:34",-3.68808,118,50,47.616764,-122.3600769,10,54.95,10.58333333,0.710321439,0.8309375,100,0.8309375
"549","12:08:26","8/15/2022","0:10:35",-3.6576,118,50,47.6167564,-122.3600845,10,54.95,10.6,1.019639369,0.843333333,100,0.843333333
"550","12:08:27","8/15/2022","0:10:36",-3.59664,118,50,47.6167564,-122.3600845,10,54.99,10.61666667,0,0.851666667,100,0.851666667
"551","12:08:28","8/15/2022","0:10:37",-3.59664,117,50,47.6167526,-122.3600845,10,54.99,10.63333333,0.422337888,0.847333333,100,0.847333333
"552","12:08:29","8/15/2022","0:10:38",-3.62712,114,50,47.6167488,-122.3600845,10,54.99,10.65,0.422337887,0.8278,100,0.8278
"553","12:08:30","8/15/2022","0:10:39",-3.68808,115,50,47.6167449,-122.3600997,10,54.99,10.66666667,1.22173256,0.770133333,100,0.770133333
"554","12:08:31","8/15/2022","0:10:40",-3.6576,114,50,47.6167411,-122.360115,10,55,10.68333333,1.22488509,0.7445625,100,0.7445625
"555","12:08:32","8/15/2022","0:10:41",-3.62712,97,50,47.6167411,-122.3601226,10,54.99,10.7,0.571128283,0.790066667,100,0.790066667
"556","12:08:33","8/15/2022","0:10:42",-3.59664,77,50,47.6167449,-122.3601226,10,54.99,10.71666667,0.422337884,0.804866667,100,0.804866667
"557","12:08:34","8/15/2022","0:10:43",-3.53568,58,50,47.6167411,-122.3601303,10,55,10.73333333,0.716377785,0.7956,100,0.7956
"558","12:08:35","8/15/2022","0:10:44",-3.44424,43,50,47.6167411,-122.3601379,10,55,10.75,0.571128282,0.835333333,100,0.835333333
"559","12:08:36","8/15/2022","0:10:45",-3.32232,31,50,47.6167411,-122.3601379,10,55,10.76666667,0,0.918066667,100,0.918066667
"560","12:08:37","8/15/2022","0:10:46",-3.2004,17,50,47.6167526,-122.3601226,10,55,10.78333333,1.719181402,1.018,100,1.018
"561","12:08:38","8/15/2022","0:10:47",-3.16992,356,50,47.6167526,-122.360115,10,55.02,10.8,0.571128157,1.138375,100,1.138375
"562","12:08:39","8/15/2022","0:10:48",-3.048,333,50,47.6167526,-122.360115,10,55,10.81666667,0,1.232533333,100,1.232533333
"563","12:08:40","8/15/2022","0:10:49",-2.98704,313,50,47.6167526,-122.3601074,10,55,10.83333333,0.571128156,1.310533333,100,1.310533333
"564","12:08:41","8/15/2022","0:10:50",-2.8956,308,50,47.6167526,-122.3601074,10,55,10.85,0,1.387933333,100,1.387933333
"565","12:08:42","8/15/2022","0:10:51",-2.86512,304,50,47.6167526,-122.360115,10,55.02,10.86666667,0.571128156,1.4652,100,1.4652
