time,date,flight_time,depth,heading,battery_remaining,lat,lon,satellite_count,temp,seq,avg_dist,avg_conf,EucDIS,clock,clock_min,lat_smooth,lon_smooth,smoothed_EucDis,heading_degrees,radians,sim_x,sim_y,sim_steps,width,height,area
15:01:50,10/6/2022,0:10:24,-5.69976,268,61,47.6299438,-122.397232,10,54.91,75.33333333,0.769888889,100,0,395,6.583333333,47.62992882,-122.397222,0.22747179,268,4.677482911,47.62998108,-122.3985688,2.41E-06,2.15868883,0.943577036,2.036889207
15:01:51,10/6/2022,0:10:25,-5.69976,268,61,47.62994,-122.3972244,10,54.91,75.35,0.652888889,100,0.71020433,396,6.6,47.62992748,-122.3972203,0.196751903,268,4.677482911,47.62998103,-122.3985701,1.33E-06,1.830632929,0.800181651,1.46483888
15:01:52,10/6/2022,0:10:26,-5.6388,268,61,47.6299362,-122.397232,10,54.93,75.36666667,0.646666667,100,0.710204363,397,6.616666667,47.62992622,-122.397219,0.169243541,268,4.677482911,47.62998087,-122.3985747,4.54E-06,1.813186462,0.792555686,1.437051241
15:01:53,10/6/2022,0:10:27,-5.60832,268,61,47.6299324,-122.397232,10,54.91,75.38333333,0.691888889,100,0.422337503,398,6.633333333,47.62992476,-122.3972183,0.171406223,268,4.677482911,47.62998084,-122.3985755,8.77E-07,1.939984896,0.847980113,1.645068611
15:01:54,10/6/2022,0:10:28,-5.51688,268,61,47.6299324,-122.397232,10,54.91,75.4,0.781888889,100,0,399,6.65,47.62992356,-122.3972175,0.147152493,268,4.677482911,47.62998072,-122.398579,3.50E-06,2.192335589,0.958284255,2.100880676
15:01:55,10/6/2022,0:10:29,-5.45592,268,61,47.62994,-122.3972091,10,54.91,75.41666667,0.9592,100,1.916627893,400,6.666666667,47.62992218,-122.3972172,0.154634351,268,4.677482911,47.62998068,-122.3985804,1.34E-06,2.689497608,1.175597032,3.161765406
15:01:56,10/6/2022,0:10:30,-5.4864,268,61,47.62994,-122.3972015,10,54.91,75.43333333,1.147,100,0.570982704,401,6.683333333,47.62992069,-122.3972173,0.166201151,268,4.677482911,47.62998061,-122.3985823,1.92E-06,3.216069388,1.405765008,4.521037808
15:01:57,10/6/2022,0:10:31,-5.45592,267,61,47.62994,-122.3972015,10,54.91,75.45,1.228,100,0,402,6.7,47.62991909,-122.3972178,0.181773679,267,4.660029617,47.62998057,-122.398583,7.56E-07,3.443185011,1.505038736,5.182126816
15:01:58,10/6/2022,0:10:32,-5.45592,268,61,47.6299362,-122.3972091,10,54.91,75.46666667,1.230111111,100,0.710204364,403,6.716666667,47.62991737,-122.3972186,0.199484738,268,4.677482911,47.62998051,-122.3985848,1.76E-06,3.449104348,1.507626117,5.199959794
15:01:59,10/6/2022,0:10:33,-5.4864,268,61,47.6299324,-122.3972091,10,54.91,75.48333333,1.226333333,100,0.422337504,404,6.733333333,47.62991559,-122.3972196,0.213237802,268,4.677482911,47.62998044,-122.3985867,1.93E-06,3.438511849,1.502996066,5.168069782
15:02:00,10/6/2022,0:10:34,-5.51688,268,61,47.6299324,-122.3972091,10,54.91,75.5,1.213444444,100,0,405,6.75,47.62991363,-122.3972211,0.243506109,268,4.677482911,47.6299804,-122.3985878,1.12E-06,3.402372737,1.487199423,5.060006773
15:02:01,10/6/2022,0:10:35,-5.57784,268,61,47.6299362,-122.3971939,10,54.91,75.51666667,1.188111111,100,1.217560775,406,6.766666667,47.62991137,-122.3972228,0.284547428,268,4.677482911,47.62998037,-122.3985888,1.00E-06,3.331340691,1.45615085,4.850934581
15:02:02,10/6/2022,0:10:36,-5.6388,267,61,47.6299362,-122.3971939,10,54.91,75.53333333,1.135555556,100,0,407,6.783333333,47.62990887,-122.397225,0.322411281,267,4.660029617,47.62998029,-122.3985903,1.41E-06,3.18398035,1.391738679,4.431268608
15:02:03,10/6/2022,0:10:37,-5.69976,267,61,47.6299362,-122.3971939,10,54.93,75.55,1.085555556,100,0,408,6.8,47.62990524,-122.3972263,0.414994315,267,4.660029617,47.62998021,-122.3985918,1.54E-06,3.043785521,1.330458601,4.049630624
15:02:04,10/6/2022,0:10:38,-5.69976,268,61,47.6299324,-122.3971939,10,54.91,75.56666667,1.041555556,100,0.422337505,409,6.816666667,47.62990147,-122.3972278,0.433701539,268,4.677482911,47.6299802,-122.3985922,3.61E-07,2.920414071,1.276532131,3.728002398
15:02:05,10/6/2022,0:10:39,-5.69976,268,61,47.6299324,-122.3971939,10,54.91,75.58333333,1.006111111,100,0,410,6.833333333,47.62989756,-122.3972295,0.452196117,268,4.677482911,47.62998019,-122.3985925,3.61E-07,2.821031512,1.233091364,3.478589594
15:02:06,10/6/2022,0:10:40,-5.69976,268,61,47.6299285,-122.3972015,10,54.91,75.6,0.994555556,100,0.716869373,411,6.85,47.62989351,-122.3972313,0.470308739,268,4.677482911,47.62998019,-122.3985925,0,2.788630931,1.218928857,3.399142714
15:02:07,10/6/2022,0:10:41,-5.69976,268,61,47.6299247,-122.3972015,10,54.91,75.61666667,1.0023,100,0.422337503,412,6.866666667,47.62988932,-122.3972332,0.487874872,268,4.677482911,47.62998013,-122.3985942,1.68E-06,2.810345551,1.22842046,3.452285974
15:02:08,10/6/2022,0:10:42,-5.69976,268,61,47.6299209,-122.3971939,10,54.91,75.63333333,1.009,100,0.710204498,413,6.883333333,47.629885,-122.3972353,0.504734078,268,4.677482911,47.62998006,-122.3985962,2.00E-06,2.829131658,1.23663199,3.498594714
15:02:09,10/6/2022,0:10:43,-5.69976,268,61,47.6299171,-122.3972015,10,54.93,75.65,1.010111111,100,0.71020453,414,6.9,47.62988055,-122.3972375,0.520729558,268,4.677482911,47.62998003,-122.398597,8.27E-07,2.832247099,1.23799377,3.506304263
15:02:10,10/6/2022,0:10:44,-5.69976,268,61,47.6299171,-122.3971939,10,54.91,75.66666667,1.007888889,100,0.570982952,415,6.916666667,47.62987599,-122.3972398,0.53570752,268,4.677482911,47.62997997,-122.3985988,1.80E-06,2.826016218,1.235270211,3.49089365
15:02:11,10/6/2022,0:10:45,-5.69976,267,61,47.6299171,-122.3971939,10,54.91,75.68333333,1.008,100,0,416,6.933333333,47.62987133,-122.3972422,0.549516873,267,4.660029617,47.62997977,-122.3986026,3.76E-06,2.826327762,1.235406389,3.491663374
15:02:12,10/6/2022,0:10:46,-5.69976,268,61,47.6299133,-122.3971939,10,54.91,75.7,1.018222222,100,0.422337504,417,6.95,47.62986656,-122.3972447,0.562008785,268,4.677482911,47.62997969,-122.3986048,2.21E-06,2.854989815,1.24793476,3.56284103
15:02:13,10/6/2022,0:10:47,-5.69976,268,61,47.6299095,-122.3971939,10,54.91,75.71666667,1.015444444,100,0.422337503,418,6.966666667,47.62986171,-122.3972473,0.573036511,268,4.677482911,47.62997965,-122.398606,1.22E-06,2.847201213,1.244530311,3.543428211
15:02:14,10/6/2022,0:10:48,-5.69976,267,61,47.6299018,-122.3972015,10,54.91,75.73333333,1.007666667,100,1.028784109,419,6.983333333,47.62985678,-122.3972499,0.582455069,267,4.660029617,47.62997959,-122.3986071,1.12E-06,2.82539313,1.234997855,3.489354457
15:02:15,10/6/2022,0:10:49,-5.69976,267,61,47.6298828,-122.3972244,10,54.93,75.75,1.006666667,100,2.723823726,420,7,47.6298518,-122.3972526,0.590121205,267,4.660029617,47.62997951,-122.3986087,1.54E-06,2.822589234,1.233772254,3.482432281
15:02:16,10/6/2022,0:10:50,-5.69976,268,61,47.6298713,-122.397232,10,54.91,75.76666667,1.010444444,100,1.399867758,421,7.016666667,47.62984676,-122.3972554,0.595893198,268,4.677482911,47.62997944,-122.3986106,1.91E-06,2.83318173,1.238402303,3.50861878
15:02:17,10/6/2022,0:10:51,-5.69976,268,61,47.6298599,-122.3972396,10,54.91,75.78333333,1.018444444,100,1.38972761,422,7.033333333,47.6298417,-122.3972581,0.599630956,268,4.677482911,47.62997938,-122.3986123,1.72E-06,2.855612903,1.248207116,3.564396345
15:02:18,10/6/2022,0:10:52,-5.69976,268,61,47.6298522,-122.3972473,10,54.91,75.8,1.0282,100,1.032973049,423,7.05,47.62983662,-122.3972609,0.601195952,268,4.677482911,47.62997927,-122.3986155,3.22E-06,2.882966473,1.260163541,3.633009238
15:02:19,10/6/2022,0:10:53,-5.69976,268,61,47.6298217,-122.3972816,10,54.91,75.81666667,1.034,100,4.258105231,424,7.066666667,47.62983154,-122.3972636,0.600451433,268,4.677482911,47.62997922,-122.3986169,1.42E-06,2.899229073,1.26727203,3.674111912
15:02:20,10/6/2022,0:10:54,-5.69976,268,61,47.6297912,-122.3973159,10,54.91,75.83333333,1.032666667,100,4.258106116,425,7.083333333,47.62982648,-122.3972663,0.597262621,268,4.677482911,47.62997918,-122.3986182,1.29E-06,2.895490545,1.265637895,3.664642558
15:02:21,10/6/2022,0:10:55,-5.69976,268,61,47.6297798,-122.3973236,10,54.91,75.85,1.013555556,100,1.39283156,426,7.1,47.62982147,-122.3972689,0.591497075,268,4.677482911,47.62997915,-122.3986188,6.08E-07,2.841904966,1.242215287,3.530257793
15:02:22,10/6/2022,0:10:56,-5.73024,269,61,47.6297683,-122.3973312,10,54.91,75.86666667,0.994555556,100,1.399868183,427,7.116666667,47.62981651,-122.3972715,0.583025256,269,4.694936206,47.62997914,-122.3986197,9.12E-07,2.788630931,1.218928857,3.399142714
15:02:23,10/6/2022,0:10:57,-5.69976,269,61,47.6297607,-122.3973388,10,54.91,75.88333333,0.999,100,1.019558354,428,7.133333333,47.62981165,-122.3972739,0.571721345,269,4.694936206,47.6299791,-122.3986219,2.19E-06,2.801092692,1.224375975,3.429590595
15:02:24,10/6/2022,0:10:58,-5.69976,268,61,47.6297569,-122.3973388,10,54.91,75.9,0.998666667,100,0.422337487,429,7.15,47.62980689,-122.3972763,0.55746441,268,4.677482911,47.62997901,-122.3986245,2.59E-06,2.800158061,1.223967441,3.427302297
15:02:25,10/6/2022,0:10:59,-5.69976,268,61,47.6297531,-122.3973388,10,54.88,75.91666667,0.988666667,100,0.422337487,430,7.166666667,47.62980226,-122.3972785,0.540140273,268,4.677482911,47.62997894,-122.3986267,2.13E-06,2.772119095,1.211711425,3.35900838
15:02:26,10/6/2022,0:11:00,-5.69976,268,61,47.6297416,-122.3973541,10,54.91,75.93333333,0.988,100,1.718987415,431,7.183333333,47.62979779,-122.3972805,0.51964421,268,4.677482911,47.62997889,-122.3986279,1.27E-06,2.77024983,1.210894357,3.354479887
15:02:27,10/6/2022,0:11:01,-5.69976,268,61,47.629734,-122.3973617,10,54.88,75.95,0.995555556,100,1.019558509,432,7.2,47.6297935,-122.3972823,0.495885325,268,4.677482911,47.62997886,-122.3986289,1.01E-06,2.791434828,1.220154459,3.405981651
15:02:28,10/6/2022,0:11:02,-5.69976,269,61,47.6297492,-122.3973312,10,54.88,75.96666667,0.998555556,100,2.846867974,433,7.216666667,47.62978942,-122.3972839,0.468793468,269,4.694936206,47.62997883,-122.3986303,1.35E-06,2.799846517,1.223831263,3.426539701
15:02:29,10/6/2022,0:11:03,-5.69976,268,61,47.6297531,-122.3973159,10,54.91,75.98333333,1.0027,100,1.228491048,434,7.233333333,47.62978559,-122.3972853,0.438331045,268,4.677482911,47.62997879,-122.3986316,1.31E-06,2.81146711,1.228910701,3.455042015
15:02:30,10/6/2022,0:11:04,-5.69976,268,61,47.6297454,-122.3973236,10,54.88,76,1.007333333,100,1.032973688,435,7.25,47.62978202,-122.3972864,0.404513477,268,4.677482911,47.62997876,-122.3986324,8.36E-07,2.824458496,1.234589321,3.487046297
15:02:31,10/6/2022,0:11:05,-5.69976,268,61,47.6297454,-122.3973236,10,54.88,76.01666667,1.013444444,100,0,436,7.266666667,47.62977876,-122.3972872,0.367447282,268,4.677482911,47.62997867,-122.398635,2.60E-06,2.84159342,1.242079108,3.52948382
15:02:32,10/6/2022,0:11:06,-5.69976,268,61,47.6297492,-122.3973159,10,54.88,76.03333333,1.013,100,0.716260151,437,7.283333333,47.62977583,-122.3972876,0.32740464,268,4.677482911,47.62997865,-122.3986356,5.46E-07,2.840347245,1.241534397,3.526388803
15:02:33,10/6/2022,0:11:07,-5.69976,268,61,47.6297569,-122.3973007,10,54.88,76.05,1.002,100,1.427049151,438,7.3,47.62977327,-122.3972877,0.284980323,268,4.677482911,47.62997856,-122.3986381,2.56E-06,2.809504382,1.228052779,3.450219665
15:02:34,10/6/2022,0:11:08,-5.69976,268,61,47.6297531,-122.3973083,10,54.88,76.06666667,1.004,100,0.710205952,439,7.316666667,47.6297711,-122.3972874,0.241446125,268,4.677482911,47.62997849,-122.3986401,2.00E-06,2.815112175,1.230503983,3.464006743
15:02:35,10/6/2022,0:11:09,-5.73024,268,61,47.6297531,-122.3973083,10,54.91,76.08333333,1.006888889,100,0,440,7.333333333,47.62976938,-122.3972866,0.199592568,268,4.677482911,47.62997843,-122.3986419,1.78E-06,2.823212321,1.234044609,3.483969947
15:02:36,10/6/2022,0:11:10,-5.73024,268,61,47.6297569,-122.397293,10,54.91,76.1,1.004333333,100,1.224613696,441,7.35,47.62976812,-122.3972855,0.165598155,268,4.677482911,47.62997838,-122.3986433,1.42E-06,2.816046807,1.230912516,3.46630726
15:02:37,10/6/2022,0:11:11,-5.69976,268,61,47.6297607,-122.3972854,10,54.88,76.11666667,1.007222222,100,0.710205921,442,7.366666667,47.62976738,-122.3972838,0.151135592,268,4.677482911,47.62997826,-122.3986468,3.47E-06,2.824146953,1.234453143,3.486277082
15:02:38,10/6/2022,0:11:12,-5.69976,267,61,47.6297645,-122.3972778,10,54.91,76.13333333,0.9967,100,0.710205888,443,7.383333333,47.62976719,-122.3972816,0.167631997,267,4.660029617,47.62997811,-122.3986496,2.82E-06,2.79464373,1.221557091,3.413816866
15:02:39,10/6/2022,0:11:13,-5.73024,263,61,47.6297645,-122.3972778,10,54.91,76.15,0.995555556,100,0,444,7.4,47.62976759,-122.3972788,0.213153195,263,4.590216439,47.629978,-122.3986505,9.11E-07,2.791434828,1.220154459,3.405981651
15:02:40,10/6/2022,0:11:14,-5.73024,265,61,47.6297721,-122.3972625,10,54.91,76.16666667,1.004888889,100,1.42645887,445,7.416666667,47.62976861,-122.3972754,0.278071857,265,4.625123028,47.62997785,-122.3986522,1.71E-06,2.817604528,1.231593406,3.470143159
15:02:41,10/6/2022,0:11:15,-5.73024,266,61,47.629776,-122.3972625,10,54.91,76.18333333,1.013111111,100,0.433451637,446,7.433333333,47.62977031,-122.3972714,0.35568151,266,4.642576322,47.62997774,-122.3986538,1.57E-06,2.840658788,1.241670575,3.52716243
15:02:42,10/6/2022,0:11:16,-5.69976,269,61,47.6297798,-122.3972549,10,54.91,76.2,1.01,100,0.710205755,447,7.45,47.62977273,-122.3972667,0.442723994,269,4.694936206,47.62997771,-122.3986553,1.46E-06,2.831935555,1.237857592,3.505532927
15:02:43,10/6/2022,0:11:17,-5.69976,255,61,47.6297798,-122.3972549,10,54.91,76.21666667,1.002777778,100,0,448,7.466666667,47.6297759,-122.3972613,0.537692586,255,4.450590083,47.62997727,-122.3986569,1.71E-06,2.811685191,1.229006025,3.455578041
15:02:44,10/6/2022,0:11:18,-5.73024,248,61,47.6297874,-122.3972396,10,54.91,76.23333333,0.986333333,100,1.426458604,449,7.483333333,47.62977988,-122.3972552,0.639878869,248,4.328417022,47.62997615,-122.3986597,2.99E-06,2.765576668,1.208851688,3.343172022
15:02:45,10/6/2022,0:11:19,-5.76072,248,61,47.629795,-122.397232,10,54.91,76.25,0.982666667,100,1.019558201,450,7.5,47.62978471,-122.3972482,0.74895287,248,4.328417022,47.62997591,-122.3986603,6.62E-07,2.755295716,1.204357816,3.318361931
15:02:46,10/6/2022,0:11:20,-5.73024,249,61,47.6298179,-122.3971939,10,54.91,76.26666667,1.000666667,100,3.830308081,451,7.516666667,47.62979045,-122.3972404,0.864776774,249,4.345870317,47.62997535,-122.3986617,1.54E-06,2.805765854,1.226418644,3.441043556
15:02:47,10/6/2022,0:11:21,-5.69976,232,61,47.6298217,-122.3971939,10,54.88,76.28333333,1.022444444,100,0.422337496,452,7.533333333,47.62979713,-122.3972318,0.987316937,232,4.049164311,47.62997511,-122.398662,4.00E-07,2.866828489,1.253109522,3.592450078
15:02:48,10/6/2022,0:11:22,-5.69976,210,61,47.6298446,-122.3971557,10,54.91,76.3,1.031111111,100,3.835924769,453,7.55,47.62980481,-122.3972222,1.116599821,210,3.665191833,47.62997511,-122.398662,0,2.891128927,1.263731403,3.653610415
15:02:49,10/6/2022,0:11:23,-5.69976,188,61,47.6298561,-122.3971481,10,54.91,76.31666667,1.0172,100,1.39986788,454,7.566666667,47.62981354,-122.3972116,1.252688098,188,3.281219356,47.62997462,-122.3986621,4.92E-07,2.85212361,1.246681923,3.555690948
15:02:50,10/6/2022,0:11:24,-5.73024,177,61,47.6298561,-122.3971557,10,54.91,76.33333333,1.003555556,100,0.57098362,455,7.583333333,47.62982337,-122.3972001,1.39566738,177,3.089233117,47.62997363,-122.3986621,9.94E-07,2.813866,1.229959271,3.460940575
15:02:51,10/6/2022,0:11:25,-5.69976,177,61,47.6298751,-122.3971252,10,54.91,76.35,1.002333333,100,3.116079831,456,7.6,47.62983435,-122.3971875,1.545638544,177,3.089233117,47.62997363,-122.3986621,0,2.810439013,1.228461313,3.4525156
15:02:52,10/6/2022,0:11:26,-5.66928,181,61,47.6298866,-122.3971252,10,54.91,76.36666667,1.016666667,100,1.278126654,457,7.616666667,47.62984655,-122.3971737,1.702712231,181,3.159046294,47.62997268,-122.3986621,9.43E-07,2.8506282,1.24602827,3.551963323
15:02:53,10/6/2022,0:11:27,-5.69976,180,61,47.6298942,-122.3971252,10,54.91,76.38333333,1.018,100,0.844675008,458,7.633333333,47.62986,-122.3971589,1.867006572,180,3.141593,47.629972,-122.3986621,6.80E-07,2.854366728,1.247662405,3.561286055
15:02:54,10/6/2022,0:11:28,-5.73024,161,61,47.6298942,-122.3971252,10,54.91,76.4,0.999777778,100,0,459,7.65,47.62987478,-122.3971428,2.038644502,161,2.809980406,47.62997031,-122.3986615,1.79E-06,2.803273501,1.225329221,3.434932935
15:02:55,10/6/2022,0:11:29,-5.73024,152,61,47.6299018,-122.3971252,10,54.91,76.41666667,0.982111111,100,0.844675008,460,7.666666667,47.62989094,-122.3971255,2.217752578,152,2.652900756,47.62996954,-122.3986611,8.70E-07,2.753737994,1.203676926,3.314610883
15:02:56,10/6/2022,0:11:30,-5.69976,132,61,47.6299057,-122.3971176,10,54.88,76.43333333,0.982444444,100,0.716869608,461,7.683333333,47.62990854,-122.3971069,2.404460236,132,2.303834867,47.62996836,-122.3986598,1.77E-06,2.754672625,1.204085459,3.316861253
15:02:57,10/6/2022,0:11:31,-5.69976,121,61,47.6299057,-122.3971252,10,54.91,76.45,1.003444444,100,0.57098308,462,7.7,47.62992763,-122.3970869,2.598898854,121,2.111848628,47.62996836,-122.3986598,0,2.813554454,1.229823092,3.460174239
15:02:58,10/6/2022,0:11:32,-5.69976,118,61,47.6299018,-122.3971328,10,54.91,76.46666667,1.014,100,0.716869607,463,7.716666667,47.62994829,-122.3970655,2.801201423,118,2.059488744,47.62996832,-122.3986597,8.00E-08,2.843151141,1.242759998,3.533354508
15:02:59,10/6/2022,0:11:33,-5.69976,104,61,47.629898,-122.3971405,10,54.91,76.48333333,1.0095,100,0.71625881,464,7.733333333,47.62997056,-122.3970427,3.011502077,104,1.815142622,47.62996787,-122.3986579,1.85E-06,2.830533607,1.237244791,3.502062961
