"time","date","flight_time","depth","heading","battery_remaining","lat","lon","satellite_count","temp","seq","avg_dist","avg_conf","EucDIS","clock","clock_min","lat_smooth","lon_smooth","EucSmooth"
"14:23:42","10/6/2022","00:41:59",-5.85216,280,80,47.6304473,-122.3984527,10,54.95,42.0166666666667,0.913777777777778,100,0.570977118937579,11,0.183333333333333,47.6304504164895,-122.39843908389,0.0952305167632211
"14:23:43","10/6/2022","00:42:00",-5.82168,282,80,47.6304512,-122.3984451,10,54.95,42.0333333333333,0.900444444444444,100,0.716864822261584,12,0.2,47.6304506011771,-122.398440451429,0.104771699464474
"14:23:44","10/6/2022","00:42:01",-5.7912,282,80,47.6304512,-122.3984527,10,54.95,42.05,0.9216,100,0.570977076447265,13,0.216666666666667,47.6304507882728,-122.398441939059,0.113681451954236
"14:23:45","10/6/2022","00:42:02",-5.7912,279,80,47.6304448333333,-122.398445066667,10,54.95,42.0666666666667,0.946444444444444,100,0.910812520470639,14,0.233333333333333,47.6304509774561,-122.398443538212,0.121968107900824
"14:23:46","10/6/2022","00:42:03",-5.85216,279,80,47.6304384666667,-122.398437433333,10,54.99,42.0833333333333,0.949444444444444,100,0.910812560612513,15,0.25,47.6304511684135,-122.398445240548,0.129642999473939
"14:23:47","10/6/2022","00:42:04",-5.85216,279,80,47.6304321,-122.3984298,10,54.95,42.1,0.928,100,0.91081260542726,16,0.266666666666667,47.6304513608386,-122.398447037949,0.136719207421891
"14:23:48","10/6/2022","00:42:05",-5.82168,279,80,47.6304435,-122.3984451,10,54.99,42.1166666666667,0.910222222222222,100,1.71072959166652,17,0.283333333333333,47.6304515544315,-122.398448922525,0.143211001392712
"14:23:49","10/6/2022","00:42:06",-5.7912,279,80,47.6304512,-122.3984527,10,54.99,42.1333333333333,0.917888888888889,100,1.02878079588017,18,0.3,47.6304517488996,-122.398450886609,0.149133335714276
"14:23:50","10/6/2022","00:42:07",-5.82168,279,80,47.6304512,-122.3984527,10,54.95,42.15,0.911555555555556,100,0,19,0.316666666666667,47.6304519439568,-122.398452922761,0.154501692174714
"14:23:51","10/6/2022","00:42:08",-5.82168,279,80,47.630455,-122.3984603,10,54.95,42.1666666666667,0.894444444444444,100,0.710199800016382,20,0.333333333333333,47.6304521393243,-122.398455023766,0.159331909600787
"14:23:52","10/6/2022","00:42:09",-5.82168,280,80,47.6304588,-122.3984527,10,54.95,42.1833333333333,0.885444444444444,100,0.710199768560049,21,0.35,47.6304523347298,-122.398457182632,0.163640054990979
"14:23:53","10/6/2022","00:42:10",-5.82168,282,80,47.630455,-122.3984603,10,54.95,42.2,0.8876,100,0.710199768560049,22,0.366666666666667,47.6304525299083,-122.398459392595,0.16744241588736
"14:23:54","10/6/2022","00:42:11",-5.7912,286,80,47.630455,-122.3984603,10,54.95,42.2166666666667,0.898333333333333,100,0,23,0.383333333333333,47.6304527246014,-122.398461647114,0.17075536404224
"14:23:55","10/6/2022","00:42:12",-5.82168,284,80,47.630455,-122.398468,10,54.95,42.2333333333333,0.907444444444444,100,0.578489888017974,24,0.4,47.6304529185577,-122.398463939874,0.173595404289827
"14:23:56","10/6/2022","00:42:13",-5.85216,286,80,47.630455,-122.398468,10,54.95,42.25,0.905666666666667,100,0,25,0.416666666666667,47.6304531115327,-122.398466264787,0.175979154901059
"14:23:57","10/6/2022","00:42:14",-5.85216,286,80,47.630455,-122.398468,10,54.95,42.2666666666667,0.902888888888889,100,0,26,0.433333333333333,47.6304533032887,-122.398468615986,0.177923214685837
"14:23:58","10/6/2022","00:42:15",-5.7912,286,80,47.630455,-122.398468,10,54.95,42.2833333333333,0.897,100,0,27,0.45,47.6304534935952,-122.398470987832,0.179444299893312
"14:23:59","10/6/2022","00:42:16",-5.73024,285,80,47.630455,-122.3984756,10,54.95,42.3,0.899888888888889,100,0.570977033937155,28,0.466666666666667,47.6304536822282,-122.398473374912,0.180559141783743
"14:24:00","10/6/2022","00:42:17",-5.73024,286,80,47.6304588,-122.3984756,10,54.95,42.3166666666667,0.906,100,0.422337498369521,29,0.483333333333333,47.6304538689708,-122.398475772036,0.181284475985157
"14:24:01","10/6/2022","00:42:18",-5.69976,287,80,47.630455,-122.3984756,10,54.95,42.3333333333333,0.925666666666667,100,0.422337498369521,30,0.5,47.6304540536131,-122.398478174241,0.181637120733669
"14:24:02","10/6/2022","00:42:19",-5.66928,286,80,47.630455,-122.3984832,10,54.95,42.35,0.9579,100,0.570977031750323,31,0.516666666666667,47.6304542359518,-122.398480576786,0.181633845337317
"14:24:03","10/6/2022","00:42:20",-5.69976,285,80,47.6304512,-122.3984832,10,54.95,42.3666666666667,0.989,100,0.422337496184569,32,0.533333333333333,47.6304544157907,-122.398482975159,0.181291522088519
"14:24:04","10/6/2022","00:42:21",-5.69976,285,80,47.6304588,-122.3984756,10,54.95,42.3833333333333,1.00255555555556,100,1.01955412642379,33,0.55,47.6304545929406,-122.398485365072,0.180626938787878
"14:24:05","10/6/2022","00:42:22",-5.69976,285,80,47.6304626,-122.3984756,10,54.95,42.4,1.00355555555556,100,0.422337499302621,34,0.566666666666667,47.630454767219,-122.39848774246,0.179656982721394
"14:24:06","10/6/2022","00:42:23",-5.66928,288,80,47.6304626,-122.3984756,10,54.95,42.4166666666667,1.01611111111111,100,0,35,0.583333333333333,47.6304549384502,-122.398490103487,0.178398481967781
"14:24:07","10/6/2022","00:42:24",-5.66928,286,80,47.6304626,-122.3984832,10,54.95,42.4333333333333,1.03066666666667,100,0.57097694898152,36,0.6,47.6304551064659,-122.398492444538,0.176868332015125
"14:24:08","10/6/2022","00:42:25",-5.6388,285,80,47.6304626,-122.3984909,10,54.95,42.45,1.03222222222222,100,0.5784898048585,37,0.616666666666667,47.6304552711041,-122.398494762226,0.175083385671302
"14:24:09","10/6/2022","00:42:26",-5.66928,285,80,47.6304588,-122.3984985,10,54.95,42.4666666666667,1.02633333333333,100,0.710199733459784,38,0.633333333333333,47.63045543221,-122.398497053389,0.173060548541598
"14:24:10","10/6/2022","00:42:27",-5.69976,285,80,47.630455,-122.3985061,10,54.95,42.4833333333333,1.00177777777778,100,0.710199767252315,39,0.65,47.6304555896358,-122.398499315089,0.170816684556987
"14:24:11","10/6/2022","00:42:28",-5.73024,286,80,47.630455,-122.3985061,10,54.95,42.5,0.967,100,0,40,0.666666666666667,47.6304557432402,-122.398501544614,0.168368697089826
"14:24:12","10/6/2022","00:42:29",-5.69976,286,80,47.630455,-122.3985061,10,54.95,42.5166666666667,0.9451,100,0,41,0.683333333333333,47.6304558928893,-122.398503739476,0.165733503853301
"14:24:13","10/6/2022","00:42:30",-5.66928,286,80,47.6304588,-122.3985061,10,54.95,42.5333333333333,0.960444444444444,100,0.422337497080999,42,0.7,47.6304560384557,-122.398505897414,0.162928000757229
"14:24:14","10/6/2022","00:42:31",-5.66928,286,80,47.630455,-122.3985061,10,54.95,42.55,0.985,100,0.422337497080999,43,0.716666666666667,47.630456179819,-122.398508016391,0.159969062146681
"14:24:15","10/6/2022","00:42:32",-5.66928,286,80,47.6304588,-122.3985137,10,54.95,42.5666666666667,1.00077777777778,100,0.710199765485291,44,0.733333333333333,47.6304563168659,-122.398510094595,0.156873660611867
"14:24:16","10/6/2022","00:42:33",-5.69976,286,80,47.6304588,-122.3985137,10,54.95,42.5833333333333,0.998222222222222,100,0,45,0.75,47.6304564494897,-122.398512130439,0.153658691175962
"14:24:17","10/6/2022","00:42:34",-5.66928,286,80,47.630455,-122.3985137,10,54.95,42.6,0.966111111111111,100,0.422337497691754,46,0.766666666666667,47.6304565775908,-122.398514122564,0.150341067931285
"14:24:18","10/6/2022","00:42:35",-5.66928,286,80,47.630455,-122.3985137,10,54.95,42.6166666666667,0.949666666666667,100,0,47,0.783333333333333,47.6304567010764,-122.398516069831,0.146937740689268
"14:24:19","10/6/2022","00:42:36",-5.69976,285,80,47.630455,-122.3985214,10,54.95,42.6333333333333,0.962555555555555,100,0.57848988736367,48,0.8,47.6304568198607,-122.398517971331,0.143465642910495
"14:24:20","10/6/2022","00:42:37",-5.66928,285,80,47.630455,-122.398529,10,54.95,42.65,0.970444444444444,100,0.570977029491865,49,0.816666666666667,47.6304569085628,-122.398519729124,0.132427915629399
"14:24:21","10/6/2022","00:42:38",-5.66928,285,80,47.6304512,-122.398529,10,54.95,42.6666666666667,0.9792,100,0.422337494249579,50,0.833333333333333,47.6304569719212,-122.398521724316,0.150061207966546
"14:24:22","10/6/2022","00:42:39",-5.66928,285,80,47.6304512,-122.398529,10,54.95,42.6833333333333,0.994111111111111,100,0,51,0.85,47.6304570098933,-122.398523629109,0.143166560031133
"14:24:23","10/6/2022","00:42:40",-5.69976,285,80,47.630455,-122.398529,10,54.95,42.7,0.991555555555556,100,0.422337494249579,52,0.866666666666667,47.6304570224699,-122.398525465362,0.137962099354473
"14:24:24","10/6/2022","00:42:41",-5.69976,286,80,47.630455,-122.398529,10,54.95,42.7166666666667,0.966555555555556,100,0,53,0.883333333333333,47.6304570096804,-122.398527255034,0.134462970032396
"14:24:25","10/6/2022","00:42:42",-5.69976,287,80,47.630455,-122.398529,10,54.95,42.7333333333333,0.939444444444444,100,0,54,0.9,47.6304569715984,-122.398528973659,0.129187194244552
"14:24:26","10/6/2022","00:42:43",-5.66928,287,80,47.6304588,-122.398529,10,54.95,42.75,0.946444444444444,100,0.422337496113974,55,0.916666666666667,47.6304568436802,-122.398530600773,0.123066632061999
"14:24:27","10/6/2022","00:42:44",-5.66928,287,80,47.630455,-122.3985366,10,54.95,42.7666666666667,0.973444444444444,100,0.710199763868598,56,0.933333333333333,47.6304567104534,-122.398532158506,0.11796323567729
"14:24:28","10/6/2022","00:42:45",-5.69976,287,80,47.6304512,-122.3985366,10,54.95,42.7833333333333,0.996777777777778,100,0.422337493929052,57,0.95,47.6304565697878,-122.398533495353,0.101644867790384
"14:24:29","10/6/2022","00:42:46",-5.69976,284,80,47.6304512,-122.3985366,10,54.95,42.8,0.983333333333333,100,0,58,0.966666666666667,47.6304566382155,-122.398534757757,0.0951470338384642
"14:24:30","10/6/2022","00:42:47",-5.69976,285,80,47.630455,-122.3985366,10,54.95,42.8166666666667,0.967,100,0.422337493929052,59,0.983333333333333,47.6304566816317,-122.398535789166,0.077638357287001
"14:24:31","10/6/2022","00:42:48",-5.66928,285,80,47.630455,-122.3985366,10,54.95,42.8333333333333,0.9632,100,0,60,1,47.6304566169423,-122.398536904643,0.0841120724762735
"14:24:32","10/6/2022","00:42:49",-5.66928,285,80,47.630455,-122.3985366,10,54.95,42.85,0.962222222222222,100,0,61,1.01666666666667,47.6304564492773,-122.39853794779,0.0805550802048185
"14:24:33","10/6/2022","00:42:50",-5.69976,285,80,47.630455,-122.3985443,10,54.95,42.8666666666667,0.961777777777778,100,0.578489886165458,62,1.03333333333333,47.630456411885,-122.398539066118,0.0841210508821208
"14:24:34","10/6/2022","00:42:51",-5.69976,285,80,47.630455,-122.3985443,10,54.95,42.8833333333333,0.950333333333333,100,0,63,1.05,47.6304568723681,-122.398540068188,0.0910327217379332
"14:24:35","10/6/2022","00:42:52",-5.69976,285,80,47.630455,-122.3985443,10,54.95,42.9,0.932,100,0,64,1.06666666666667,47.6304575834062,-122.398541364273,0.125405686316775
"14:24:36","10/6/2022","00:42:53",-5.66928,283,80,47.630455,-122.3985443,10,54.95,42.9166666666667,0.930333333333333,100,0,65,1.08333333333333,47.6304580991155,-122.398542499676,0.102769126813802
"14:24:37","10/6/2022","00:42:54",-5.6388,280,80,47.6304588,-122.3985443,10,54.95,42.9333333333333,0.943222222222222,100,0.422337495467505,66,1.1,47.6304583125533,-122.398543706353,0.0937080813156492
"14:24:38","10/6/2022","00:42:55",-5.69976,278,80,47.630455,-122.3985443,10,54.95,42.95,0.965777777777778,100,0.422337495467505,67,1.11666666666667,47.6304583950739,-122.398545086199,0.104070732483169
"14:24:39","10/6/2022","00:42:56",-5.73024,275,80,47.6304588,-122.3985443,10,54.95,42.9666666666667,0.967,100,0.422337495467505,68,1.13333333333333,47.6304582305837,-122.398546445604,0.103753493010337
"14:24:40","10/6/2022","00:42:57",-5.73024,275,80,47.6304588,-122.3985443,10,54.95,42.9833333333333,0.9356,100,0,69,1.15,47.6304580459587,-122.398547934843,0.113750421475368
"14:24:41","10/6/2022","00:42:58",-5.66928,275,80,47.6304626,-122.3985443,10,54.95,43,0.914111111111111,100,0.422337496400606,70,1.16666666666667,47.6304577141268,-122.398549408968,0.116728197933626
"14:24:42","10/6/2022","00:42:59",-5.66928,275,80,47.6304626,-122.3985443,10,54.95,43.0166666666667,0.924666666666667,100,0,71,1.18333333333333,47.6304574339253,-122.398550852751,0.112851314810366
"14:24:43","10/6/2022","00:43:00",-5.66928,275,80,47.6304626,-122.3985443,10,54.95,43.0333333333333,0.944555555555555,100,0,72,1.2,47.6304572059258,-122.398552119584,0.0984909888463236
"14:24:44","10/6/2022","00:43:01",-5.69976,275,80,47.6304626,-122.3985443,10,54.95,43.05,0.951888888888889,100,0,73,1.21666666666667,47.6304569659396,-122.398553494245,0.106664949786059
"14:24:45","10/6/2022","00:43:02",-5.69976,275,80,47.6304626,-122.3985443,10,54.95,43.0666666666667,0.935555555555556,100,0,74,1.23333333333333,47.6304566693746,-122.398554832657,0.105817283950146
"14:24:46","10/6/2022","00:43:03",-5.69976,275,80,47.6304664,-122.3985443,10,54.95,43.0833333333333,0.924,100,0.422337494539822,75,1.25,47.6304564828756,-122.398556164512,0.102184683405627
"14:24:47","10/6/2022","00:43:04",-5.66928,275,80,47.6304702,-122.3985443,10,54.95,43.1,0.926444444444445,100,0.422337497334609,76,1.26666666666667,47.6304563350413,-122.398557475335,0.0998414752392065
"14:24:48","10/6/2022","00:43:05",-5.66928,275,80,47.6304626,-122.3985595,10,54.95,43.1166666666667,0.933666666666667,100,1.42039936171108,77,1.28333333333333,47.6304562816235,-122.39855862137,0.0863044334855214
"14:24:49","10/6/2022","00:43:06",-5.66928,275,80,47.630455,-122.3985671,10,54.95,43.1333333333333,0.936555555555556,100,1.0195540977415,78,1.3,47.6304563140226,-122.398559930503,0.098419157281964
"14:24:50","10/6/2022","00:43:07",-5.69976,276,80,47.630455,-122.3985671,10,54.95,43.15,0.9339,100,0,79,1.31666666666667,47.6304563797642,-122.398561216523,0.0968926801519228
"14:24:51","10/6/2022","00:43:08",-5.69976,276,80,47.630455,-122.3985671,10,54.95,43.1666666666667,0.923444444444445,100,0,80,1.33333333333333,47.6304569047924,-122.398562202511,0.0942986321877703
"14:24:52","10/6/2022","00:43:09",-5.69976,276,80,47.630455,-122.3985671,10,54.95,43.1833333333333,0.917777777777778,100,0,81,1.35,47.6304573685916,-122.398563431621,0.105754622205406
"14:24:53","10/6/2022","00:43:10",-5.66928,276,80,47.6304588,-122.3985671,10,54.95,43.2,0.930666666666667,100,0.422337495435447,82,1.36666666666667,47.6304577270763,-122.398564929284,0.119363144262774
"14:24:54","10/6/2022","00:43:11",-5.66928,276,80,47.6304588,-122.3985671,10,54.95,43.2166666666667,0.942444444444444,100,0,83,1.38333333333333,47.6304579776793,-122.39856668404,0.134742336506423
"14:24:55","10/6/2022","00:43:12",-5.69976,276,80,47.6304626,-122.3985671,10,54.95,43.2333333333333,0.936222222222222,100,0.422337495438156,84,1.4,47.6304582665078,-122.398568252067,0.122098940822671
"14:24:56","10/6/2022","00:43:13",-5.73024,276,80,47.6304588,-122.3985671,10,54.95,43.25,0.924,100,0.422337495438156,85,1.41666666666667,47.6304585035956,-122.39856992079,0.128107989874304
"14:24:57","10/6/2022","00:43:14",-5.66928,276,80,47.6304626,-122.3985671,10,54.95,43.2666666666667,0.910333333333333,100,0.422337495438156,86,1.43333333333333,47.6304587723349,-122.39857149896,0.122269826604376
"14:24:58","10/6/2022","00:43:15",-5.66928,276,80,47.6304512,-122.3985824,10,54.95,43.2833333333333,0.914555555555556,100,1.71072929386307,87,1.45,47.6304591584147,-122.398572833499,0.109058177129467
"14:24:59","10/6/2022","00:43:16",-5.66928,276,80,47.6304512,-122.3985748,10,54.95,43.3,0.927222222222222,100,0.570977068352043,88,1.46666666666667,47.6304595787614,-122.398574241751,0.115655510788268
"14:25:00","10/6/2022","00:43:17",-5.69976,276,80,47.630455,-122.3985748,10,54.95,43.3166666666667,0.9245,100,0.422337492314736,89,1.48333333333333,47.6304599526148,-122.398575735886,0.119695489881651
"14:25:01","10/6/2022","00:43:18",-5.69976,276,80,47.630455,-122.3985824,10,54.95,43.3333333333333,0.903,100,0.570977027018624,90,1.5,47.6304601989097,-122.398577459353,0.132343394923567
"14:25:02","10/6/2022","00:43:19",-5.69976,276,80,47.630455,-122.3985824,10,54.95,43.35,0.890666666666667,100,0,91,1.51666666666667,47.630460407354,-122.398579122952,0.127112769948388
"14:25:03","10/6/2022","00:43:20",-5.6388,274,80,47.630455,-122.3985824,10,54.95,43.3666666666667,0.909,100,0,92,1.53333333333333,47.6304605158599,-122.398580741908,0.122226160325736
"14:25:04","10/6/2022","00:43:21",-5.6388,275,80,47.6304588,-122.3985824,10,54.95,43.3833333333333,0.940444444444444,100,0.422337493858628,93,1.55,47.6304605889049,-122.398582584813,0.138692599266172
"14:25:05","10/6/2022","00:43:22",-5.69976,274,80,47.6304588,-122.3985824,10,54.95,43.4,0.951111111111111,100,0,94,1.56666666666667,47.6304605835532,-122.398584489355,0.143086705759689
"14:25:06","10/6/2022","00:43:23",-5.73024,274,80,47.6304588,-122.39859,10,54.95,43.4166666666667,0.929111111111111,100,0.570976985142662,95,1.58333333333333,47.6304606057647,-122.398586469416,0.148779632735158
"14:25:07","10/6/2022","00:43:24",-5.69976,273,80,47.6304588,-122.3985824,10,54.95,43.4333333333333,0.901666666666667,100,0.570976985142662,96,1.6,47.6304607172882,-122.398588363212,0.142817011420524
"14:25:08","10/6/2022","00:43:25",-5.66928,273,80,47.6304588,-122.3985977,10,54.95,43.45,0.8894,100,1.14946682688336,97,1.61666666666667,47.6304608310128,-122.398590137359,0.133887047134213
"14:25:09","10/6/2022","00:43:26",-5.6388,273,80,47.6304588,-122.3985977,10,54.95,43.4666666666667,0.903666666666667,100,0,98,1.63333333333333,47.6304610335578,-122.398591925447,0.136209506130734
"14:25:10","10/6/2022","00:43:27",-5.69976,273,80,47.6304588,-122.3985977,10,54.95,43.4833333333333,0.902888888888889,100,0,99,1.65,47.6304612626994,-122.398593731797,0.13807732809654
"14:25:11","10/6/2022","00:43:28",-5.73024,273,80,47.6304588,-122.3985977,10,54.95,43.5,0.886777777777778,100,0,100,1.66666666666667,47.6304616299212,-122.398595429849,0.133941807725618
"14:25:12","10/6/2022","00:43:29",-5.69976,274,80,47.6304588,-122.3986053,10,54.95,43.5166666666667,0.872444444444444,100,0.570976984508794,101,1.68333333333333,47.6304619448161,-122.398597326279,0.146711568311257
"14:25:13","10/6/2022","00:43:30",-5.66928,273,80,47.630455,-122.3986053,10,54.95,43.5333333333333,0.883444444444444,100,0.422337492891725,102,1.7,47.6304622148204,-122.398599250427,0.147640292122877
"14:25:14","10/6/2022","00:43:31",-5.6388,273,80,47.630455,-122.3986053,10,54.95,43.55,0.908777777777778,100,0,103,1.71666666666667,47.630462360217,-122.398601208032,0.147957131240528
"14:25:15","10/6/2022","00:43:32",-5.66928,273,80,47.630455,-122.3986053,10,54.95,43.5666666666667,0.924222222222222,100,0,104,1.73333333333333,47.6304625367336,-122.398603031647,0.13840301832548
"14:25:16","10/6/2022","00:43:33",-5.69976,274,80,47.6304626,-122.3986053,10,54.95,43.5833333333333,0.916777777777778,100,0.844674986715648,105,1.75,47.6304627729895,-122.398604852189,0.139272365471633
"14:25:17","10/6/2022","00:43:34",-5.69976,274,80,47.6304626,-122.3986053,10,54.95,43.6,0.890222222222222,100,0,106,1.76666666666667,47.6304630131313,-122.398606800995,0.148823693560122
"14:25:18","10/6/2022","00:43:35",-5.66928,273,80,47.6304626,-122.3986053,10,54.95,43.6166666666667,0.8851,100,0,107,1.78333333333333,47.6304631790199,-122.398608711868,0.144740212411369
"14:25:19","10/6/2022","00:43:36",-5.66928,273,80,47.6304588,-122.3986129,10,54.95,43.6333333333333,0.901777777777778,100,0.710199728005918,108,1.8,47.6304633413144,-122.398610592639,0.142446204184692
"14:25:20","10/6/2022","00:43:37",-5.66928,273,80,47.6304588,-122.3986129,10,54.95,43.65,0.901777777777778,100,0,109,1.81666666666667,47.630463505806,-122.398612451551,0.140848907126905
"14:25:21","10/6/2022","00:43:38",-5.69976,274,80,47.6304779,-122.3985977,10,54.95,43.6666666666667,0.892666666666667,100,2.41046574186689,110,1.83333333333333,47.6304636781021,-122.398614121374,0.12690440813807
"14:25:22","10/6/2022","00:43:39",-5.6388,274,80,47.6304855,-122.3985977,10,54.95,43.6833333333333,0.894111111111111,100,0.844674992032965,111,1.85,47.6304637972739,-122.398615866488,0.131775257504103
"14:25:23","10/6/2022","00:43:40",-5.60832,274,80,47.6304893,-122.3985977,10,54.95,43.7,0.902888888888889,100,0.422337495087445,112,1.86666666666667,47.6304639551799,-122.398617522621,0.125654412382881
"14:25:24","10/6/2022","00:43:41",-5.60832,269,80,47.6304855,-122.3986053,10,54.99,43.7166666666667,0.924222222222222,100,0.710199493774174,113,1.88333333333333,47.6304641545443,-122.398619099428,0.120517602191621
"14:25:25","10/6/2022","00:43:42",-5.6388,270,80,47.6304817,-122.3986129,10,54.95,43.7333333333333,0.937666666666667,100,0.710199528779116,114,1.9,47.6304643776252,-122.398620737928,0.12557019156102
"14:25:26","10/6/2022","00:43:43",-5.6388,270,80,47.630474,-122.3986206,10,54.95,43.75,0.933888888888889,100,1.03296916285115,115,1.91666666666667,47.6304646895032,-122.398622277602,0.120755284125508
"14:25:27","10/6/2022","00:43:44",-5.6388,268,80,47.6304779,-122.3986206,10,54.95,43.7666666666667,0.934555555555556,100,0.433451640511034,116,1.93333333333333,47.630464943767,-122.398623734152,0.113018508543476
"14:25:28","10/6/2022","00:43:45",-5.60832,269,80,47.6304664,-122.3986282,10,54.95,43.7833333333333,0.939444444444444,100,1.39986507403384,117,1.95,47.6304652074779,-122.398625123619,0.108425171173538
"14:25:29","10/6/2022","00:43:46",-5.60832,267,80,47.6304664,-122.3986282,10,54.95,43.8,0.9482,100,0,118,1.96666666666667,47.6304653959858,-122.398626462474,0.10274501915726
"14:25:30","10/6/2022","00:43:47",-5.60832,268,80,47.6304664,-122.3986282,10,54.95,43.8166666666667,0.956555555555555,100,0,119,1.98333333333333,47.6304655733417,-122.398627767716,0.100022434185213
"14:25:31","10/6/2022","00:43:48",-5.6388,267,80,47.6304626,-122.3986358,10,54.99,43.8333333333333,0.948888888888889,100,0.710199691199499,120,2,47.6304657386259,-122.398629056965,0.0985859435117572
"14:25:32","10/6/2022","00:43:49",-5.6388,268,80,47.630455,-122.3986358,10,54.95,43.85,0.930888888888889,100,0.844674986000847,121,2.01666666666667,47.6304657595905,-122.398630607227,0.116492231246077
"14:25:33","10/6/2022","00:43:50",-5.57784,267,80,47.630455,-122.3986358,10,54.95,43.8666666666667,0.930333333333333,100,0,122,2.03333333333333,47.6304658056597,-122.398632100258,0.112286062566932
"14:25:34","10/6/2022","00:43:51",-5.51688,267,80,47.6304512,-122.3986434,10,54.95,43.8833333333333,0.942777777777778,100,0.710199789944172,123,2.05,47.63046578342,-122.398633565597,0.110116559411239
"14:25:35","10/6/2022","00:43:52",-5.4864,267,80,47.630455,-122.3986358,10,54.95,43.9,0.965777777777778,100,0.710199789944172,124,2.06666666666667,47.6304656614913,-122.398635033279,0.111094381184642
"14:25:36","10/6/2022","00:43:53",-5.45592,267,80,47.6304512,-122.3986434,10,54.95,43.9166666666667,1.00855555555556,100,0.710199789944172,125,2.08333333333333,47.630465666276,-122.398636186544,0.086644764072634
"14:25:37","10/6/2022","00:43:54",-5.4864,267,80,47.6304473,-122.3986511,10,54.95,43.9333333333333,1.04655555555556,100,0.722863014286419,126,2.1,47.6304658351764,-122.398637131178,0.0734096635450286
"14:25:38","10/6/2022","00:43:55",-5.4864,267,80,47.6304626,-122.3986358,10,54.95,43.95,1.05766666666667,100,2.05252341483448,127,2.11666666666667,47.6304660371698,-122.398638012337,0.0699032119565067
"14:25:39","10/6/2022","00:43:56",-5.51688,261,80,47.6304664,-122.3986358,10,54.95,43.9666666666667,1.0597,100,0.422337492538387,128,2.13333333333333,47.6304662708517,-122.39863884594,0.0677990797480587
"14:25:40","10/6/2022","00:43:57",-5.4864,262,80,47.6304664,-122.3986434,10,54.95,43.9833333333333,1.06088888888889,100,0.570976899798957,129,2.15,47.6304665351124,-122.398639648092,0.0670405253941807
"14:25:41","10/6/2022","00:43:58",-5.4864,262,80,47.6304626,-122.3986511,10,54.95,44,1.05355555555556,100,0.716253711229417,130,2.16666666666667,47.6304667422993,-122.398640435178,0.0634579184630902
"14:25:42","10/6/2022","00:43:59",-5.4864,261,80,47.6304664,-122.3986434,10,54.95,44.0166666666667,1.02911111111111,100,0.716253711229417,131,2.18333333333333,47.6304669539602,-122.398641223946,0.063757522307704
"14:25:43","10/6/2022","00:44:00",-5.4864,256,80,47.6304664,-122.3986511,10,54.95,44.0333333333333,1.03022222222222,100,0.578489755298777,132,2.2,47.6304670803199,-122.398642031603,0.0622820758337854
"14:25:44","10/6/2022","00:44:01",-5.4864,257,80,47.6304664,-122.3986511,10,54.95,44.05,1.03822222222222,100,0,133,2.21666666666667,47.6304672675363,-122.3986428759,0.0667564244630565
"14:25:45","10/6/2022","00:44:02",-5.4864,255,80,47.6304702,-122.3986434,10,54.95,44.0666666666667,1.04155555555556,100,0.716253676369975,134,2.23333333333333,47.6304673614426,-122.398643775225,0.0683663145496105
