time,date,flight_time,depth,heading,battery_remaining,lat,lon,satellite_count,temp,seq,avg_dist,avg_conf,EucDIS,clock,clock_min,lat_smooth,lon_smooth,EucSmooth
13:54:35,10/6/2022,0:12:52,-6.096,261,96,47.6302947,-122.3986358,10,55.11,12.9,0.826666667,100,0.710201188,236,3.933333333,47.63029665,-122.3986409,0.710201188
13:54:36,10/6/2022,0:12:53,-5.97408,260,96,47.6302947,-122.3986358,10,55.11,12.91666667,0.829111111,100,0,237,3.95,47.63029708,-122.3986427,0
13:54:37,10/6/2022,0:12:54,-5.97408,260,96,47.6302986,-122.3986358,10,55.09,12.93333333,0.861777778,100,0.433451624,238,3.966666667,47.63029742,-122.3986446,0.433451624
13:54:38,10/6/2022,0:12:55,-5.97408,260,96,47.6303024,-122.3986358,10,55.11,12.95,0.9175,100,0.42233748,239,3.983333333,47.63029773,-122.3986464,0.42233748
13:54:39,10/6/2022,0:12:56,-5.9436,260,96,47.6303024,-122.3986358,10,55.09,12.96666667,0.956111111,100,0,240,4,47.63029804,-122.3986482,0
13:54:40,10/6/2022,0:12:57,-5.91312,260,96,47.6303024,-122.3986358,10,55.09,12.98333333,0.974777778,100,0,241,4.016666667,47.6302983,-122.39865,0
13:54:41,10/6/2022,0:12:58,-5.9436,259,96,47.6303024,-122.3986358,10,55.11,13,0.984,100,0,242,4.033333333,47.63029853,-122.3986516,0
13:54:42,10/6/2022,0:12:59,-5.9436,261,96,47.6302947,-122.3986587,10,55.09,13.01666667,0.986444444,100,1.92154104,243,4.05,47.63029877,-122.3986533,1.92154104
13:54:43,10/6/2022,0:13:00,-5.9436,261,96,47.6302909,-122.3986587,10,55.09,13.03333333,0.997333333,100,0.42233748,244,4.066666667,47.63029896,-122.3986549,0.42233748
13:54:44,10/6/2022,0:13:01,-5.91312,262,96,47.6302909,-122.3986587,10,55.09,13.05,1.013111111,100,0,245,4.083333333,47.63029917,-122.3986563,0
13:54:45,10/6/2022,0:13:02,-5.9436,263,95,47.6302986,-122.3986511,10,55.09,13.06666667,1.023888889,100,1.028781679,246,4.1,47.63029946,-122.3986576,1.028781679
13:54:46,10/6/2022,0:13:03,-5.97408,263,95,47.6303062,-122.3986434,10,55.11,13.08333333,1.014111111,100,1.023781364,247,4.116666667,47.63029979,-122.3986589,1.023781364
13:54:47,10/6/2022,0:13:04,-5.97408,263,95,47.63031,-122.3986434,10,55.11,13.1,0.980888889,100,0.42233748,248,4.133333333,47.63029995,-122.3986603,0.42233748
13:54:48,10/6/2022,0:13:05,-5.91312,263,95,47.63031,-122.3986511,10,55.09,13.11666667,0.9673,100,0.578491481,249,4.15,47.63030025,-122.3986613,0.578491481
13:54:49,10/6/2022,0:13:06,-5.88264,263,95,47.6303176,-122.3986434,10,55.11,13.13333333,0.990333333,100,1.023781295,250,4.166666667,47.63030051,-122.3986622,1.023781295
13:54:50,10/6/2022,0:13:07,-5.9436,263,95,47.6303176,-122.3986434,10,55.09,13.15,1.011111111,100,0,251,4.183333333,47.63030053,-122.3986632,0
13:54:51,10/6/2022,0:13:08,-5.97408,263,95,47.6303176,-122.3986587,10,55.09,13.16666667,0.995444444,100,1.149469917,252,4.2,47.63030051,-122.3986642,1.149469917
13:54:52,10/6/2022,0:13:09,-5.97408,263,95,47.6303062,-122.398674,10,55.09,13.18333333,0.961333333,100,1.710731394,253,4.216666667,47.63030037,-122.3986653,1.710731394
13:54:53,10/6/2022,0:13:10,-5.91312,263,95,47.6303024,-122.398674,10,55.11,13.2,0.956666667,100,0.42233748,254,4.233333333,47.63030018,-122.3986663,0.42233748
13:54:54,10/6/2022,0:13:11,-5.91312,263,95,47.6303024,-122.398674,10,55.09,13.21666667,0.986444444,100,0,255,4.25,47.63029988,-122.3986671,0
13:54:55,10/6/2022,0:13:12,-5.9436,263,95,47.6302947,-122.3986816,10,55.11,13.23333333,1.014333333,100,1.028781657,256,4.266666667,47.63029946,-122.3986679,1.028781657
13:54:56,10/6/2022,0:13:13,-5.9436,263,95,47.6303024,-122.398674,10,55.09,13.25,1.008777778,100,1.028781657,257,4.283333333,47.63029892,-122.3986686,1.028781657
13:54:57,10/6/2022,0:13:14,-5.9436,263,95,47.6303024,-122.3986663,10,55.11,13.26666667,0.9855,100,0.578491562,258,4.3,47.63029814,-122.3986694,0.578491562
13:54:58,10/6/2022,0:13:15,-5.9436,263,95,47.6303024,-122.3986663,10,55.09,13.28333333,0.976555556,100,0,259,4.316666667,47.63029725,-122.3986702,0
13:54:59,10/6/2022,0:13:16,-5.91312,262,95,47.6302986,-122.398674,10,55.09,13.3,0.988625,100,0.716255163,260,4.333333333,47.63029608,-122.3986709,0.716255163
13:55:00,10/6/2022,0:13:17,-5.9436,263,95,47.6302986,-122.398674,10,55.11,13.31666667,0.9979,100,0,261,4.35,47.63029462,-122.3986715,0
13:55:01,10/6/2022,0:13:18,-5.9436,264,95,47.6302947,-122.3986816,10,55.09,13.33333333,0.991444444,100,0.716866126,262,4.366666667,47.63029303,-122.3986719,0.716866126
13:55:02,10/6/2022,0:13:19,-5.9436,264,95,47.6302909,-122.3986816,10,55.09,13.35,0.979222222,100,0.422337477,263,4.383333333,47.63029189,-122.3986724,0.422337477
13:55:03,10/6/2022,0:13:20,-5.9436,263,95,47.6302909,-122.3986816,10,55.09,13.36666667,0.975666667,100,0,264,4.4,47.63029139,-122.3986732,0
13:55:04,10/6/2022,0:13:21,-5.91312,263,95,47.6302833,-122.3986892,10,55.11,13.38333333,0.983555556,100,1.019555113,265,4.416666667,47.63029166,-122.3986744,1.019555113
13:55:05,10/6/2022,0:13:22,-5.9436,263,95,47.6302795,-122.3986892,10,55.11,13.4,1.000666667,100,0.422337478,266,4.433333333,47.63029286,-122.3986759,0.422337478
13:55:06,10/6/2022,0:13:23,-5.9436,263,95,47.6302795,-122.3986892,10,55.09,13.41666667,1.004777778,100,0,267,4.45,47.63029404,-122.3986773,0
13:55:07,10/6/2022,0:13:24,-5.9436,263,95,47.6302719,-122.3986968,10,55.09,13.43333333,0.996888889,100,1.019555181,268,4.466666667,47.63029513,-122.3986786,1.019555181
13:55:08,10/6/2022,0:13:25,-5.9436,263,95,47.6302833,-122.3986816,10,55.11,13.45,0.995111111,100,1.705692928,269,4.483333333,47.63029623,-122.3986793,1.705692928
13:55:09,10/6/2022,0:13:26,-5.9436,263,95,47.6302833,-122.3986816,10,55.11,13.46666667,0.9938,100,0,270,4.5,47.63029724,-122.3986799,0
13:55:10,10/6/2022,0:13:27,-5.9436,263,95,47.6302833,-122.3986816,10,55.09,13.48333333,0.988555556,100,0,271,4.516666667,47.6302982,-122.3986808,0
13:55:11,10/6/2022,0:13:28,-5.91312,262,95,47.6302833,-122.3986892,10,55.11,13.5,0.982,100,0.570978892,272,4.533333333,47.6302993,-122.3986816,0.570978892
13:55:12,10/6/2022,0:13:29,-5.9436,263,95,47.6302833,-122.3986892,10,55.11,13.51666667,0.978,100,0,273,4.55,47.63030053,-122.3986826,0
13:55:13,10/6/2022,0:13:30,-5.97408,263,95,47.6302909,-122.3986816,10,55.11,13.53333333,0.973555556,100,1.019555113,274,4.566666667,47.63030163,-122.3986837,1.019555113
13:55:14,10/6/2022,0:13:31,-5.97408,263,95,47.6302871,-122.3986892,10,55.09,13.55,0.964111111,100,0.710201217,275,4.583333333,47.63030254,-122.3986847,0.710201217
13:55:15,10/6/2022,0:13:32,-5.9436,263,95,47.6302871,-122.3986892,10,55.11,13.56666667,0.963222222,100,0,276,4.6,47.6303034,-122.3986858,0
13:55:16,10/6/2022,0:13:33,-5.91312,263,95,47.6302947,-122.3986816,10,55.11,13.58333333,0.983666667,100,1.019555089,277,4.616666667,47.63030427,-122.3986867,1.019555089
13:55:17,10/6/2022,0:13:34,-5.97408,263,95,47.6302986,-122.3986816,10,55.11,13.6,1.002444444,100,0.433451624,278,4.633333333,47.63030513,-122.3986877,0.433451624
13:55:18,10/6/2022,0:13:35,-6.00456,263,95,47.6303024,-122.3986892,10,55.09,13.61666667,0.990111111,100,0.710201118,279,4.65,47.630306,-122.3986887,0.710201118
13:55:19,10/6/2022,0:13:36,-5.97408,263,95,47.6303024,-122.3986892,10,55.11,13.63333333,0.959111111,100,0,280,4.666666667,47.63030685,-122.3986896,0
13:55:20,10/6/2022,0:13:37,-5.88264,263,95,47.6303024,-122.3986892,10,55.11,13.65,0.9532,100,0,281,4.683333333,47.63030775,-122.3986904,0
13:55:21,10/6/2022,0:13:38,-5.91312,263,95,47.6303024,-122.3986968,10,55.11,13.66666667,0.971222222,100,0.570978684,282,4.7,47.6303087,-122.3986911,0.570978684
13:55:22,10/6/2022,0:13:39,-5.97408,263,95,47.6303024,-122.3986968,10,55.09,13.68333333,0.976222222,100,0,283,4.716666667,47.63030973,-122.398692,0
13:55:23,10/6/2022,0:13:40,-6.00456,263,95,47.6303024,-122.3986968,10,55.11,13.7,0.958111111,100,0,284,4.733333333,47.63031071,-122.3986928,0
13:55:24,10/6/2022,0:13:41,-5.91312,263,95,47.6303329,-122.3986663,10,55.11,13.71666667,0.943,100,4.091634921,285,4.75,47.63031173,-122.3986936,4.091634921
13:55:25,10/6/2022,0:13:42,-5.88264,263,95,47.6303329,-122.3986663,10,55.11,13.73333333,0.954555556,100,0,286,4.766666667,47.63031263,-122.3986947,0
13:55:26,10/6/2022,0:13:43,-5.9436,263,95,47.6303405,-122.3986587,10,55.11,13.75,0.986444444,100,1.01955482,287,4.783333333,47.63031342,-122.3986959,1.01955482
13:55:27,10/6/2022,0:13:44,-6.00456,263,95,47.6303405,-122.3986587,10,55.09,13.76666667,0.999777778,100,0,288,4.8,47.63031415,-122.398697,0
13:55:28,10/6/2022,0:13:45,-6.00456,263,95,47.6303329,-122.3986892,10,55.11,13.78333333,0.969111111,100,2.442152628,289,4.816666667,47.63031483,-122.3986982,2.442152628
13:55:29,10/6/2022,0:13:46,-5.91312,263,95,47.6303253,-122.3987045,10,55.09,13.8,0.9393,100,1.42644884,290,4.833333333,47.63031551,-122.3986992,1.42644884
13:55:30,10/6/2022,0:13:47,-5.88264,263,95,47.6303215,-122.3987045,10,55.09,13.81666667,0.963888889,100,0.42233748,291,4.85,47.63031616,-122.3987003,0.42233748
13:55:31,10/6/2022,0:13:48,-5.9436,263,95,47.6303215,-122.3987045,10,55.09,13.83333333,0.99875,100,0,292,4.866666667,47.63031688,-122.3987013,0
13:55:32,10/6/2022,0:13:49,-6.00456,263,95,47.6303215,-122.3987045,10,55.09,13.85,0.9867,100,0,293,4.883333333,47.63031767,-122.3987022,0
13:55:33,10/6/2022,0:13:50,-5.9436,263,95,47.6303253,-122.3987045,10,55.09,13.86666667,0.952444444,100,0.42233748,294,4.9,47.63031843,-122.3987031,0.42233748
13:55:34,10/6/2022,0:13:51,-5.88264,263,95,47.6303253,-122.3987045,10,55.09,13.88333333,0.941777778,100,0,295,4.916666667,47.63031916,-122.398704,0
13:55:35,10/6/2022,0:13:52,-5.91312,263,95,47.6303253,-122.3987121,10,55.11,13.9,0.964666667,100,0.570978434,296,4.933333333,47.63031986,-122.3987049,0.570978434
13:55:36,10/6/2022,0:13:53,-5.97408,263,95,47.6303253,-122.3987121,10,55.11,13.91666667,0.991,100,0,297,4.95,47.63032054,-122.3987059,0
13:55:37,10/6/2022,0:13:54,-5.97408,263,95,47.6303215,-122.3987121,10,55.11,13.93333333,0.982888889,100,0.422337479,298,4.966666667,47.63032129,-122.3987069,0.422337479
13:55:38,10/6/2022,0:13:55,-5.91312,263,95,47.6303253,-122.3987121,10,55.11,13.95,0.9501,100,0.422337479,299,4.983333333,47.63032192,-122.3987082,0.422337479
13:55:39,10/6/2022,0:13:56,-5.91312,263,95,47.6303253,-122.3987121,10,55.11,13.96666667,0.945,100,0,300,5,47.63032249,-122.3987096,0
13:55:40,10/6/2022,0:13:57,-5.9436,263,95,47.6303253,-122.3987121,10,55.11,13.98333333,0.9617,100,0,301,5.016666667,47.63032292,-122.398711,0
13:55:41,10/6/2022,0:13:58,-5.9436,263,95,47.6303215,-122.3987197,10,55.11,14,0.965666667,100,0.710200918,302,5.033333333,47.63032328,-122.3987125,0.710200918
13:55:42,10/6/2022,0:13:59,-5.91312,262,95,47.6303215,-122.3987197,10,55.11,14.01666667,0.957888889,100,0,303,5.05,47.63032357,-122.398714,0
13:55:43,10/6/2022,0:14:00,-5.91312,262,95,47.6303215,-122.3987274,10,55.11,14.03333333,0.959444444,100,0.578491349,304,5.066666667,47.63032384,-122.3987157,0.578491349
13:55:44,10/6/2022,0:14:01,-5.97408,263,95,47.6303176,-122.3987274,10,55.11,14.05,0.958111111,100,0.433451623,305,5.083333333,47.63032421,-122.3987171,0.433451623
13:55:45,10/6/2022,0:14:02,-5.97408,263,95,47.6303176,-122.3987274,10,55.09,14.06666667,0.941444444,100,0,306,5.1,47.63032459,-122.3987185,0
13:55:46,10/6/2022,0:14:03,-5.88264,262,95,47.6303215,-122.3987197,10,55.09,14.08333333,0.929666667,100,0.722864147,307,5.116666667,47.63032488,-122.39872,0.722864147
13:55:47,10/6/2022,0:14:04,-5.91312,264,95,47.6303253,-122.3987197,10,55.09,14.1,0.945888889,100,0.42233748,308,5.133333333,47.63032502,-122.3987217,0.42233748
13:55:48,10/6/2022,0:14:05,-5.97408,264,95,47.6303176,-122.3987426,10,55.09,14.11666667,0.971333333,100,1.921540357,309,5.15,47.63032505,-122.3987235,1.921540357
13:55:49,10/6/2022,0:14:06,-5.97408,263,95,47.6303291,-122.3987197,10,55.09,14.13333333,0.9638,100,2.143256798,310,5.166666667,47.63032495,-122.3987254,2.143256798
13:55:50,10/6/2022,0:14:07,-5.9436,263,95,47.6303291,-122.3987197,10,55.09,14.15,0.936777778,100,0,311,5.183333333,47.63032475,-122.3987276,0
13:55:51,10/6/2022,0:14:08,-5.91312,262,95,47.6303291,-122.3987197,10,55.11,14.16666667,0.940444444,100,0,312,5.2,47.63032435,-122.39873,0
13:55:52,10/6/2022,0:14:09,-5.91312,263,95,47.6303329,-122.3987197,10,55.11,14.18333333,0.969111111,100,0.422337479,313,5.216666667,47.63032383,-122.3987324,0.422337479
13:55:53,10/6/2022,0:14:10,-5.9436,263,95,47.6303329,-122.3987274,10,55.09,14.2,0.983666667,100,0.578491223,314,5.233333333,47.63032315,-122.3987346,0.578491223
13:55:54,10/6/2022,0:14:11,-5.97408,263,95,47.6303329,-122.398735,10,55.11,14.21666667,0.969333333,100,0.570978352,315,5.25,47.63032252,-122.3987368,0.570978352
13:55:55,10/6/2022,0:14:12,-6.00456,263,95,47.6303329,-122.398735,10,55.11,14.23333333,0.934666667,100,0,316,5.266666667,47.6303219,-122.3987388,0
13:55:56,10/6/2022,0:14:13,-5.91312,262,95,47.6303329,-122.398735,10,55.11,14.25,0.916888889,100,0,317,5.283333333,47.63032124,-122.3987408,0
13:55:57,10/6/2022,0:14:14,-5.88264,260,95,47.6303329,-122.398735,10,55.09,14.26666667,0.935,100,0,318,5.3,47.63032068,-122.3987427,0
13:55:58,10/6/2022,0:14:15,-5.97408,261,95,47.6303253,-122.3987503,10,55.11,14.28333333,0.956444444,100,1.426448834,319,5.316666667,47.63031999,-122.3987445,1.426448834
13:55:59,10/6/2022,0:14:16,-6.00456,262,95,47.6303253,-122.3987503,10,55.11,14.3,0.9347,100,0,320,5.333333333,47.63031926,-122.3987465,0
13:56:00,10/6/2022,0:14:17,-5.97408,262,95,47.6303138,-122.3987579,10,55.09,14.31666667,0.904777778,100,1.399865702,321,5.35,47.6303185,-122.3987485,1.399865702
13:56:01,10/6/2022,0:14:18,-5.88264,262,95,47.63031,-122.3987579,10,55.09,14.33333333,0.907111111,100,0.422337479,322,5.366666667,47.63031777,-122.3987504,0.422337479
13:56:02,10/6/2022,0:14:19,-5.91312,262,95,47.63031,-122.3987579,10,55.09,14.35,0.940111111,100,0,323,5.383333333,47.63031702,-122.3987523,0
13:56:03,10/6/2022,0:14:20,-5.97408,262,95,47.6303062,-122.3987579,10,55.11,14.36666667,0.966333333,100,0.422337475,324,5.4,47.63031633,-122.398754,0.422337475
13:56:04,10/6/2022,0:14:21,-5.9436,262,95,47.6303062,-122.3987579,10,55.09,14.38333333,0.946888889,100,0,325,5.416666667,47.63031554,-122.3987561,0
13:56:05,10/6/2022,0:14:22,-5.91312,261,95,47.6303062,-122.3987579,10,55.09,14.4,0.916888889,100,0,326,5.433333333,47.6303148,-122.398758,0
13:56:06,10/6/2022,0:14:23,-5.9436,262,95,47.6303062,-122.3987579,10,55.09,14.41666667,0.919888889,100,0,327,5.45,47.6303142,-122.3987598,0
13:56:07,10/6/2022,0:14:24,-5.9436,263,95,47.6303062,-122.3987579,10,55.09,14.43333333,0.946888889,100,0,328,5.466666667,47.63031375,-122.3987615,0
13:56:08,10/6/2022,0:14:25,-5.91312,263,95,47.6303062,-122.3987579,10,55.09,14.45,0.969666667,100,0,329,5.483333333,47.63031342,-122.3987631,0
13:56:09,10/6/2022,0:14:26,-5.9436,263,95,47.63031,-122.3987503,10,55.09,14.46666667,0.9645,100,0.710201046,330,5.5,47.63031348,-122.3987643,0.710201046
13:56:10,10/6/2022,0:14:27,-6.00456,263,95,47.63031,-122.3987503,10,55.11,14.48333333,0.947,100,0,331,5.516666667,47.63031367,-122.3987656,0
13:56:11,10/6/2022,0:14:28,-5.97408,262,95,47.63031,-122.3987655,10,55.09,14.5,0.917444444,100,1.141957196,332,5.533333333,47.6303139,-122.3987668,1.141957196
13:56:12,10/6/2022,0:14:29,-5.91312,262,95,47.63031,-122.3987655,10,55.09,14.51666667,0.894222222,100,0,333,5.55,47.63031416,-122.3987682,0
13:56:13,10/6/2022,0:14:30,-5.91312,263,95,47.63031,-122.3987655,10,55.09,14.53333333,0.904888889,100,0,334,5.566666667,47.63031448,-122.3987695,0
13:56:14,10/6/2022,0:14:31,-5.97408,263,95,47.63031,-122.3987808,10,55.09,14.55,0.917888889,100,1.149470072,335,5.583333333,47.63031487,-122.3987708,1.149470072
13:56:15,10/6/2022,0:14:32,-5.97408,263,95,47.6303138,-122.3987731,10,55.09,14.56666667,0.918777778,100,0.716255056,336,5.6,47.63031521,-122.3987722,0.716255056
13:56:16,10/6/2022,0:14:33,-5.91312,261,95,47.63031,-122.3987808,10,55.09,14.58333333,0.904777778,100,0.716255056,337,5.616666667,47.63031568,-122.3987736,0.716255056
13:56:17,10/6/2022,0:14:34,-5.9436,262,95,47.63031,-122.3987808,10,55.11,14.6,0.893888889,100,0,338,5.633333333,47.63031624,-122.3987751,0
13:56:18,10/6/2022,0:14:35,-5.91312,262,95,47.63031,-122.3987884,10,55.11,14.61666667,0.8968,100,0.570978598,339,5.65,47.63031667,-122.3987774,0.570978598
13:56:19,10/6/2022,0:14:36,-5.91312,263,95,47.63031,-122.3987884,10,55.11,14.63333333,0.91075,100,0,340,5.666666667,47.63031713,-122.3987796,0
13:56:20,10/6/2022,0:14:37,-5.9436,263,95,47.63031,-122.3987884,10,55.09,14.65,0.9138,100,0,341,5.683333333,47.63031764,-122.3987816,0
13:56:21,10/6/2022,0:14:38,-5.97408,263,95,47.63031,-122.3987884,10,55.11,14.66666667,0.908333333,100,0,342,5.7,47.63031824,-122.3987834,0
13:56:22,10/6/2022,0:14:39,-5.9436,263,95,47.6303138,-122.3987808,10,55.11,14.68333333,0.897,100,0.710201015,343,5.716666667,47.63031893,-122.3987852,0.710201015
13:56:23,10/6/2022,0:14:40,-5.7912,262,95,47.6303215,-122.3987884,10,55.09,14.7,0.885777778,100,1.028781533,344,5.733333333,47.63031974,-122.3987867,1.028781533
13:56:24,10/6/2022,0:14:41,-5.7912,262,95,47.6303215,-122.3987884,10,55.09,14.71666667,0.929111111,100,0,345,5.75,47.63032065,-122.3987882,0
13:56:25,10/6/2022,0:14:42,-5.82168,262,95,47.6303291,-122.3987808,10,55.09,14.73333333,0.995888889,100,1.019554877,346,5.766666667,47.63032178,-122.3987896,1.019554877
13:56:26,10/6/2022,0:14:43,-5.7912,262,95,47.6303253,-122.3988037,10,55.09,14.75,1.031555556,100,1.771527765,347,5.783333333,47.63032248,-122.3987914,1.771527765
13:56:27,10/6/2022,0:14:44,-5.76072,262,95,47.6303215,-122.3988037,10,55.09,14.76666667,1.030444444,100,0.422337475,348,5.8,47.63032318,-122.3987932,0.422337475
13:56:28,10/6/2022,0:14:45,-5.76072,263,95,47.6303215,-122.3988037,10,55.09,14.78333333,1.038666667,100,0,349,5.816666667,47.63032374,-122.3987953,0
13:56:29,10/6/2022,0:14:46,-5.82168,263,95,47.6303215,-122.3988037,10,55.09,14.8,1.0549,100,0,350,5.833333333,47.6303242,-122.3987976,0
13:56:30,10/6/2022,0:14:47,-5.7912,263,95,47.6303215,-122.3988037,10,55.09,14.81666667,1.038888889,100,0,351,5.85,47.6303247,-122.3987998,0
13:56:31,10/6/2022,0:14:48,-5.76072,262,95,47.6303215,-122.3988037,10,55.11,14.83333333,1.024222222,100,0,352,5.866666667,47.63032517,-122.3988018,0
13:56:32,10/6/2022,0:14:49,-5.7912,262,95,47.6303253,-122.3988037,10,55.09,14.85,1.018222222,100,0.422337475,353,5.883333333,47.63032577,-122.3988037,0.422337475
13:56:33,10/6/2022,0:14:50,-5.7912,262,95,47.6303291,-122.3988037,10,55.11,14.86666667,1.019666667,100,0.422337477,354,5.9,47.63032633,-122.3988055,0.422337477
13:56:34,10/6/2022,0:14:51,-5.76072,262,95,47.6303291,-122.3988037,10,55.09,14.88333333,1.024666667,100,0,355,5.916666667,47.63032697,-122.3988072,0
13:56:35,10/6/2022,0:14:52,-5.7912,263,95,47.6303291,-122.3988037,10,55.11,14.9,1.038,100,0,356,5.933333333,47.63032763,-122.3988088,0
13:56:36,10/6/2022,0:14:53,-5.82168,263,95,47.6303291,-122.3988037,10,55.09,14.91666667,1.032555556,100,0,357,5.95,47.63032835,-122.3988104,0
13:56:37,10/6/2022,0:14:54,-5.82168,263,95,47.6303291,-122.3988037,10,55.09,14.93333333,1.011666667,100,0,358,5.966666667,47.63032912,-122.3988118,0
13:56:38,10/6/2022,0:14:55,-5.73024,262,95,47.6303405,-122.398796,10,55.09,14.95,1.004,100,1.392828982,359,5.983333333,47.63032987,-122.3988132,1.392828982
13:56:39,10/6/2022,0:14:56,-5.7912,262,95,47.6303367,-122.3988113,10,55.09,14.96666667,1.0185,100,1.224601545,360,6,47.63033069,-122.3988146,1.224601545
13:56:40,10/6/2022,0:14:57,-5.82168,262,95,47.6303405,-122.3988113,10,55.11,14.98333333,1.024555556,100,0.422337477,361,6.016666667,47.63033145,-122.398816,0.422337477
13:56:41,10/6/2022,0:14:58,-5.7912,262,95,47.6303405,-122.3988113,10,55.09,15,1.005333333,100,0,362,6.033333333,47.63033221,-122.3988174,0
13:56:42,10/6/2022,0:14:59,-5.73024,262,95,47.6303405,-122.3988113,10,55.11,15.01666667,0.999,100,0,363,6.05,47.63033302,-122.3988188,0
13:56:43,10/6/2022,0:15:00,-5.7912,262,95,47.6303405,-122.3988113,10,55.11,15.03333333,1.019444444,100,0,364,6.066666667,47.63033399,-122.39882,0
13:56:44,10/6/2022,0:15:01,-5.82168,263,95,47.6303443,-122.3988113,10,55.09,15.05,1.031333333,100,0.422337478,365,6.083333333,47.630335,-122.3988212,0.422337478
13:56:45,10/6/2022,0:15:02,-5.76072,262,95,47.6303482,-122.3988113,10,55.09,15.06666667,1.014111111,100,0.433451621,366,6.1,47.63033603,-122.3988223,0.433451621
13:56:46,10/6/2022,0:15:03,-5.76072,262,95,47.6303482,-122.3988113,10,55.09,15.08333333,1.001111111,100,0,367,6.116666667,47.63033714,-122.3988234,0
13:56:47,10/6/2022,0:15:04,-5.7912,262,95,47.6303443,-122.3988189,10,55.09,15.1,1.010666667,100,0.716865687,368,6.133333333,47.63033839,-122.3988246,0.716865687
13:56:48,10/6/2022,0:15:05,-5.76072,263,95,47.6303443,-122.3988189,10,55.09,15.11666667,1.012,100,0,369,6.15,47.63033976,-122.3988257,0
13:56:49,10/6/2022,0:15:06,-5.76072,263,95,47.6303482,-122.3988189,10,55.09,15.13333333,1.007,100,0.433451622,370,6.166666667,47.63034116,-122.398827,0.433451622
13:56:50,10/6/2022,0:15:07,-5.82168,263,95,47.6303482,-122.3988189,10,55.09,15.15,1.009,100,0,371,6.183333333,47.63034266,-122.3988279,0
13:56:51,10/6/2022,0:15:08,-5.85216,262,95,47.6303482,-122.3988418,10,55.09,15.16666667,0.997888889,100,1.720447407,372,6.2,47.63034385,-122.3988293,1.720447407
13:56:52,10/6/2022,0:15:09,-5.76072,262,95,47.6303482,-122.3988418,10,55.09,15.18333333,0.981777778,100,0,373,6.216666667,47.63034489,-122.3988308,0
13:56:53,10/6/2022,0:15:10,-5.73024,262,95,47.6303482,-122.3988418,10,55.09,15.2,0.980555556,100,0,374,6.233333333,47.63034577,-122.3988325,0
13:56:54,10/6/2022,0:15:11,-5.73024,262,95,47.6303443,-122.3988494,10,55.11,15.21666667,1.008333333,100,0.716865687,375,6.25,47.63034644,-122.3988343,0.716865687
13:56:55,10/6/2022,0:15:12,-5.76072,263,95,47.6303405,-122.3988571,10,55.09,15.23333333,1.035222222,100,0.71625478,376,6.266666667,47.63034695,-122.3988362,0.71625478
13:56:56,10/6/2022,0:15:13,-5.73024,263,95,47.6303405,-122.3988571,10,55.09,15.25,1.041666667,100,0,377,6.283333333,47.63034729,-122.3988382,0
13:56:57,10/6/2022,0:15:14,-5.73024,263,95,47.6303405,-122.3988571,10,55.09,15.26666667,1.040666667,100,0,378,6.3,47.63034747,-122.3988406,0
13:56:58,10/6/2022,0:15:15,-5.76072,263,95,47.6303405,-122.3988571,10,55.11,15.28333333,1.037666667,100,0,379,6.316666667,47.63034749,-122.3988431,0
13:56:59,10/6/2022,0:15:16,-5.69976,261,95,47.6303405,-122.3988571,10,55.09,15.3,1.033888889,100,0,380,6.333333333,47.63034735,-122.3988457,0
13:57:00,10/6/2022,0:15:17,-5.69976,262,95,47.6303405,-122.3988571,10,55.09,15.31666667,1.0385,100,0,381,6.35,47.63034718,-122.3988481,0
13:57:01,10/6/2022,0:15:18,-5.76072,263,95,47.6303405,-122.3988571,10,55.11,15.33333333,1.045333333,100,0,382,6.366666667,47.63034687,-122.3988504,0
13:57:02,10/6/2022,0:15:19,-5.7912,264,95,47.6303405,-122.3988571,10,55.09,15.35,1.030444444,100,0,383,6.383333333,47.63034662,-122.3988527,0
13:57:03,10/6/2022,0:15:20,-5.73024,263,95,47.6303405,-122.3988571,10,55.11,15.36666667,1.022,100,0,384,6.4,47.6303465,-122.3988547,0
13:57:04,10/6/2022,0:15:21,-5.69976,263,95,47.6303405,-122.3988571,10,55.09,15.38333333,1.025111111,100,0,385,6.416666667,47.63034633,-122.3988569,0
13:57:05,10/6/2022,0:15:22,-5.76072,262,95,47.6303291,-122.39888,10,55.09,15.4,1.027111111,100,2.136647202,386,6.433333333,47.63034611,-122.3988592,2.136647202
13:57:06,10/6/2022,0:15:23,-5.76072,263,95,47.6303291,-122.39888,10,55.11,15.41666667,1.015222222,100,0,387,6.45,47.63034581,-122.3988614,0
13:57:07,10/6/2022,0:15:24,-5.69976,264,95,47.6303253,-122.39888,10,55.09,15.43333333,1.005777778,100,0.422337474,388,6.466666667,47.63034543,-122.3988642,0.422337474
13:57:08,10/6/2022,0:15:25,-5.69976,263,95,47.6303253,-122.39888,10,55.09,15.45,1.023777778,100,0,389,6.483333333,47.63034499,-122.3988668,0
13:57:09,10/6/2022,0:15:26,-5.73024,262,95,47.6303253,-122.39888,10,55.11,15.46666667,1.037111111,100,0,390,6.5,47.6303445,-122.3988694,0
13:57:10,10/6/2022,0:15:27,-5.69976,262,95,47.6303367,-122.3988647,10,55.09,15.48333333,1.020333333,100,1.710731086,391,6.516666667,47.63034397,-122.398872,1.710731086
